 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.065821	0.057637975	0.06818864	0.083359435	0.09403989	0.066440515	0.06918892	0.49532357
a20	0.046015594	0.09091283	0.13523197	0.4747821	0.04621861	0.02806384	0.07425251	0.104522526
a8	0.08474214	0.14739561	0.18162109	0.2817154	0.107838735	0.032294277	0.054425344	0.10996739
a20	0.14929554	0.16721301	0.18125802	0.17320843	0.1217832	0.055922747	0.04677007	0.104548976
a31	0.2394502	0.19553535	0.2916371	0.151087	0.029879423	0.01112162	0.028589126	0.05270023
a28	0.28624535	0.30538887	0.270226	0.07113067	0.035241954	0.01396642	0.004535797	0.013264921
a31	0.2283243	0.26881504	0.19548614	0.07653461	0.0716406	0.016672805	0.049486272	0.093040235
a18	0.18482776	0.36910316	0.24746427	0.07758946	0.05837224	0.014132174	0.01006302	0.03844796
a31	0.20763256	0.27297473	0.21546395	0.05665402	0.052804586	0.019310411	0.015157125	0.16000266
a3	0.085230544	0.40005976	0.30550244	0.1148744	0.020821974	0.006517493	0.013847866	0.053145513
a31	0.087005205	0.35930604	0.25410643	0.050470155	0.0358504	0.011182989	0.047470704	0.15460809
a18	0.094705924	0.29129815	0.21886364	0.079232074	0.008443637	0.019354314	0.06288756	0.22521469
a31	0.047424823	0.3619862	0.32472676	0.10922232	0.011048341	0.010348845	0.05306542	0.08217733
a17	0.10328529	0.16574466	0.1579902	0.09009152	0.022163533	0.05940615	0.11549436	0.28582427
a20	0.038121313	0.2535585	0.24329007	0.2260624	0.03260419	0.030964823	0.08773529	0.08766337
a31	0.02797935	0.3598822	0.31024373	0.06711681	0.01992328	0.04368679	0.07678149	0.09438636
a20	0.012170419	0.041092917	0.04228373	0.020975778	0.056639474	0.10524706	0.22005188	0.50153875
a31	0.025286205	0.18445286	0.18317442	0.10837961	0.027448727	0.10279832	0.21100782	0.15745206
a20	0.005881134	0.019794296	0.019309007	0.0106666535	0.065142736	0.14212225	0.2407018	0.49638215
a46	0.018209565	0.039108314	0.040425688	0.07196017	0.02834592	0.21463418	0.3156866	0.2716295
a31	0.026226453	0.1336555	0.1547918	0.21787293	0.031378955	0.117630206	0.18692729	0.1315169
a46	0.008344618	0.01193418	0.01074828	0.01632419	0.051706366	0.13177235	0.3495752	0.41959488
a8	0.005672426	0.0074246335	0.007752529	0.02116295	0.02903847	0.17706731	0.41704068	0.33484104
a39	0.010824025	0.016904658	0.026958812	0.08433276	0.041496594	0.46011603	0.20836413	0.15100299
a31	0.0106713185	0.09238506	0.088701084	0.079318784	0.01740006	0.34560758	0.1565377	0.20937838
</S>	0.0044547436	0.005646093	0.0049162414	0.012286858	0.025370097	0.08644949	0.39929703	0.46157944
