 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.09193865	0.09080076	0.093282506	0.08914732	0.08159388	0.06296345	0.05350359	0.09992951	0.040784582	0.065488584	0.054999188	0.06934553	0.10622239
a31	0.44942412	0.061864432	0.26829758	0.056270584	0.030615736	0.017099308	0.013149622	0.01799611	0.013893856	0.01757623	0.023196101	0.0149412425	0.015675044
a7	0.25753745	0.068134576	0.3697486	0.06678224	0.022678316	0.0127431145	0.010175398	0.017842947	0.02164849	0.042063892	0.055203676	0.03269158	0.022749767
a20	0.30395463	0.07211903	0.23577565	0.063651666	0.02505846	0.019966371	0.018896308	0.067049205	0.03977369	0.025674613	0.022470694	0.025880525	0.079729155
a17	0.050000574	0.02876638	0.052549113	0.038111743	0.036204558	0.028704658	0.08890669	0.35618657	0.09491412	0.05195809	0.013706251	0.06952158	0.09046968
a39	0.045973774	0.029676884	0.047220506	0.04710098	0.051958714	0.049136057	0.09926631	0.31260026	0.10313842	0.050132766	0.01851971	0.063417576	0.081858024
a31	0.03343879	0.02450888	0.036433246	0.051813956	0.048365965	0.06472736	0.090166755	0.29797515	0.10186662	0.05005882	0.016074734	0.08536298	0.09920676
a13	0.03108257	0.006917871	0.04598371	0.013951288	0.008079923	0.014686432	0.03556844	0.06228414	0.077361695	0.09170027	0.1410418	0.35873508	0.11260682
a17	0.03148672	0.0045283684	0.043623578	0.010103696	0.026521858	0.07462333	0.10345027	0.12585343	0.058709104	0.17936283	0.13335232	0.15492116	0.053463303
a3	0.03125326	0.0061199525	0.039876048	0.016624773	0.023991087	0.060097598	0.09778497	0.15747042	0.08114263	0.15280208	0.069722556	0.17111604	0.09199861
a18	0.018709082	0.0073587867	0.027817873	0.025604079	0.016619807	0.036210604	0.058234245	0.16881095	0.10816898	0.07345584	0.04620146	0.20945331	0.20335498
a31	0.031490464	0.008134217	0.04081972	0.021836592	0.01974913	0.035667054	0.093980014	0.20237881	0.10477741	0.070727415	0.036060624	0.19601186	0.13836665
a37	0.06562123	0.0059686094	0.06663167	0.0065012947	0.0077797845	0.014241488	0.030061167	0.04247426	0.084481835	0.13443561	0.13981134	0.24910189	0.15288985
a41	0.012721714	0.0025570446	0.043050304	0.006219663	0.009771277	0.020253882	0.023420857	0.037248388	0.05730324	0.066461906	0.09994301	0.35558265	0.26546606
a35	0.0101215625	0.0030954075	0.038786426	0.009150056	0.010010865	0.01632365	0.025428588	0.055296957	0.07721214	0.039249122	0.06697973	0.31644657	0.331899
a31	0.028092446	0.0075303814	0.04358469	0.01856646	0.008642373	0.01588139	0.032167822	0.08780346	0.09567021	0.03976268	0.03906772	0.34634742	0.236883
a24	0.20140094	0.006282437	0.11005713	0.004762322	0.009674475	0.013168212	0.030792711	0.043599978	0.07841707	0.028000088	0.048818253	0.12664278	0.29838353
a37	0.059979737	0.0035303773	0.06528978	0.0030132364	0.0058193984	0.010412231	0.017434623	0.02669551	0.05323482	0.026813818	0.0381956	0.24990363	0.43967718
a29	0.006947366	0.0011741198	0.018131042	0.0017331269	0.0022579269	0.004207677	0.0060779303	0.011260899	0.024479592	0.029624857	0.0753977	0.48495674	0.33375102
a24	0.005853904	0.0010874764	0.019872604	0.0017074422	0.0021113555	0.0035877605	0.0065453695	0.0137648685	0.03422841	0.02949424	0.0829151	0.51908046	0.279751
a46	0.005979733	0.00083272683	0.01587456	0.0009274734	0.0011548809	0.002069627	0.0036774178	0.007799659	0.024466444	0.022667576	0.08929906	0.5394354	0.28581542
a31	0.07325311	0.00366501	0.041963555	0.011305334	0.0125485035	0.015352967	0.04989367	0.08118086	0.056295674	0.030379025	0.10656467	0.24131216	0.2762855
a20	0.15940793	0.0030681938	0.07616013	0.0024890986	0.0054241503	0.01031743	0.016219487	0.025601143	0.04881427	0.03912337	0.045984134	0.12008766	0.44730303
a31	0.022393985	0.00062005554	0.017915914	0.0005157241	0.001011822	0.00212251	0.0026478951	0.004640044	0.024335619	0.028598705	0.15896574	0.35235062	0.38388142
a0	0.123710886	0.009413914	0.03054701	0.006265274	0.0114186695	0.026211763	0.031680994	0.03393409	0.034384802	0.032004498	0.03473662	0.095683135	0.5300084
a31	0.073735595	0.0033064305	0.031026777	0.001892869	0.0051225233	0.007686453	0.0107256435	0.0133310845	0.020214504	0.031652004	0.10357222	0.18105061	0.5166833
a46	0.06159183	0.0147620905	0.017103205	0.012443554	0.017939212	0.026309233	0.0264425	0.026133813	0.026504165	0.029502587	0.07173561	0.22079687	0.44873533
a33	0.043310314	0.005819092	0.0109111	0.0061857696	0.013175449	0.016248249	0.016130632	0.014441466	0.016419621	0.025579436	0.05797282	0.14731222	0.6264938
</S>	0.02292729	0.006883167	0.011979505	0.006100037	0.010527721	0.015866699	0.017858686	0.017669974	0.036442976	0.040202904	0.21678135	0.30987737	0.2868824
