 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.13855726	0.15742414	0.05634609	0.075979404	0.05722913	0.044116605	0.029874928	0.045857076	0.05263867	0.061779823	0.06207199	0.051507093	0.013942999	0.021642147	0.03175465	0.099278055
a37	0.0234547	0.026114793	0.019337157	0.020895112	0.021373888	0.027879022	0.077801086	0.02699193	0.101144224	0.10681573	0.16591068	0.13198379	0.040257037	0.014803217	0.14163926	0.053598307
a31	0.034966253	0.09828333	0.012732809	0.017103264	0.0168812	0.026101874	0.07782263	0.026076166	0.0822563	0.098971225	0.124383554	0.11704034	0.10215367	0.02188416	0.022523342	0.12081988
a46	0.012771336	0.06041066	0.012085625	0.010419017	0.014626631	0.024731858	0.037425388	0.01805695	0.034381397	0.039277773	0.041590575	0.047507066	0.071826816	0.04535543	0.080465876	0.4490676
a24	0.01571885	0.03185051	0.013690943	0.009911561	0.010759169	0.013168338	0.015469471	0.016066613	0.013717693	0.020523272	0.024645424	0.04341665	0.23305908	0.11095058	0.098894276	0.3281575
a31	0.031915676	0.046562344	0.010433537	0.011009709	0.009766418	0.01518753	0.024587205	0.019905055	0.023264803	0.03531449	0.043933477	0.07624527	0.22317815	0.05177864	0.04902737	0.32789037
a13	0.013472724	0.05363901	0.02845929	0.014811632	0.022851976	0.026355293	0.029178785	0.028721005	0.028208628	0.033234887	0.037018627	0.058037482	0.16655824	0.07521234	0.061110877	0.3231292
a24	0.018115588	0.028006945	0.0137044685	0.023860604	0.013364474	0.013640957	0.02134887	0.023449808	0.018748095	0.028427932	0.032634947	0.049530588	0.2485273	0.088676564	0.06555413	0.3124087
a31	0.039207783	0.059852514	0.012622846	0.015323064	0.011851923	0.018158935	0.04160179	0.029079251	0.039365537	0.061660968	0.074151546	0.103698365	0.14291103	0.05569742	0.053664867	0.24115211
a13	0.00797692	0.029541172	0.031500485	0.020039303	0.017586013	0.016909892	0.022644471	0.029722905	0.021039873	0.03175168	0.03857973	0.060832787	0.14473075	0.1373997	0.096895516	0.29284883
a17	0.014738678	0.030915443	0.015170627	0.036510903	0.02112525	0.01946441	0.03003391	0.029646074	0.02956772	0.033687633	0.037422102	0.04450265	0.23812118	0.10613893	0.07154874	0.2414058
a31	0.01885384	0.038788125	0.015709143	0.018151049	0.019091448	0.021159567	0.043470334	0.039616283	0.042681284	0.055963922	0.066062555	0.07198826	0.15995282	0.075425506	0.062413946	0.25067195
a28	0.007041326	0.022744223	0.022567112	0.01666122	0.013237469	0.012354471	0.018916095	0.025639672	0.017458122	0.02822172	0.03686599	0.06451185	0.12700255	0.13039394	0.09842344	0.3579608
a31	0.006403988	0.027736276	0.015145285	0.023820262	0.017571792	0.014830336	0.0221535	0.02408174	0.024918495	0.02746205	0.03713165	0.03863628	0.17982055	0.18907939	0.16764633	0.18356203
a20	0.0052273935	0.010160895	0.015326313	0.013033913	0.01283075	0.013063652	0.014655204	0.015914414	0.01483296	0.018171955	0.025726214	0.054912955	0.07813238	0.06551847	0.11726734	0.5252252
a24	0.0034281241	0.019762577	0.0121585	0.01138537	0.00822095	0.0064592767	0.011458025	0.01635295	0.018693594	0.024709744	0.043069396	0.057822857	0.11532924	0.21659485	0.2559961	0.1785585
a27	0.0055058063	0.016837485	0.022056594	0.012343579	0.013003098	0.012789609	0.018784933	0.027217362	0.026430652	0.03771858	0.06192885	0.07097375	0.104773276	0.10436692	0.16263805	0.30263147
a24	0.009210053	0.022473296	0.013695467	0.021239825	0.0122298645	0.010564273	0.01685084	0.021824855	0.022488449	0.028681934	0.042951625	0.04328191	0.1294723	0.2314446	0.12856027	0.2450304
a37	0.02262782	0.05536426	0.016538175	0.013444386	0.016381143	0.020428397	0.02632856	0.026402427	0.027415823	0.03270904	0.038701605	0.063167974	0.16359927	0.10115199	0.077496976	0.29824218
