 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.038379386	0.05415409	0.05445657	0.14175126	0.08948721	0.22865967	0.39311182
a33	0.06626507	0.096360505	0.16790733	0.09376671	0.115220465	0.17614576	0.28433415
a31	0.17206758	0.2751212	0.21912062	0.20756379	0.01303984	0.048760153	0.06432681
a41	0.23038723	0.25731006	0.16164729	0.1555576	0.03336395	0.07578484	0.08594908
a18	0.27610272	0.2763562	0.22308737	0.08703539	0.013891647	0.05136088	0.07216574
a11	0.2820797	0.25637951	0.13961494	0.11850152	0.008497251	0.07825287	0.116674185
a17	0.15610573	0.14418998	0.103388764	0.19970463	0.06055773	0.1378907	0.1981625
a11	0.14437199	0.1318984	0.08370396	0.21088235	0.050976496	0.15478921	0.22337757
a31	0.16661632	0.15808563	0.046200957	0.10657034	0.03986599	0.18937674	0.29328406
a21	0.2590969	0.26361382	0.06227447	0.10083962	0.019349515	0.07359671	0.22122899
a31	0.13495864	0.13571098	0.0340763	0.06833446	0.031789456	0.1747496	0.42038062
a15	0.24767613	0.46680048	0.09822379	0.053866815	0.008934359	0.067293696	0.057204757
a31	0.16532189	0.23305263	0.043195937	0.06999913	0.01481164	0.19908895	0.2745298
a11	0.17253359	0.38701898	0.18461896	0.01230217	0.017889796	0.06771937	0.15791711
a31	0.15597327	0.40289718	0.056468923	0.03378705	0.024107646	0.16314425	0.16362165
a11	0.09184967	0.21251911	0.0863306	0.0050862907	0.05004894	0.08681372	0.46735162
a46	0.07560904	0.35008442	0.07543959	0.0062086796	0.02773544	0.17960034	0.28532246
a31	0.063752905	0.52011764	0.068693124	0.005741833	0.028515782	0.21983127	0.0933474
</S>	0.008783417	0.023261169	0.002582109	0.0060467045	0.041119393	0.11350581	0.8047014
