 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.105101	0.14819099	0.14367273	0.096169375	0.12663457	0.07396177	0.031635698	0.04285968	0.12597188	0.035096854	0.034827184	0.035878256
a31	0.08343524	0.1283923	0.056973003	0.07824435	0.06965007	0.050857536	0.021446742	0.019741246	0.14928974	0.029888459	0.2191138	0.09296749
a0	0.13094361	0.13026598	0.060418565	0.10460161	0.06710252	0.057467774	0.07473177	0.043382645	0.111266054	0.0801844	0.058335252	0.08129981
a37	0.036712687	0.023974927	0.02604052	0.031106886	0.03761609	0.09620437	0.17412928	0.056219503	0.08812196	0.12161934	0.16952287	0.13873155
a25	0.03041705	0.020679668	0.022972818	0.028307702	0.04220319	0.14997847	0.16498674	0.07357235	0.10428156	0.094192706	0.17199484	0.09641289
a31	0.031624824	0.058760557	0.047423173	0.05723857	0.086646795	0.09235475	0.064751215	0.04874521	0.15094937	0.06822531	0.11575904	0.1775212
a3	0.0510328	0.09712028	0.0645784	0.05003922	0.060270466	0.06743953	0.088581115	0.061748717	0.11399691	0.104631685	0.10280726	0.1377536
a20	0.011074632	0.011069897	0.021748148	0.01597928	0.025748782	0.044115484	0.04093694	0.03535138	0.06410935	0.06540796	0.5373212	0.12713692
a24	0.0036635662	0.003065593	0.006560662	0.006814736	0.014660159	0.083077416	0.07271311	0.02842794	0.076716796	0.11689359	0.31628528	0.27112114
a18	0.004961165	0.005141779	0.014777953	0.017718581	0.033787437	0.116708316	0.084112294	0.04363005	0.07073045	0.11429929	0.18557972	0.30855295
a31	0.007852896	0.010570397	0.020428274	0.03225685	0.062316034	0.14289819	0.11227404	0.056077573	0.0745124	0.08396975	0.11974975	0.2770939
a28	0.020339133	0.041078627	0.037973065	0.02552727	0.054399405	0.076897435	0.04704622	0.03895936	0.118432134	0.04133289	0.29059246	0.20742208
a37	0.0050307903	0.01010037	0.013964526	0.017550867	0.044955585	0.122306146	0.103065826	0.033931226	0.05316559	0.051601946	0.31744114	0.22688597
a31	0.012772335	0.020616313	0.015803494	0.029200673	0.06931472	0.14567107	0.12823126	0.058599446	0.043336805	0.052524276	0.20439723	0.21953239
a20	0.00893572	0.039724067	0.013424976	0.011949933	0.028830793	0.12396602	0.09963279	0.025643272	0.08871837	0.011037157	0.17013235	0.37800455
a13	0.007425852	0.038495157	0.014581635	0.025499897	0.12784447	0.20255476	0.12322229	0.09754742	0.03155091	0.02975843	0.079718776	0.22180042
a20	0.012987039	0.052085195	0.016955893	0.024746489	0.10305372	0.21269058	0.13994081	0.08399905	0.037350304	0.024680397	0.075157315	0.2163532
a31	0.01599254	0.067239314	0.02853312	0.026213972	0.10312001	0.1963516	0.124705784	0.083022	0.05023902	0.0363057	0.088035405	0.18024148
a44	0.0043171435	0.02403784	0.01677894	0.015162102	0.065566346	0.13491069	0.12529851	0.05358565	0.07507831	0.012237376	0.17173728	0.3012898
a31	0.01047491	0.028855586	0.03915272	0.031690463	0.08028036	0.14343505	0.13750848	0.08200627	0.05819652	0.06174748	0.13083056	0.19582166
a23	0.007414288	0.012758254	0.011805948	0.011835694	0.036949854	0.09506853	0.062480364	0.038835283	0.036663026	0.024156528	0.40511036	0.25692186
</S>	0.018659431	0.03994056	0.06431236	0.05149778	0.08832769	0.11255021	0.11661915	0.087346904	0.078389846	0.04850846	0.10182725	0.1920204
