 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.13770482	0.05195587	0.043670975	0.011068888	0.008234497	0.01336242	0.0074544004	0.008111268	0.012240118	0.011129911	0.017757302	0.016564373	0.027929673	0.040172096	0.084461406	0.08018517	0.043132447	0.042746957	0.067640424	0.27447703
a37	0.09199824	0.07682039	0.47219223	0.019755179	0.012718202	0.030006047	0.056975875	0.027317086	0.022388572	0.013097454	0.019712646	0.01584919	0.023208307	0.015581915	0.015791062	0.013159366	0.012472331	0.014150644	0.027176064	0.01962923
a31	0.21007778	0.12733246	0.38042086	0.04981519	0.010681944	0.01360208	0.035970684	0.016046438	0.01263853	0.010724324	0.012066746	0.010964555	0.012246573	0.011678426	0.013085903	0.011398882	0.011096199	0.012764798	0.024002751	0.013384896
a29	0.21326996	0.18949762	0.23024778	0.045493167	0.006293801	0.019736007	0.022589324	0.017276106	0.031011669	0.007294613	0.030666664	0.012283684	0.02283627	0.034117967	0.05064079	0.016552916	0.010234237	0.007551073	0.017066205	0.015340218
a1	0.036203373	0.015787665	0.04706098	0.02412521	0.0071156863	0.004248832	0.005479766	0.0038999736	0.009516262	0.0096181305	0.025798745	0.020419741	0.022811292	0.18105106	0.37765196	0.052639578	0.004678201	0.0047654505	0.034991357	0.11213678
a39	0.029978571	0.021132838	0.03437619	0.04501672	0.005522279	0.0036313399	0.004101552	0.0050000167	0.013403082	0.011572581	0.03753479	0.04116184	0.03286488	0.13595176	0.2790862	0.06892577	0.00639109	0.011672498	0.06937905	0.14329694
a3	0.023417195	0.022164576	0.024592778	0.025399443	0.004687234	0.0024552967	0.0026711447	0.0038903067	0.011962052	0.015786078	0.027429627	0.020413741	0.013050831	0.1433414	0.32717252	0.07739045	0.0049975635	0.012619131	0.12801838	0.10854023
a20	0.01599378	0.015462528	0.016540129	0.012854364	0.0046705226	0.0019365711	0.002788378	0.007348298	0.012070534	0.014231729	0.027735414	0.01738086	0.014779641	0.11895318	0.2646607	0.06069765	0.0062163505	0.01618383	0.28249702	0.08699854
a8	0.019172627	0.01803853	0.020049646	0.021585861	0.006139846	0.0022995363	0.0032343813	0.0061438405	0.0147825545	0.016009228	0.031325165	0.027568541	0.013641432	0.124027535	0.32529655	0.06495394	0.0059029246	0.015022947	0.1926368	0.0721681
a17	0.046764586	0.035904672	0.053504694	0.03505853	0.003759737	0.0035457746	0.0039090673	0.011876006	0.032920245	0.007423238	0.037383515	0.0100340815	0.019385567	0.045275033	0.2091092	0.04049598	0.0048133843	0.029131556	0.16013826	0.20956685
a31	0.034336165	0.035034467	0.039686058	0.09065796	0.013489787	0.0049613845	0.0085163	0.012705498	0.024088174	0.025423523	0.037264716	0.024737496	0.017333526	0.112142876	0.20118934	0.059606384	0.00911181	0.030905508	0.12902924	0.08977978
a10	0.015003659	0.028274108	0.031317018	0.03155083	0.004157226	0.006839922	0.0034231714	0.007703847	0.03741917	0.005331196	0.05421582	0.014181075	0.053130027	0.110912174	0.173786	0.13246724	0.04544674	0.033812705	0.09984016	0.11118793
a31	0.0074349944	0.011347078	0.016272519	0.03160081	0.0068994514	0.008202134	0.006208947	0.012743492	0.04292743	0.017486995	0.055679824	0.038325876	0.042939145	0.09457788	0.1853503	0.14805101	0.02338691	0.054932036	0.098811336	0.09682186
a39	0.018456247	0.026682548	0.08436608	0.04174005	0.0034390956	0.00950033	0.006329345	0.0129611	0.026873628	0.019073837	0.028550366	0.07412593	0.047856826	0.069276445	0.16355364	0.108421534	0.031542704	0.03278287	0.095651165	0.09881632
a31	0.006996543	0.008930471	0.03732661	0.036203336	0.003778266	0.0077556632	0.008043051	0.014984173	0.017771633	0.03672591	0.029665606	0.07324316	0.06222112	0.09315165	0.111562364	0.100895815	0.014350027	0.060193982	0.18274026	0.093460396
a24	0.0055212467	0.0045019025	0.11393454	0.024439162	0.0021525056	0.005393968	0.0049767178	0.008390891	0.016084941	0.013923075	0.02878301	0.088072814	0.062390924	0.07480201	0.12715523	0.1121823	0.013542608	0.019985586	0.13719508	0.13657154
a37	0.0047384677	0.0026511822	0.045839813	0.02913143	0.0018804494	0.004151236	0.0040611667	0.0071607986	0.0099388305	0.013579299	0.023552997	0.06552389	0.06810845	0.081622206	0.08666274	0.099573806	0.007163944	0.02761283	0.25849673	0.15854973
a31	0.010408659	0.009529715	0.04105752	0.047281995	0.004564464	0.006593326	0.009770219	0.020993622	0.021512995	0.046430215	0.045703437	0.08690961	0.061217282	0.09329526	0.1348252	0.10654126	0.010484827	0.054206837	0.08708459	0.101588994
a11	0.006037215	0.004201856	0.124130346	0.021616673	0.0020690484	0.0047785155	0.004632109	0.0070739947	0.0124073615	0.012540719	0.024804238	0.07340958	0.062115062	0.07799366	0.11921778	0.11407135	0.013206735	0.01693205	0.15379992	0.14496174
a16	0.0059786807	0.0078057256	0.051776264	0.040495545	0.002533495	0.0037912903	0.0053335465	0.012583207	0.011709683	0.02829733	0.028071322	0.077777654	0.06465225	0.08063015	0.08681414	0.1013334	0.01799964	0.06452385	0.21371779	0.094175085
a31	0.0069012716	0.0083123455	0.03824559	0.048118453	0.0046380837	0.0066394648	0.010759983	0.027210291	0.025302315	0.03643724	0.043957062	0.06434069	0.08468782	0.078538716	0.1261901	0.10055345	0.027494546	0.070452176	0.10811289	0.083107576
a39	0.003766184	0.002668225	0.11799494	0.012306177	0.0027506847	0.005368941	0.0054699387	0.007287116	0.010661645	0.013556513	0.01702909	0.048555538	0.054945048	0.086690456	0.11804347	0.104320355	0.0149376	0.017775213	0.14095548	0.21491736
a37	0.0038837162	0.0040479056	0.04894964	0.029001726	0.002843769	0.0022473184	0.005713765	0.012210814	0.009636521	0.023587998	0.024723787	0.07720242	0.053111836	0.054862052	0.08159118	0.09129034	0.029195124	0.07008532	0.2710441	0.10477062
a10	0.007216126	0.005319128	0.05119777	0.044725	0.0040352466	0.0057158507	0.009719911	0.017673854	0.015256829	0.020907996	0.03606848	0.054471966	0.10793137	0.081764765	0.12772459	0.09348737	0.020493394	0.045139506	0.15830301	0.09284777
a20	0.008007714	0.004157989	0.03967185	0.036865354	0.0035907056	0.0057492107	0.00844547	0.014310763	0.01569781	0.019264998	0.042174134	0.040778082	0.07133729	0.08617813	0.18921262	0.10733091	0.012234107	0.031821117	0.16032343	0.10284827
a36	0.0074952478	0.0043976028	0.036667522	0.03093364	0.0044350554	0.007183334	0.01129988	0.019100104	0.017682139	0.020712141	0.03286901	0.034679964	0.053522352	0.09266524	0.20690918	0.09649534	0.014224735	0.04134227	0.15234523	0.11504
a24	0.0076303715	0.0068244897	0.031763367	0.033184633	0.008495872	0.0109696705	0.020672005	0.026398374	0.018071141	0.037353683	0.022999913	0.047365926	0.03389137	0.06808753	0.13629152	0.07599515	0.025061253	0.06992661	0.15944521	0.15957193
a31	0.006382944	0.0058720675	0.050888024	0.01832273	0.0025783223	0.006104764	0.0102186	0.023085013	0.014631882	0.014557147	0.02846643	0.023019081	0.070469804	0.07087653	0.123893425	0.07126914	0.032095764	0.06329111	0.1927696	0.1712077
a8	0.014257223	0.005639974	0.049230553	0.017230647	0.0026692431	0.002260425	0.0066364077	0.009391781	0.007835972	0.015523781	0.014890963	0.035257466	0.045644626	0.08717824	0.116958655	0.08552284	0.031779643	0.050264426	0.20129155	0.20053564
a31	0.0029910358	0.0046303533	0.030643033	0.016900783	0.008332402	0.006720389	0.024924735	0.023385054	0.012759787	0.053406578	0.019878227	0.03640881	0.017156933	0.026660254	0.037336845	0.04508179	0.10632495	0.17901114	0.12781668	0.21963014
a17	0.0053427494	0.0030355693	0.07118384	0.0070606857	0.0040726066	0.009161541	0.013064138	0.027274853	0.019035432	0.04390811	0.037495192	0.04694904	0.042116616	0.045931537	0.05012605	0.087352	0.04287491	0.06467346	0.17953122	0.19981036
a31	0.0021343578	0.0013161792	0.033958398	0.0058248183	0.004406637	0.006201263	0.01951008	0.05557025	0.01797915	0.03323797	0.017497985	0.039665435	0.0410554	0.032203224	0.04058784	0.032762002	0.061533466	0.09780742	0.33455276	0.122195356
a3	0.0115468325	0.010594128	0.08455483	0.01450409	0.0127789825	0.016097987	0.027273864	0.032339346	0.022984583	0.03750323	0.03160674	0.035700265	0.033803746	0.03615663	0.055476863	0.06519542	0.057753645	0.09238906	0.14154834	0.18019144
a20	0.002299191	0.003918696	0.05324639	0.009557311	0.01047145	0.026800463	0.030591257	0.05444648	0.029740658	0.03730851	0.024936024	0.045682836	0.05785414	0.04495588	0.037559167	0.025245937	0.052513763	0.08156199	0.24273416	0.12857571
a8	0.0024836329	0.0030866289	0.020483512	0.017866798	0.004465985	0.021553062	0.035219792	0.07155455	0.04016206	0.03549567	0.03597241	0.03087933	0.03730648	0.027716635	0.022243438	0.016779924	0.071755864	0.14221874	0.20598064	0.15677488
a23	0.00081928953	0.0008182584	0.02267834	0.024750194	0.011049827	0.024476096	0.02612464	0.04248542	0.052988566	0.05446646	0.046000645	0.052253522	0.06359272	0.013418246	0.013318326	0.017075973	0.14177147	0.17302231	0.15431732	0.06457236
a31	0.00039923502	0.0006375403	0.013877113	0.002679107	0.0049591246	0.010996147	0.029297657	0.05816721	0.031335212	0.077993244	0.0300923	0.10758835	0.08230818	0.029260568	0.029932052	0.03932106	0.117678575	0.19245332	0.09203313	0.04899082
a20	0.008661257	0.0069300863	0.054239947	0.009398549	0.0109837	0.013909527	0.024666205	0.035764266	0.017697837	0.050086148	0.027343128	0.047731046	0.033006806	0.032996114	0.05310454	0.05618714	0.050141763	0.10866871	0.17659564	0.18188755
a31	0.00219453	0.0026235294	0.025697354	0.005958646	0.008781191	0.03069066	0.057326443	0.10022399	0.04172514	0.045522187	0.033553384	0.03962904	0.04149801	0.017708518	0.017643137	0.017694024	0.07090725	0.11465616	0.20495152	0.12101529
a46	0.018374462	0.02488531	0.052902035	0.022048553	0.020438189	0.023297833	0.027730247	0.04176101	0.020093825	0.044670682	0.021956025	0.052219674	0.03525847	0.034805946	0.04163342	0.041997828	0.049230754	0.10291798	0.116582684	0.20719503
a31	0.008986523	0.0071959044	0.025221756	0.01063523	0.015026003	0.051009703	0.05486406	0.09136379	0.04036585	0.044134695	0.029603377	0.04233887	0.040644247	0.019089004	0.018948669	0.018907715	0.053898074	0.09509978	0.21361251	0.1190542
a8	0.019811228	0.03302036	0.04170389	0.031127894	0.025570365	0.035831753	0.020050416	0.031273764	0.016519925	0.03238121	0.01774132	0.03729458	0.02849533	0.028401207	0.030612892	0.030991528	0.042508222	0.09800934	0.10379716	0.29485762
a39	0.008889523	0.009479761	0.026810663	0.020295132	0.03449137	0.052487705	0.047806565	0.06708154	0.027600056	0.031713266	0.017847015	0.02793809	0.024910975	0.012320477	0.012269963	0.012325865	0.051683262	0.12443804	0.19346176	0.19614896
a31	0.005779405	0.0052659316	0.03276002	0.023110107	0.036862593	0.070021406	0.06582339	0.07405332	0.04809113	0.043401808	0.03512675	0.029700916	0.032249585	0.012496381	0.012268993	0.012529963	0.06409131	0.09966059	0.16509373	0.13161273
a24	0.012276341	0.027349772	0.03491565	0.03173467	0.030124586	0.07145662	0.019673262	0.025301335	0.017773977	0.02683054	0.016593894	0.02745152	0.022507083	0.022438973	0.022916902	0.023515068	0.044435557	0.10379559	0.119335875	0.29957283
a6	0.009226605	0.013054508	0.032984886	0.027786363	0.044572543	0.0757239	0.04443431	0.06160898	0.023960812	0.040917642	0.019043768	0.04008571	0.026062937	0.018092738	0.018081134	0.01819628	0.046969168	0.081463285	0.16052301	0.19721144
a38	0.00411516	0.0034808703	0.045384847	0.03613304	0.033416986	0.06919344	0.062222112	0.06450373	0.055918597	0.051450804	0.04985268	0.030781323	0.038355563	0.012043149	0.010698756	0.0117773	0.06764856	0.09642167	0.1468506	0.10975087
a23	0.0023578738	0.0035612122	0.05022451	0.041425038	0.011577173	0.047070235	0.049780022	0.05654342	0.059597325	0.056736715	0.059218343	0.054448236	0.05752755	0.021645557	0.012670286	0.037846442	0.06870081	0.095260434	0.1324882	0.081320606
a31	0.00162679	0.001462629	0.061325636	0.028031856	0.013023167	0.04054897	0.044443708	0.053950634	0.056763954	0.05601808	0.056760848	0.056560755	0.05678615	0.02088064	0.016344644	0.03313966	0.091429934	0.122906074	0.124228	0.06376794
a10	0.010017369	0.014749345	0.041696653	0.015416633	0.021451674	0.020563174	0.035142604	0.08200062	0.017820463	0.04492073	0.018486517	0.056610506	0.03713855	0.02700703	0.028234879	0.028317295	0.056517083	0.09129422	0.1749088	0.17770584
a31	0.004663474	0.0037384285	0.027442113	0.023207663	0.016309839	0.06370806	0.07224341	0.07811593	0.06552069	0.06272395	0.06079649	0.037947964	0.04756342	0.015226226	0.01304482	0.014606274	0.07533974	0.08618995	0.1258431	0.10576848
