 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.25772107	0.11760604	0.06638153	0.053516548	0.023793029	0.071549706	0.24360268	0.16582945
a23	0.06854257	0.054321423	0.050372824	0.051097848	0.04648382	0.075096175	0.41520256	0.23888278
a20	0.09716255	0.14668228	0.067655966	0.06056979	0.0120805185	0.06832495	0.40496153	0.14256237
a28	0.082332425	0.10575013	0.06527582	0.06139839	0.012957646	0.1012193	0.40906936	0.16199695
a31	0.24327421	0.33541906	0.051998083	0.035450373	0.004406087	0.02382152	0.1749755	0.13065515
a17	0.15571599	0.36768565	0.11564283	0.03749317	0.016756414	0.027830057	0.087474525	0.19140136
a31	0.08318234	0.15332216	0.07643537	0.024589036	0.010863935	0.019409321	0.14921564	0.48298228
a19	0.06923955	0.1289404	0.091585234	0.029884687	0.015654447	0.055107567	0.09333553	0.51625264
a31	0.023419106	0.040163197	0.056303307	0.012003974	0.006056782	0.021977216	0.118363075	0.7217133
a20	0.02942874	0.030013835	0.05504093	0.020392235	0.016776575	0.07990259	0.14420561	0.62423944
a31	0.019777283	0.036950186	0.038124494	0.009628063	0.007515009	0.07618312	0.11373313	0.69808877
a20	0.027461106	0.037103646	0.041725725	0.024462178	0.013555195	0.13762648	0.15255846	0.56550723
a31	0.021501161	0.038468692	0.028261129	0.009988083	0.018278737	0.10591102	0.15644978	0.6211414
a20	0.021671532	0.02625672	0.025922459	0.020228682	0.016997263	0.1455732	0.17963812	0.56371206
a24	0.01901564	0.03797436	0.0200544	0.008218018	0.05087276	0.16046838	0.1978042	0.5055923
a31	0.0152005125	0.026156886	0.015718967	0.0071837325	0.037129205	0.092285894	0.2527935	0.5535313
a38	0.019088637	0.023446197	0.013806002	0.012703257	0.0517874	0.21158224	0.17625822	0.49132806
a31	0.011693864	0.02789869	0.010538908	0.006920862	0.0782569	0.15995246	0.27358648	0.43115178
a28	0.030058233	0.044398442	0.024623536	0.024196548	0.08665062	0.195535	0.20713294	0.3874047
a20	0.008121481	0.016755715	0.010550085	0.0098578455	0.04911833	0.10959947	0.44125998	0.35473716
a31	0.012883263	0.037322473	0.0073185507	0.018826984	0.061692577	0.22900888	0.2660619	0.36688536
a24	0.046323	0.03675392	0.015583232	0.017932678	0.0802295	0.15302035	0.3363942	0.31376308
a8	0.0076831356	0.010571175	0.007180776	0.009153846	0.03938259	0.14815755	0.37344998	0.4044209
a38	0.003597525	0.013754832	0.007110838	0.05910854	0.26088127	0.3283057	0.14981233	0.177429
</S>	0.0059467996	0.013469503	0.009696651	0.066813394	0.1654931	0.20993015	0.2472777	0.28137267
