 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.093730874	0.3020976	0.09389478	0.09055126	0.023027413	0.036711447	0.04809717	0.12838987	0.18349963
a8	0.03266163	0.056095142	0.14966422	0.057090886	0.058378533	0.010202704	0.0793263	0.28369984	0.2728808
a31	0.066600166	0.08660875	0.3030525	0.07096762	0.016338255	0.011826183	0.09775379	0.25391352	0.09293918
a10	0.0270799	0.04728153	0.11356208	0.07093614	0.03791678	0.005755503	0.068925425	0.39462218	0.23392053
a39	0.039061673	0.09761201	0.11724812	0.062400993	0.062970445	0.0023017605	0.018321285	0.24546099	0.35462275
a31	0.044114675	0.15376441	0.06933354	0.057516146	0.046481583	0.0020136896	0.018882256	0.27055317	0.3373405
a20	0.062004995	0.061368614	0.08643152	0.057415016	0.166242	0.004914308	0.031078398	0.059765235	0.47077987
a31	0.035000157	0.039227344	0.063473985	0.05017863	0.10209688	0.0018845719	0.006636424	0.13740706	0.56409496
a8	0.052698027	0.041590042	0.0701142	0.052988503	0.16228427	0.008164468	0.041982718	0.057084974	0.51309276
a31	0.025691485	0.015012304	0.030071907	0.02086923	0.09391889	0.0035086435	0.013997341	0.23230748	0.56462276
a17	0.043822117	0.05470086	0.05888263	0.059973642	0.13811474	0.010584152	0.057891045	0.15331014	0.4227207
a37	0.021206422	0.017118366	0.033237174	0.03389393	0.16320568	0.015880654	0.06257157	0.14257592	0.5103103
a23	0.021685187	0.013426997	0.025729991	0.021863475	0.1205718	0.006320201	0.018667514	0.22807787	0.54365695
a31	0.010523917	0.006602168	0.011804755	0.006917875	0.02528066	0.0037528046	0.024277212	0.21372971	0.6971109
a42	0.0116043445	0.015764616	0.013337667	0.018671649	0.0734071	0.033259768	0.12840526	0.28826517	0.41728446
a31	0.010792252	0.010967098	0.012139627	0.014509742	0.042027496	0.0075236163	0.04918097	0.38548586	0.46737328
a20	0.00894949	0.015369121	0.011571978	0.025895763	0.06258028	0.036133166	0.12421286	0.27984816	0.43543923
a31	0.0029654205	0.0063528502	0.011323322	0.013539969	0.023953363	0.038325604	0.07170835	0.33442366	0.49740747
a17	0.00629852	0.033719018	0.028386483	0.045822855	0.044164952	0.06732797	0.08847997	0.25570926	0.43009093
a31	0.0026040715	0.007283278	0.01724742	0.012539881	0.018978415	0.04319335	0.059002683	0.3234771	0.5156738
a20	0.007345626	0.07995351	0.036464196	0.04769679	0.035320822	0.084796034	0.07848499	0.26366648	0.36627153
a31	0.0025746287	0.009907416	0.011700846	0.00919324	0.011898699	0.037829112	0.08482881	0.42453575	0.40753147
a46	0.012391931	0.08468816	0.0305325	0.038598076	0.027805697	0.08238387	0.09762239	0.27678406	0.34919325
a8	0.0041955225	0.013900587	0.0138794	0.00901154	0.013272963	0.038234785	0.14856993	0.4886185	0.27031675
a31	0.0031783446	0.01933111	0.021195846	0.008741641	0.019869955	0.046727344	0.23951718	0.33322316	0.30821544
a18	0.004716921	0.031099793	0.015147601	0.016014583	0.013637779	0.057099238	0.15080605	0.45290503	0.258573
a31	0.004830836	0.021155326	0.016687013	0.009750798	0.014352657	0.037326805	0.19028068	0.36660522	0.33901063
a20	0.0119084865	0.05757798	0.025048848	0.02540505	0.019464293	0.081622414	0.14920412	0.39056668	0.23920219
a31	0.003667246	0.014450242	0.014746832	0.0075497846	0.014774355	0.030980162	0.17838158	0.38619515	0.34925464
</S>	0.010637344	0.049164165	0.025040613	0.02110574	0.018123131	0.070860684	0.14730845	0.4102688	0.24749105
