 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.06261632	0.104047306	0.15831487	0.04591969	0.036254115	0.05100395	0.1154372	0.1677704	0.25863615
a24	0.095110826	0.06195523	0.07802942	0.052306242	0.11995776	0.16027066	0.05397817	0.16089985	0.21749179
a31	0.47450313	0.07518141	0.030466413	0.04342213	0.07669208	0.047731876	0.023433553	0.09864547	0.12992394
a20	0.57317966	0.040157165	0.024824563	0.02870992	0.03679445	0.022723077	0.07337751	0.10852628	0.091707274
a0	0.16005738	0.103126876	0.04552308	0.08090597	0.09385065	0.016624471	0.053490464	0.13474233	0.31167877
a31	0.21538469	0.13956685	0.048015222	0.08947661	0.20086294	0.037054323	0.028073415	0.06780509	0.17376079
a20	0.6383561	0.033730965	0.026671648	0.028844781	0.031145537	0.02472991	0.04244669	0.07991451	0.094159804
a11	0.120474935	0.07444223	0.030682968	0.050781354	0.070069484	0.015096831	0.023649978	0.13440584	0.48039636
a20	0.24541183	0.12722331	0.035440512	0.071353324	0.13525139	0.02431097	0.032379363	0.12011652	0.20851286
a39	0.15799107	0.10511031	0.037725236	0.069969796	0.12809679	0.019311	0.028026346	0.1633176	0.29045185
a10	0.1326217	0.08047699	0.02685679	0.05135111	0.10685997	0.012756414	0.02573689	0.19253749	0.37080267
a31	0.10965533	0.062095687	0.02318703	0.042985674	0.09117108	0.009726605	0.020943342	0.1954302	0.44480503
a20	0.24388988	0.07879384	0.049536645	0.077394135	0.030388681	0.009210633	0.07343259	0.13820064	0.29915294
a31	0.07285014	0.047000457	0.031620275	0.051737458	0.027194507	0.011541133	0.13704447	0.156924	0.4640876
a11	0.248015	0.039503217	0.03402849	0.03340218	0.013484753	0.012625332	0.1503239	0.21559408	0.253023
a20	0.05333417	0.010715355	0.008541776	0.011135905	0.0037001302	0.008069668	0.33402127	0.3032826	0.2671992
a39	0.06965731	0.00951343	0.00999406	0.012344778	0.009607985	0.029997515	0.2241535	0.2760858	0.35864562
a20	0.060207434	0.0047513833	0.008755737	0.008998474	0.010994192	0.04186508	0.12824804	0.26399758	0.47218212
a31	0.03580884	0.004847156	0.009677866	0.01342777	0.012091162	0.0424981	0.14505892	0.25640014	0.4801901
a46	0.0065014195	0.0035534769	0.0056483136	0.0022777435	0.0014861141	0.009869842	0.14861308	0.2772763	0.54477376
a31	0.003527987	0.002562527	0.00432094	0.001879967	0.0025180562	0.02912686	0.22930492	0.3521908	0.37456796
</S>	0.0029956107	0.0022540973	0.0022832225	0.00087431807	0.0017793417	0.01457815	0.05106498	0.22378264	0.70038766
