 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.15973389	0.13668056	0.05934362	0.057694733	0.10788322	0.085788295	0.11770255	0.03977373	0.04069701	0.04620535	0.14849709
a31	0.121484555	0.12105322	0.12029735	0.120005384	0.11539079	0.064014785	0.13182925	0.026101176	0.05256978	0.05965928	0.06759442
a46	0.09938733	0.09864422	0.09778625	0.097775094	0.13255459	0.09573557	0.18689202	0.04097156	0.04430156	0.06273644	0.043215334
a20	0.04439432	0.038978033	0.033503305	0.034916524	0.17554946	0.070043236	0.37316564	0.077573024	0.020529205	0.02845592	0.10289132
a31	0.08429063	0.11039638	0.04861742	0.057538476	0.07278579	0.05883467	0.19446942	0.10212267	0.010075474	0.107753515	0.15311557
a29	0.06277188	0.075363606	0.042589538	0.04591274	0.06072114	0.078506745	0.15270124	0.27688354	0.024270335	0.081555426	0.098723866
a31	0.015497423	0.031642362	0.029376874	0.037487794	0.07537557	0.15457545	0.25297293	0.18580554	0.012824425	0.09989811	0.10454352
a37	0.04101932	0.046844747	0.024706084	0.029398637	0.053845707	0.11277191	0.13650064	0.2032801	0.022510866	0.12127632	0.20784564
a31	0.016805697	0.034746673	0.022237029	0.041424256	0.046566695	0.111651026	0.14043802	0.22085452	0.032415986	0.13321418	0.19964588
a41	0.027810426	0.029946746	0.019353073	0.027557923	0.048687633	0.11581884	0.12382372	0.14340617	0.023822205	0.1293397	0.3104336
a8	0.011113368	0.018737435	0.010357951	0.025434908	0.023722932	0.05672561	0.06323988	0.16277838	0.046040982	0.18672617	0.39512238
a31	0.0094547635	0.016226163	0.009213041	0.014385126	0.028341947	0.071269825	0.11166722	0.15728545	0.03413505	0.15731287	0.3907085
a20	0.016230373	0.023928178	0.02029157	0.03121497	0.055209946	0.13343671	0.13882105	0.120987006	0.028429523	0.17941794	0.2520328
a0	0.0045977426	0.004824612	0.003433671	0.008257866	0.01002727	0.030962422	0.029798253	0.057380956	0.05463589	0.29374567	0.50233567
a29	0.008066139	0.008645282	0.0046724905	0.011514611	0.012962403	0.03866908	0.07230109	0.14988004	0.07216577	0.21353844	0.4075847
a31	0.0064332597	0.0069381325	0.0036423816	0.008186425	0.00824056	0.030248249	0.12394621	0.193222	0.10370867	0.19907908	0.316355
a24	0.00948387	0.008124361	0.0062832776	0.014384112	0.0147181675	0.037289713	0.037999973	0.07715378	0.08401853	0.17930926	0.531235
a17	0.0029037714	0.0024313035	0.0021309203	0.0045360657	0.0049022594	0.018045416	0.022688884	0.04520215	0.078907214	0.27826622	0.5399858
a8	0.0031972965	0.0026699181	0.0019506286	0.004566424	0.005346619	0.020960271	0.077637106	0.08337413	0.122742064	0.3226871	0.3548685
a31	0.0025586318	0.0037875916	0.003763351	0.0041575413	0.013720359	0.055617455	0.3178165	0.26032513	0.067933194	0.14359955	0.12672065
a18	0.009293197	0.0081677325	0.0039653997	0.0087923305	0.0076661124	0.021773122	0.020603867	0.06305154	0.091746956	0.27059937	0.49434042
a38	0.0022037916	0.0020006648	0.0011067376	0.0024420458	0.0030273048	0.010734025	0.019979065	0.06560848	0.1875678	0.39642704	0.30890298
a31	0.0011285875	0.0010599964	0.0007727489	0.0018592662	0.0034813187	0.012799144	0.0962394	0.10297441	0.18910182	0.3422045	0.24837878
a8	0.006844222	0.010703186	0.005491861	0.0076097623	0.003271835	0.016627908	0.01339872	0.030553192	0.12063341	0.2996652	0.48520076
</S>	0.001801717	0.0037042943	0.001380428	0.006126039	0.0046891044	0.0056237597	0.037937343	0.1012735	0.21677428	0.2742098	0.3464797
