 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.25938046	0.26254877	0.18375002	0.1393891	0.050219014	0.023179304	0.034193467	0.047339834
a20	0.30224395	0.20946595	0.09829571	0.08048058	0.068287194	0.083873205	0.11168994	0.04566346
a11	0.38429064	0.25139794	0.14149985	0.036418308	0.05680671	0.06043685	0.027565653	0.04158403
a10	0.13960396	0.13746479	0.13593161	0.09359005	0.0661882	0.108368434	0.14647575	0.17237717
a39	0.082578555	0.08255792	0.08422111	0.08683734	0.08692129	0.10402365	0.33595723	0.13690294
a7	0.06956122	0.069527395	0.06953641	0.0675811	0.070677	0.06972366	0.4484069	0.13498627
a37	0.034837164	0.03507129	0.034249794	0.034746215	0.03696607	0.096290626	0.5173165	0.21052226
a8	0.03329456	0.037534855	0.02129157	0.03349489	0.039568897	0.23418379	0.43998957	0.16064188
a18	0.25471592	0.25845504	0.13979498	0.08951108	0.029560957	0.031019246	0.03555647	0.16138633
a46	0.384341	0.30465096	0.14161439	0.035029963	0.013857965	0.026637238	0.025924943	0.06794355
a31	0.151196	0.15064538	0.065497786	0.02409895	0.02899417	0.031536967	0.11599295	0.43203783
a18	0.32059896	0.29430124	0.09791116	0.027188739	0.0138336215	0.03714199	0.09704486	0.11197942
a24	0.023923166	0.025845151	0.011608168	0.011807243	0.030197987	0.11305817	0.32380614	0.45975396
a28	0.019798288	0.020852687	0.009147911	0.008338882	0.030693647	0.06791036	0.26016584	0.58309233
a31	0.045397792	0.045069546	0.022158349	0.01536557	0.049043424	0.06795756	0.25344312	0.5015647
a20	0.20113389	0.14494406	0.11494569	0.02236219	0.008878625	0.05702053	0.08762836	0.3630866
a31	0.055772025	0.052139632	0.040792786	0.03291412	0.03619064	0.10161735	0.18337733	0.49719605
a3	0.10565935	0.045710213	0.04400139	0.031890307	0.022423133	0.059189726	0.105109796	0.5860162
a31	0.07787567	0.056236695	0.13629071	0.037473265	0.016391212	0.071894564	0.18805988	0.415778
a20	0.06595547	0.04385759	0.043742716	0.06151746	0.047011174	0.07348846	0.19365601	0.47077113
a31	0.11896102	0.092111684	0.08406746	0.030969473	0.014716866	0.052420042	0.19775845	0.40899497
</S>	0.047133658	0.037535097	0.042375453	0.06353137	0.049443547	0.07116149	0.24055532	0.4482641
