 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.120879926	0.10635244	0.091217734	0.03708277	0.08061848	0.3450381	0.21881062
a31	0.21473622	0.14213656	0.062216405	0.047655284	0.12614621	0.23095609	0.17615324
a10	0.17744868	0.19206256	0.09498404	0.057554323	0.095035866	0.20468043	0.17823413
a20	0.060081236	0.3604536	0.2629338	0.03902197	0.030230409	0.11931481	0.12796412
a10	0.052069955	0.12633865	0.081552245	0.02128598	0.009059268	0.12279266	0.58690125
a31	0.044431407	0.124676496	0.08180615	0.013346966	0.011028876	0.1465937	0.57811636
a14	0.0710755	0.36805376	0.17859396	0.037683554	0.036122188	0.07545209	0.23301892
a31	0.051859885	0.19851625	0.07128075	0.019319844	0.006014923	0.28335953	0.36964887
a37	0.064273745	0.12917194	0.07150834	0.028502466	0.08453138	0.13204373	0.48996842
a31	0.041363694	0.11790737	0.03443252	0.008230926	0.022176668	0.24705788	0.52883095
a46	0.03485163	0.041767374	0.030113127	0.021957142	0.103852764	0.11536322	0.6520947
</S>	0.01899762	0.023314165	0.012723404	0.00966454	0.07622868	0.12535739	0.7337143
