 	le	melanzane	vogliono	girate	</S>
a31	0.42612204	0.33505383	0.1020591	0.049548518	0.08721646
a35	0.16360328	0.45932165	0.2698342	0.05262268	0.05461816
a41	0.32343465	0.3410423	0.123109154	0.082636446	0.12977746
a10	0.36117992	0.27156472	0.14218679	0.09768015	0.12738854
a18	0.31826475	0.32179078	0.22053345	0.069566526	0.06984445
a35	0.27697814	0.37952858	0.27344495	0.039469376	0.030578868
a31	0.16151454	0.32471392	0.16074246	0.12835698	0.2246721
a34	0.14724939	0.56403697	0.2044048	0.04688767	0.03742123
a8	0.044887938	0.17494616	0.097640745	0.402208	0.28031716
a31	0.022451527	0.03648037	0.07466022	0.424142	0.44226593
a8	0.0072562904	0.012105079	0.01611627	0.12430415	0.84021825
</S>	0.0043254383	0.0054101096	0.044241276	0.33117318	0.61485
