 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.09900509	0.09870676	0.108403206	0.033337094	0.05306414	0.052536476	0.07971881	0.19384588	0.04652823	0.23485437
a31	0.12679963	0.4510526	0.113765836	0.023662632	0.024642594	0.02957162	0.04621315	0.091070496	0.060668275	0.032553136
a10	0.099592485	0.53652394	0.08991845	0.025203433	0.032802876	0.0324359	0.044834442	0.052883565	0.04852125	0.03728362
a41	0.037492257	0.44107595	0.11542052	0.06456803	0.051565956	0.034909718	0.02377777	0.062430706	0.078030124	0.09072903
a24	0.017708156	0.13247426	0.10870882	0.27630693	0.075847484	0.037680153	0.018211905	0.019450488	0.049085166	0.2645266
a46	0.019685369	0.08457188	0.11541309	0.23748024	0.07471333	0.055015545	0.04231161	0.022606427	0.09221259	0.25598994
a24	0.017916994	0.04983401	0.08715821	0.15185378	0.05249513	0.042303644	0.054803427	0.03961354	0.20006366	0.30395755
a37	0.02046688	0.047412332	0.08150933	0.15263587	0.06526175	0.040001776	0.044873573	0.04047535	0.28172347	0.22563966
a46	0.023510918	0.041367427	0.08094275	0.108054675	0.048902396	0.030458093	0.039326835	0.058667354	0.39591315	0.17285638
a31	0.02356101	0.049094703	0.09138987	0.11051073	0.04237968	0.055640966	0.07392968	0.039805416	0.21015678	0.30353117
a20	0.010804804	0.09154085	0.021130806	0.08473673	0.12566908	0.10702519	0.09927345	0.092129484	0.062266905	0.30542275
a8	0.008380221	0.038696717	0.025756245	0.05330225	0.06033096	0.05636924	0.086262316	0.18763985	0.23542896	0.2478332
a31	0.015755089	0.06595646	0.026309147	0.10261886	0.0552534	0.03994885	0.039240737	0.027877694	0.052652907	0.57438684
a10	0.012835424	0.25653163	0.017442698	0.08661703	0.17979279	0.07290924	0.05212608	0.055988055	0.076771244	0.18898581
a31	0.0045487275	0.088556424	0.00735219	0.06300634	0.09032402	0.03888354	0.03412395	0.086501054	0.13741286	0.4492909
a10	0.014291571	0.20623311	0.030322019	0.06661927	0.147702	0.105374515	0.07451408	0.04767488	0.04908234	0.2581862
a11	0.0042072716	0.081163794	0.010572397	0.06650618	0.11936006	0.05103737	0.060755778	0.058985583	0.19207412	0.35533744
a37	0.0013567354	0.03006787	0.0028970405	0.068095624	0.12185144	0.07700134	0.12683365	0.074354775	0.20166129	0.29588023
a31	0.00081450585	0.015114418	0.0017430554	0.02807563	0.06774707	0.10894868	0.09357789	0.060920134	0.14875488	0.47430375
a20	0.008317982	0.11890341	0.021270853	0.102000415	0.16776507	0.07247607	0.06025008	0.033974603	0.03170246	0.3833391
a41	0.0013593911	0.035052296	0.0062679998	0.052456632	0.1108303	0.0908799	0.17117247	0.09589642	0.19308922	0.24299538
a11	0.0005626836	0.017825441	0.00253656	0.04834	0.24979861	0.1034351	0.09477692	0.039928064	0.06853283	0.3742638
a27	0.00057514326	0.023270274	0.0035029354	0.06855414	0.26186514	0.06957801	0.08234172	0.04467673	0.070990786	0.37464517
a0	0.00072125194	0.037466045	0.00844998	0.07819167	0.19270056	0.06597919	0.071802996	0.044979084	0.054362237	0.445347
a20	0.0010924222	0.037263505	0.0058197705	0.061615326	0.20783408	0.08097411	0.1182196	0.06814315	0.0825392	0.3364989
a31	0.0015249285	0.035860647	0.0057389545	0.042146105	0.17953448	0.08910073	0.14653587	0.10473344	0.103168175	0.29165664
a17	0.00042496322	0.012607237	0.0019443667	0.04294685	0.28559622	0.1429417	0.18025005	0.0744593	0.067890145	0.1909392
a20	0.0005166781	0.02208156	0.007419848	0.08424295	0.26963073	0.12683329	0.17944628	0.0644893	0.04873985	0.19659956
a37	0.00068279245	0.030429889	0.008665302	0.08197542	0.24118908	0.13700731	0.1760156	0.06719861	0.050895687	0.20594025
a31	0.00066768506	0.030489733	0.0067858878	0.08478203	0.24699913	0.13217497	0.17863564	0.066758335	0.051695116	0.20101146
a0	0.0005312885	0.022919146	0.003702717	0.045056634	0.19439518	0.16061106	0.25229853	0.111859806	0.04960497	0.15902065
a17	0.0005126232	0.038208533	0.011736084	0.10015882	0.24160793	0.14930034	0.18598758	0.07090591	0.03459734	0.16698481
a28	0.00060593715	0.051684413	0.012384372	0.094593935	0.22070989	0.16762862	0.18000232	0.071018174	0.033334646	0.16803779
a31	0.00066783174	0.046065137	0.008728495	0.08025806	0.2072811	0.17030418	0.2048183	0.080861345	0.039605726	0.16140984
a20	0.0028671473	0.057215713	0.015780646	0.027720455	0.03887779	0.08949475	0.27020663	0.21740358	0.06590885	0.21452445
a28	0.001484039	0.051945727	0.019333908	0.06656536	0.15791228	0.1723087	0.20463124	0.12102847	0.035112564	0.16967772
a15	0.0015043311	0.07792654	0.026157461	0.07165726	0.14710528	0.17396206	0.18279438	0.11122613	0.031746376	0.17592017
</S>	0.0012336996	0.07887215	0.019459464	0.060489472	0.12782544	0.17148738	0.197517	0.1274266	0.03523788	0.18045095
