 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.25460973	0.12117653	0.07882883	0.029334469	0.015397818	0.03160927	0.06739986	0.19623731	0.20540617
a18	0.08320581	0.05544068	0.05098825	0.075337574	0.07622541	0.10553142	0.06419625	0.23570251	0.25337216
a24	0.19292453	0.046434227	0.062575534	0.07139658	0.06388118	0.07728193	0.041481186	0.22004467	0.22398016
a31	0.29710305	0.06673688	0.07929081	0.094963156	0.12010841	0.0702925	0.039649606	0.1075765	0.12427909
a37	0.2667045	0.10804716	0.07959622	0.07449744	0.06022005	0.061502732	0.023209924	0.11905743	0.20716456
a0	0.082939625	0.112651676	0.12649707	0.11704182	0.0722193	0.06537884	0.018470425	0.11729148	0.2875098
a28	0.12798728	0.080753416	0.10436885	0.12232105	0.17628925	0.08884225	0.03479415	0.07367585	0.19096784
a18	0.15298143	0.10067551	0.11489844	0.13244829	0.18414919	0.08183228	0.040444292	0.071491465	0.12107908
a31	0.103521004	0.12407564	0.11941374	0.11770728	0.106613755	0.045594577	0.036564495	0.15352835	0.19298108
a37	0.1399789	0.09861663	0.15871741	0.16968356	0.09898297	0.052993692	0.00986197	0.056300513	0.21486436
a20	0.06026708	0.10173911	0.15801154	0.15687089	0.070518665	0.041181706	0.021686349	0.15747504	0.23224962
a31	0.048075464	0.08260579	0.116936214	0.11668028	0.058898453	0.036702514	0.016374487	0.14249668	0.38123015
a24	0.11674593	0.0944328	0.09070385	0.09035131	0.0902801	0.024376575	0.042302515	0.046060514	0.40474635
a31	0.087173	0.076424085	0.09983941	0.10369061	0.05975752	0.03483821	0.018817838	0.116830915	0.4026284
a20	0.07526179	0.062400907	0.04031339	0.038051587	0.06149257	0.011221205	0.0765234	0.07002114	0.564714
a31	0.04222285	0.03555669	0.037056774	0.037895173	0.05027569	0.024485203	0.077124886	0.12852372	0.56685907
a18	0.04793185	0.029617477	0.023906698	0.02332886	0.036496	0.010480069	0.08935527	0.11668866	0.62219507
a41	0.037201796	0.036309186	0.022609252	0.021984475	0.053265713	0.017851068	0.11384474	0.22467442	0.47225937
a35	0.020317942	0.019239984	0.01288547	0.013925288	0.04784085	0.020665698	0.09013179	0.17904063	0.59595233
a24	0.004701326	0.010015646	0.014373859	0.03612217	0.048681393	0.030376112	0.07639127	0.35604143	0.42329678
a28	0.004132784	0.0123268645	0.012568456	0.042372487	0.027768383	0.037182163	0.028336963	0.2685059	0.566806
a31	0.006098379	0.0131200645	0.022212693	0.058270596	0.045128904	0.036997154	0.03642944	0.2667823	0.51496047
a11	0.00837821	0.0045692804	0.0032372514	0.0028661357	0.0050651445	0.018086493	0.098404855	0.28911692	0.57027566
a31	0.007548737	0.0038510473	0.0037105512	0.015419193	0.030837553	0.049578786	0.10484602	0.31714576	0.46706235
a20	0.009840918	0.016020862	0.0115478495	0.005255357	0.004879806	0.038813885	0.13307245	0.44719172	0.33337712
</S>	0.0070525818	0.0053054355	0.005662146	0.0147079285	0.032493096	0.12912233	0.12003237	0.3317619	0.35386223
