 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.19814068	0.1584083	0.2589594	0.038312957	0.064735495	0.033780225	0.06649734	0.07836702	0.10279858
a24	0.4317074	0.13928217	0.07279494	0.058028392	0.06409768	0.09709648	0.040282596	0.06104254	0.035667785
a18	0.22549653	0.213178	0.11478932	0.0960245	0.09646139	0.09178219	0.05728262	0.053751618	0.051233795
a31	0.10524196	0.10459208	0.09338107	0.10227587	0.10402429	0.13792604	0.042362537	0.15479371	0.1554024
a37	0.16545978	0.16124697	0.113209575	0.09204037	0.09706488	0.075891554	0.08414487	0.061554786	0.14938723
a21	0.032011006	0.032003034	0.031739205	0.042737853	0.0426909	0.06579094	0.060052745	0.21441203	0.47856233
a31	0.06062793	0.060807735	0.081373096	0.12265938	0.12716912	0.11399298	0.029289013	0.20301482	0.20106596
a37	0.2123749	0.19783461	0.10683778	0.057088606	0.08959302	0.087644026	0.04526116	0.04764	0.15572585
a19	0.037662085	0.037606232	0.037343267	0.053524572	0.05635489	0.08035713	0.06764794	0.21126308	0.4182408
a37	0.056270633	0.05617796	0.06320602	0.10378256	0.11291916	0.1014633	0.022237737	0.20437251	0.27957013
a31	0.1017113	0.10085881	0.11301622	0.14814016	0.15797414	0.105629064	0.02006449	0.08292806	0.16967775
a39	0.06423108	0.05908497	0.031924907	0.032372095	0.029283326	0.04763979	0.0140920235	0.07626103	0.6451108
a35	0.019155357	0.019166248	0.018943572	0.052964084	0.036250517	0.047753137	0.062648445	0.1812243	0.56189436
a20	0.061090447	0.054739997	0.024132796	0.027172448	0.038221117	0.03752334	0.034479816	0.35301852	0.3696215
a31	0.10483921	0.09028259	0.053976968	0.03323849	0.06289078	0.07888016	0.06652653	0.17251548	0.3368498
a33	0.025075309	0.02359196	0.00451441	0.015175678	0.006868522	0.013070893	0.023981735	0.097406305	0.7903152
a23	0.021155657	0.009336146	0.0019205338	0.0119802365	0.003451063	0.012451274	0.047805406	0.49244857	0.39945117
a31	0.023724627	0.00809926	0.0026660098	0.014474216	0.004282574	0.019643066	0.05852224	0.43909928	0.42948875
a37	0.023541758	0.009223654	0.0057566855	0.0113768	0.0063681332	0.0059966305	0.06597796	0.31398293	0.55777544
a31	0.023356909	0.0075526414	0.0025989928	0.008905375	0.005109893	0.005654607	0.045556143	0.47066867	0.4305968
a3	0.05176358	0.009083738	0.011909668	0.006163531	0.0049269963	0.0057599065	0.13482134	0.2630448	0.5125264
a11	0.04130892	0.019144645	0.0064371894	0.023142545	0.010890829	0.020415876	0.08130797	0.44592768	0.3514244
a31	0.014010505	0.020960873	0.009636486	0.03859135	0.030097108	0.04409564	0.23656742	0.28434044	0.3217002
a37	0.075973526	0.013285092	0.015059761	0.014247041	0.010491005	0.038611013	0.14021702	0.23332961	0.45878592
a11	0.023752185	0.020988293	0.012083814	0.032126904	0.025981555	0.04540543	0.1430241	0.3613181	0.33531955
a39	0.0054726023	0.013416643	0.008339732	0.040887088	0.050659254	0.058154486	0.32511508	0.24881068	0.24914442
a20	0.005004709	0.015372525	0.01122722	0.061600327	0.055260632	0.050873544	0.33531812	0.2426813	0.22266166
a44	0.0051162	0.0135094635	0.008492373	0.087038845	0.04464146	0.044034876	0.30851427	0.25331867	0.23533383
a31	0.0041275993	0.01583414	0.008475674	0.034675926	0.0380182	0.037786737	0.36538383	0.25053918	0.24515867
</S>	0.014159522	0.0029694352	0.0057457	0.011497101	0.0061922623	0.01385242	0.11137762	0.29894337	0.5352625
