 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.076061435	0.063009605	0.06532117	0.07375583	0.020937065	0.01950894	0.016566498	0.047267713	0.02468207	0.023804812	0.12574263	0.4433422
a3	0.11278857	0.27912578	0.102955736	0.23949929	0.02928818	0.030133897	0.03244259	0.031983893	0.03062259	0.028661367	0.032038897	0.050459206
a31	0.14366314	0.17463423	0.14717367	0.31222916	0.020927466	0.028983267	0.04421211	0.02287724	0.028566351	0.01942196	0.02096019	0.036351245
a7	0.17374244	0.2053567	0.17212456	0.1688876	0.03018773	0.042050295	0.042816434	0.06639622	0.06508853	0.0097285155	0.0109253535	0.012695551
a20	0.14386158	0.13818355	0.14348327	0.13996807	0.036502924	0.090898186	0.058664918	0.043045174	0.045743283	0.07546751	0.028266633	0.0559149
a24	0.07898297	0.06797878	0.07763019	0.07171099	0.055792026	0.068272814	0.056097038	0.07495578	0.057946254	0.1318861	0.061196342	0.19755067
a31	0.072271995	0.057628866	0.070279494	0.060148247	0.055044353	0.077477075	0.06514426	0.08688597	0.057902936	0.15467003	0.07144639	0.17110044
a20	0.08259573	0.08109064	0.0825141	0.067689285	0.051052306	0.14737593	0.12019151	0.12640709	0.092210375	0.10385469	0.0085268915	0.036491547
a31	0.055868175	0.029742718	0.05328126	0.031493314	0.03541775	0.13181937	0.101386525	0.13336983	0.077392615	0.17902282	0.015561201	0.15564445
a28	0.08051457	0.21375524	0.0952769	0.07762706	0.013512887	0.09700948	0.13157876	0.041326813	0.065508135	0.034263298	0.018267123	0.13135977
a31	0.05269539	0.0580552	0.0535369	0.033045318	0.02019583	0.14398554	0.1716002	0.08495774	0.15078965	0.055431195	0.008238028	0.167469
a3	0.045638133	0.32151648	0.09460606	0.057896737	0.0054613794	0.038591873	0.03515875	0.013359833	0.018347269	0.028113939	0.031087035	0.3102225
a31	0.03977932	0.18349066	0.06777972	0.04818055	0.021481609	0.0943143	0.148666	0.03731865	0.07238899	0.041919388	0.017098878	0.22758193
a35	0.022547593	0.4228447	0.046710953	0.016185833	0.008359027	0.025340993	0.025381826	0.021065483	0.027645562	0.034240033	0.038931232	0.31074682
a31	0.014769644	0.35775807	0.10253556	0.05786785	0.021058867	0.037024725	0.025051747	0.01686913	0.018455712	0.029578894	0.050181884	0.26884797
a20	0.011417947	0.19212338	0.019428225	0.0077497154	0.015471118	0.051982805	0.053972635	0.047369108	0.048841875	0.0783498	0.07868213	0.39461133
a0	0.015777258	0.3044579	0.063016176	0.046834465	0.01312973	0.03237907	0.020564077	0.014062457	0.013552353	0.030111546	0.09417086	0.35194412
a31	0.011471179	0.31815565	0.13675012	0.087456524	0.020171298	0.01973714	0.013427866	0.009477837	0.010508317	0.019115794	0.07021118	0.28351712
a38	0.010807656	0.17076713	0.026397314	0.023937825	0.03030918	0.06575761	0.046909846	0.034273677	0.03475667	0.06941605	0.17817938	0.30848765
a8	0.01157151	0.30479932	0.06017818	0.05048334	0.0281969	0.02684439	0.021410929	0.013856408	0.0133265685	0.030567395	0.13281041	0.3059546
a31	0.005017329	0.45135534	0.051232778	0.03351313	0.061457332	0.018180797	0.01735234	0.0099339755	0.021068603	0.044077337	0.09441535	0.19239566
a46	0.0078857355	0.057564788	0.02949345	0.026454149	0.02970812	0.048482798	0.038954034	0.026137417	0.025433794	0.0538447	0.31948707	0.33655387
a31	0.0036199258	0.062087364	0.019395776	0.020047594	0.072245754	0.02058661	0.020409605	0.018853633	0.021219768	0.0430155	0.35916272	0.3393557
</S>	0.0067208493	0.03971707	0.019802107	0.022652231	0.03159485	0.025029493	0.023857245	0.02369237	0.029563788	0.04875178	0.34903517	0.37958303
