 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.07879411	0.078519195	0.107756265	0.066316895	0.038361363	0.054233618	0.032684203	0.110218115	0.040130045	0.058027983	0.03547672	0.029365674	0.037622076	0.062063914	0.17042983
a1	0.03783545	0.037429005	0.03827617	0.036026664	0.040664602	0.035254423	0.084615886	0.061257944	0.09375881	0.093460456	0.15001492	0.10119429	0.052915446	0.050623167	0.08667274
a31	0.20361686	0.15599231	0.07820959	0.02598218	0.026082052	0.02380824	0.062151037	0.049003456	0.07757663	0.06411345	0.080175556	0.03797857	0.02894744	0.03467969	0.05168297
a20	0.29218504	0.1650594	0.087578356	0.018288897	0.020516949	0.015274028	0.051894255	0.05030046	0.053335987	0.044767007	0.044478767	0.047227245	0.02158639	0.026705366	0.060801834
a31	0.15967517	0.15308937	0.12902254	0.025845228	0.029125324	0.0070179696	0.044991016	0.05095485	0.053244412	0.044311985	0.028347643	0.034271404	0.014038183	0.04745635	0.17860858
a46	0.17182109	0.10810749	0.03718234	0.015992282	0.036800355	0.018915137	0.03732656	0.14051677	0.14542624	0.099694386	0.045548428	0.035520464	0.019799791	0.019069072	0.06827952
a31	0.10071416	0.09575618	0.056286667	0.011257995	0.01922733	0.0052648447	0.019195339	0.10002872	0.10192718	0.09532503	0.039687037	0.016043017	0.0073294817	0.07905917	0.2528979
a20	0.05022409	0.028137267	0.01918291	0.015684314	0.027739508	0.016360015	0.040488154	0.20626535	0.22097282	0.13663593	0.08408216	0.04393028	0.024462113	0.02903682	0.056798395
a31	0.06769136	0.06285727	0.027968656	0.0099060135	0.0155299865	0.005093213	0.016759103	0.09807192	0.100596905	0.09727568	0.0402199	0.025439791	0.00952328	0.08035087	0.34271607
a32	0.023145556	0.013895289	0.011532648	0.010208727	0.015850538	0.010333722	0.028560635	0.23159216	0.24444838	0.1544338	0.07178862	0.040937524	0.023531383	0.045815177	0.0739259
a11	0.03341016	0.02928573	0.014983129	0.007900318	0.013787411	0.005305529	0.015880244	0.10445867	0.10672437	0.09702588	0.039939545	0.034322392	0.011293422	0.0654453	0.42023802
a31	0.06642139	0.060219552	0.026304211	0.0077134133	0.010621616	0.011138408	0.012324166	0.098384395	0.081711784	0.062321834	0.030168066	0.014903974	0.020222517	0.19124524	0.30629945
a20	0.014234431	0.009207217	0.008517089	0.008081072	0.02033284	0.0068885353	0.039119188	0.14210002	0.14357397	0.14083065	0.10697143	0.04953332	0.03546476	0.11951051	0.155635
a4	0.0143712275	0.013450323	0.00677428	0.0039174664	0.01461185	0.008176182	0.015032384	0.043892514	0.039713223	0.041036546	0.028717699	0.014556965	0.024743447	0.14982828	0.58117765
a31	0.010212658	0.0057608034	0.0034574769	0.0029166092	0.008626472	0.017196305	0.012839431	0.10539037	0.07062929	0.06422803	0.038950726	0.013732371	0.07142622	0.2803966	0.29423663
a28	0.0055312854	0.005687491	0.0062017255	0.0066742604	0.02368738	0.007814353	0.030691378	0.15801457	0.15842752	0.1507905	0.0803071	0.027203297	0.01956782	0.13721731	0.18218401
a31	0.0019775142	0.001579777	0.0016781545	0.0022903387	0.008232723	0.007405057	0.0096049085	0.03525375	0.032324724	0.031770386	0.026386514	0.017724903	0.0751903	0.44882685	0.2997541
a18	0.002436056	0.0036378358	0.005518536	0.0061295377	0.018622933	0.008943116	0.019014373	0.052056383	0.05497128	0.05514144	0.08456759	0.029375913	0.055320106	0.26660234	0.3376626
a8	0.0010855419	0.001450492	0.0017568204	0.0027448907	0.0065751118	0.009584004	0.009869568	0.020418342	0.02216093	0.022468591	0.038854245	0.015449915	0.10517477	0.44447726	0.29792956
a31	0.00054708443	0.0009778828	0.0016264067	0.0049773525	0.012103456	0.017725352	0.012646061	0.026961861	0.014873018	0.017442528	0.040435214	0.037862733	0.29601565	0.30820525	0.20760015
a8	0.0019736479	0.0029358256	0.0058907494	0.004758905	0.011884217	0.0051630684	0.011388137	0.031579338	0.034855206	0.034679066	0.05147718	0.020030614	0.04954968	0.28264523	0.4511891
a23	0.00037505012	0.00076199113	0.0008038174	0.0014955758	0.006551247	0.008161871	0.007451935	0.012791349	0.011338666	0.017866965	0.04361411	0.02193473	0.21942458	0.3866855	0.26074266
</S>	0.00051949546	0.0007196952	0.0010750993	0.0033684582	0.012195337	0.016623313	0.015091629	0.033516396	0.017207196	0.03500347	0.04708194	0.042414818	0.19695154	0.31592736	0.26230434
