 	avete	cucinato	le	verdure	</S>
a20	0.19970496	0.3151452	0.20457579	0.09807337	0.18250063
a31	0.26264518	0.46362734	0.13375294	0.068119965	0.071854606
a37	0.38157716	0.48993573	0.085536905	0.027121909	0.015828291
a10	0.37877193	0.32928517	0.20298351	0.041498795	0.047460582
a20	0.28816152	0.2969219	0.19800915	0.0835576	0.13334993
a28	0.20299189	0.21974301	0.2770892	0.14771359	0.15246229
a20	0.12383682	0.20356967	0.33189222	0.14887227	0.19182901
a33	0.041484684	0.25797558	0.2929168	0.12758596	0.28003702
a8	0.024365751	0.119577125	0.07454283	0.13320073	0.6483135
</S>	0.017863503	0.058918886	0.05876603	0.1293422	0.7351094
