 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.04761245	0.06017438	0.073683634	0.045560136	0.056862243	0.019620389	0.2698481	0.103448465	0.3231902
a31	0.34172356	0.15873869	0.11021814	0.041595645	0.0493586	0.032876156	0.080332495	0.08943813	0.09571864
a46	0.24576977	0.13339677	0.11613146	0.053353243	0.062442686	0.04358051	0.08205255	0.13412543	0.12914757
a31	0.36713648	0.11608101	0.055590883	0.04119652	0.04491141	0.008436414	0.085354544	0.1308948	0.15039794
a24	0.21984863	0.22076757	0.114161424	0.11508893	0.032131918	0.03256538	0.025840139	0.108104825	0.1314911
a31	0.17436515	0.17214492	0.17746663	0.16178696	0.036384303	0.014599298	0.013723183	0.058266174	0.19126344
a37	0.1842691	0.18216635	0.16802466	0.18717545	0.040931217	0.023646729	0.0074721347	0.063368134	0.14294624
a31	0.093803875	0.09353933	0.102321185	0.1135603	0.022625223	0.01383944	0.010280248	0.13363774	0.41639265
a18	0.18720262	0.18633775	0.13235335	0.16140479	0.03884889	0.026187427	0.008962647	0.09981101	0.15889147
a31	0.08625356	0.085968375	0.10827189	0.14518158	0.02753547	0.012588036	0.017351413	0.15066439	0.36618528
a41	0.15517306	0.1604804	0.10858475	0.14106736	0.032139495	0.023700906	0.013801126	0.13501975	0.23003313
a31	0.061574645	0.06104475	0.10998128	0.13738747	0.028915042	0.010492521	0.046562344	0.21244612	0.3315958
a21	0.10422393	0.114073455	0.08704722	0.10957079	0.024645818	0.021767572	0.03106673	0.22770038	0.27990413
a31	0.035592988	0.033796113	0.1252923	0.10172705	0.02906577	0.010049122	0.13362977	0.30675492	0.22409195
a14	0.041315507	0.046495672	0.08786869	0.08171927	0.018795578	0.016976265	0.07771082	0.34758887	0.28152937
a31	0.02361308	0.022451153	0.08594684	0.06871165	0.029116249	0.010497042	0.19252202	0.42507166	0.1420703
a24	0.012215245	0.014350049	0.070321694	0.050119337	0.01690091	0.009915808	0.24277261	0.37770167	0.20570272
a31	0.0140634	0.013061438	0.03675076	0.035230618	0.023497868	0.012585754	0.34917694	0.3974296	0.11820375
a10	0.0085701095	0.010650145	0.056081694	0.038517177	0.022226227	0.0140880775	0.3494017	0.30352622	0.1969387
a7	0.013142538	0.0083913505	0.012030022	0.011229279	0.012769849	0.015195204	0.4771163	0.29678798	0.15333743
a20	0.013729328	0.008114343	0.012060138	0.008707545	0.018652434	0.01781357	0.3854685	0.3536281	0.18182606
a31	0.014175151	0.012187665	0.010378893	0.0095178215	0.014428367	0.05626919	0.19064406	0.31590548	0.37649336
a8	0.007848705	0.008591002	0.02116115	0.013559946	0.0125410715	0.010162191	0.26137063	0.39318264	0.2715827
a31	0.0061724796	0.0043329555	0.010428743	0.008179728	0.01765332	0.022896782	0.37815154	0.29979828	0.25238618
a33	0.0065671057	0.009792891	0.019574312	0.012382342	0.013828912	0.009098694	0.488393	0.2519623	0.18840037
a7	0.0066523114	0.0048545282	0.009823131	0.0066028317	0.0148255695	0.018067071	0.45595485	0.23062466	0.25259507
a31	0.0062572616	0.003958462	0.006494948	0.005177752	0.012439372	0.022039749	0.39760396	0.3047765	0.24125198
a23	0.0072096107	0.010165736	0.014538405	0.010246436	0.0120434	0.009094986	0.46621898	0.28726187	0.1832206
</S>	0.0064421087	0.0047493973	0.009825373	0.0063213794	0.017733423	0.017744832	0.47580862	0.20181957	0.2595553
