 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.16316296	0.14936513	0.075790025	0.059206825	0.060085904	0.04244693	0.11354707	0.33639514
a21	0.05536945	0.31067735	0.111201435	0.22668481	0.21747248	0.05141992	0.01771093	0.009463617
a31	0.23251444	0.23356405	0.23316012	0.17731793	0.06301099	0.017545948	0.020338496	0.022548063
a21	0.17900367	0.18273002	0.23682632	0.18310837	0.093717776	0.044357568	0.03782622	0.042430043
a31	0.11606219	0.13014817	0.15327308	0.14510654	0.13032041	0.063200004	0.16682039	0.095069215
a13	0.053727616	0.09015112	0.08005381	0.12369321	0.09320583	0.044588048	0.22935602	0.28522435
a35	0.024347711	0.04338417	0.037617818	0.060341388	0.051967993	0.054622624	0.23288062	0.49483767
a37	0.0488422	0.05546769	0.060776222	0.051735904	0.052301936	0.028366208	0.43024474	0.2722651
a31	0.07496317	0.08323279	0.1627182	0.092642255	0.07510323	0.039067	0.27476153	0.1975118
a37	0.022746613	0.047504574	0.019034661	0.01709823	0.013039471	0.04608806	0.42886233	0.40562603
a31	0.016595058	0.03447411	0.022565434	0.02552867	0.030429315	0.04031527	0.39719105	0.43290114
a24	0.030888679	0.07486885	0.041686002	0.05816419	0.03220102	0.10887536	0.41848847	0.23482735
a31	0.027346063	0.10579411	0.038668316	0.049026806	0.06780774	0.08344624	0.38045564	0.24745502
a13	0.02173966	0.22925462	0.06595207	0.11613216	0.056950837	0.10895793	0.1593612	0.2416515
a31	0.023621136	0.2979415	0.09409843	0.06982864	0.06442085	0.11817234	0.13843112	0.19348598
a27	0.02869271	0.43420374	0.058972493	0.12244426	0.04161654	0.092782155	0.07536051	0.14592758
a31	0.042131938	0.3133513	0.17497799	0.11624293	0.04992282	0.11771259	0.086795546	0.09886492
a35	0.04771097	0.4131835	0.0686634	0.08404225	0.051538512	0.094377555	0.100197375	0.14028639
</S>	0.030077828	0.14335598	0.1132426	0.08804295	0.04868365	0.12676468	0.1333367	0.31649563
