 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.15368307	0.045937896	0.03636378	0.03674313	0.0943918	0.023296561	0.06419708	0.14421435	0.40117234
a31	0.16834731	0.25378466	0.042986974	0.047147915	0.24979596	0.06193142	0.04719506	0.085272044	0.043538675
a20	0.25158045	0.15002574	0.049284566	0.048741613	0.28781727	0.10027504	0.033087112	0.05057333	0.028614916
a29	0.24947011	0.048845973	0.13456132	0.17286368	0.3295052	0.029784804	0.008201847	0.018573351	0.008193648
a37	0.09389885	0.05708285	0.36189544	0.30330792	0.096210614	0.03264853	0.002406855	0.02784548	0.024703465
a8	0.05764083	0.020638658	0.20378922	0.20563751	0.057092447	0.022384387	0.00863253	0.33182135	0.09236302
a20	0.071440436	0.0141929705	0.076353915	0.064426504	0.095326535	0.069065586	0.04318084	0.29561204	0.27040115
a31	0.08126722	0.037873175	0.28278324	0.23632428	0.090548925	0.06896715	0.010990131	0.124428324	0.06681748
a29	0.113353275	0.08565215	0.1347194	0.13304567	0.10741203	0.0295235	0.08617553	0.19321688	0.11690158
a37	0.024533918	0.016367413	0.089271665	0.08643491	0.024602609	0.025149483	0.03304734	0.5484298	0.15216291
a29	0.026427785	0.015558939	0.079272605	0.0776588	0.03174749	0.03001295	0.02612573	0.54127705	0.17191868
a31	0.028266763	0.013883887	0.068272635	0.06853995	0.03936178	0.029737761	0.024177048	0.55822283	0.16953728
a20	0.09096448	0.14226857	0.14878298	0.12196884	0.095608115	0.026697736	0.04620584	0.15840417	0.16909933
a31	0.034946255	0.023648243	0.13978375	0.14207591	0.04732832	0.022790907	0.07678409	0.36564305	0.1469995
a37	0.03770139	0.22261101	0.17267655	0.113381006	0.106159836	0.014394933	0.007527267	0.08744181	0.23810619
a46	0.02737523	0.0653722	0.19700325	0.19023058	0.07334932	0.018055234	0.020672748	0.1204717	0.28746977
a31	0.028470336	0.034870636	0.24987206	0.2816225	0.07596732	0.032358132	0.014099	0.12726577	0.15547423
a0	0.016857281	0.26261866	0.10457844	0.080439284	0.13464208	0.0033803082	0.007734637	0.08433546	0.3054138
a31	0.013269562	0.086617164	0.1553617	0.09821688	0.17070909	0.014914891	0.024981493	0.07045668	0.3654725
a1	0.010302552	0.18668936	0.10079566	0.13514544	0.09996739	0.0038947037	0.020453123	0.18892753	0.2538242
a13	0.0062493477	0.088015705	0.06450822	0.0645709	0.20429614	0.008252682	0.074985586	0.1359144	0.35320705
a39	0.0077775125	0.06682281	0.14123227	0.104029745	0.33435622	0.032172896	0.040550318	0.09613717	0.17692104
a18	0.006118467	0.048902962	0.22993623	0.2218863	0.2111795	0.04748499	0.043904595	0.058121495	0.13246548
a8	0.0065251985	0.042263206	0.19520879	0.2000331	0.08990306	0.08345311	0.052666426	0.16062656	0.1693206
a28	0.027710266	0.038672168	0.06113152	0.0783387	0.13549316	0.033419207	0.06322091	0.32020426	0.24180983
a31	0.011275569	0.06084265	0.06552721	0.059704326	0.094995625	0.071188554	0.040347237	0.30844876	0.28767002
a8	0.002948338	0.032840233	0.028021097	0.020510774	0.03281837	0.010751192	0.09311518	0.28248772	0.49650708
a37	0.00903905	0.030452501	0.049020234	0.06848944	0.065803304	0.019675435	0.07279017	0.2972352	0.3874947
a31	0.005877	0.050195828	0.06710194	0.05802879	0.055111077	0.021958875	0.06965772	0.18856226	0.48350653
a21	0.0033034498	0.055481687	0.0101987105	0.011051431	0.03274139	0.012634378	0.16547745	0.35680032	0.35231116
a31	0.002500353	0.05149057	0.030192813	0.03359394	0.23930821	0.04624349	0.14703883	0.17795664	0.27167514
a20	0.004600199	0.0660851	0.005492855	0.005517388	0.0077066226	0.016180146	0.1588363	0.40513015	0.33045125
</S>	0.0026045947	0.054814875	0.0150866285	0.016866267	0.124669775	0.17572534	0.16984908	0.16248818	0.27789527
