 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.20788175	0.19240981	0.08550147	0.031702653	0.04958177	0.02705342	0.02434953	0.011250969	0.005065676	0.005073388	0.011110589	0.0054763616	0.038156472	0.060315635	0.021272011	0.013175711	0.027950872	0.024639204	0.03252653	0.12550619
a31	0.15363866	0.11547142	0.067232944	0.0645545	0.050693206	0.20941885	0.022435283	0.03125119	0.031743567	0.028985942	0.025396414	0.012395208	0.012848496	0.016826743	0.012179498	0.025293604	0.027214382	0.026836976	0.03439816	0.03118488
a20	0.09983173	0.19456151	0.068388656	0.06347647	0.05987568	0.15654175	0.030388406	0.017376048	0.015336275	0.013907455	0.013614497	0.011209136	0.019000715	0.041042563	0.013329075	0.030437578	0.03234017	0.024474695	0.074480005	0.020387571
a11	0.123887874	0.25665116	0.097596645	0.028405515	0.040214594	0.04680338	0.04552496	0.041945606	0.013022576	0.010469696	0.016892666	0.0040725935	0.03550855	0.04763117	0.026142024	0.0050905286	0.0076655103	0.010521936	0.054624263	0.08732879
a29	0.05215281	0.05051465	0.053532552	0.06057387	0.037716165	0.008046381	0.009025434	0.006455922	0.0026301953	0.00975402	0.002644976	0.0019083859	0.018540418	0.17203519	0.046948537	0.002725125	0.0062991143	0.018660197	0.21165106	0.228185
a31	0.03320199	0.03389888	0.0493635	0.073842525	0.03173798	0.014995104	0.01542929	0.01144643	0.004817803	0.013402825	0.00617264	0.003412837	0.033442087	0.1921363	0.082407326	0.005706138	0.018132089	0.03443973	0.17434542	0.16766909
a0	0.15387928	0.13709517	0.05336208	0.029506434	0.039788947	0.010234939	0.012675394	0.0074166274	0.011512505	0.023023989	0.027822938	0.018530853	0.043126922	0.0680186	0.058886994	0.047014017	0.044540107	0.079500295	0.058502227	0.07556175
a39	0.04332432	0.053598598	0.036345586	0.03404431	0.058061976	0.017551383	0.020850616	0.012710864	0.015529191	0.01654404	0.03073155	0.010960175	0.079019286	0.08856865	0.10251456	0.020181838	0.05070269	0.024252856	0.09164515	0.19286238
a31	0.0502562	0.07833709	0.02353181	0.026008211	0.095033	0.019012049	0.023340998	0.014411988	0.008280399	0.012256975	0.026374621	0.005919964	0.07568901	0.08782043	0.073148906	0.012411765	0.019886352	0.0100961225	0.15673648	0.18144764
a37	0.11165635	0.09532792	0.03118376	0.036194284	0.06258206	0.007853349	0.00854496	0.0077350074	0.009294761	0.017785452	0.02906573	0.012762528	0.026682228	0.068325244	0.037291273	0.038904455	0.039001025	0.056900565	0.16292654	0.13998248
a31	0.026135143	0.041496955	0.017589828	0.038730763	0.062493626	0.008275869	0.010789441	0.008114954	0.013119067	0.035021834	0.037626527	0.015248998	0.053260107	0.06579016	0.07855616	0.04380941	0.06756037	0.033556454	0.12544686	0.2173775
a20	0.083678424	0.058059324	0.024772046	0.04277426	0.053038746	0.0064920667	0.007609964	0.007377946	0.010557475	0.017099986	0.030825894	0.012860245	0.020485986	0.04662491	0.026165431	0.037271548	0.056318827	0.049689516	0.19430475	0.21399261
a17	0.010463931	0.01633759	0.010008607	0.028356537	0.030708645	0.0053005773	0.007992045	0.0063337837	0.008934742	0.03267619	0.023968952	0.021976078	0.033849955	0.0431106	0.049606707	0.038637407	0.09101751	0.05048042	0.30001566	0.19022408
a28	0.014040453	0.022899164	0.011584474	0.044449493	0.06765601	0.008968056	0.012174471	0.011331568	0.014345562	0.027438648	0.029742738	0.014519702	0.051431064	0.077799544	0.062124252	0.017500293	0.060304545	0.015199255	0.14923903	0.2872517
a31	0.022394838	0.045092117	0.018975822	0.044771444	0.077967934	0.009109606	0.010653835	0.009676995	0.009485223	0.011824219	0.025735302	0.009983804	0.051254824	0.07824905	0.06987808	0.018285248	0.044741597	0.013786981	0.17861362	0.24951938
a16	0.13563211	0.092312746	0.027139999	0.04074382	0.039614767	0.006418959	0.007373414	0.0073566586	0.010312173	0.014685861	0.033022225	0.012599657	0.020131314	0.03137223	0.022895552	0.038114797	0.06174683	0.04357055	0.136776	0.21818028
a8	0.016300676	0.015556183	0.008307154	0.02109404	0.019820675	0.004493097	0.0053869905	0.0049950304	0.0056617386	0.017837591	0.02332839	0.015621746	0.01662395	0.03344764	0.022850478	0.039293278	0.08293779	0.06741398	0.3943837	0.18464586
a31	0.009162948	0.012265717	0.012143946	0.022925481	0.018616797	0.004482386	0.0051569957	0.0065948465	0.01214822	0.022963503	0.04315622	0.013940628	0.027650362	0.027244527	0.027660027	0.034762625	0.13289723	0.06297652	0.18287276	0.32037824
a0	0.034162704	0.048274253	0.01594745	0.019606642	0.019573634	0.009373959	0.012777134	0.012760825	0.016438866	0.019825155	0.04430914	0.017473139	0.026550462	0.019279342	0.029149078	0.07274707	0.1289705	0.051493756	0.14582781	0.2554591
a31	0.025592687	0.023850525	0.0096793	0.016283706	0.008680501	0.005338538	0.005946834	0.0059278724	0.0063648475	0.014801993	0.03223869	0.013001748	0.015600699	0.012928246	0.017310318	0.07913813	0.10538173	0.060372874	0.25138447	0.2901763
a24	0.040548563	0.061607093	0.016258148	0.014962529	0.013995825	0.010072219	0.012012535	0.011462727	0.012532984	0.023344908	0.04531585	0.018402569	0.026913697	0.017487243	0.0359794	0.08190877	0.14873548	0.043455634	0.1412289	0.22377495
a46	0.030263528	0.046168875	0.011722956	0.012669052	0.008115625	0.0062410096	0.0067068636	0.0065705134	0.0075490223	0.026477817	0.040314663	0.01643434	0.019218858	0.020994538	0.027683182	0.085315175	0.101581246	0.057920415	0.20632681	0.26172552
a14	0.02139943	0.016676493	0.006934986	0.011537489	0.0061408705	0.0041458746	0.004057058	0.004196395	0.0073058116	0.01936051	0.033761077	0.016306119	0.011727232	0.015022983	0.014299618	0.1190197	0.12920271	0.116041	0.29123703	0.15162756
a8	0.0075482535	0.00954807	0.0049371268	0.008481713	0.004887658	0.0036001757	0.00395763	0.0073906924	0.019826856	0.040375374	0.03823999	0.018951386	0.010755234	0.010389539	0.012448029	0.06650774	0.20800282	0.14528343	0.2549942	0.12387406
a31	0.0033809328	0.0019508011	0.0021306637	0.00536262	0.013670376	0.0055546067	0.01466926	0.018182915	0.025522903	0.03855132	0.052280415	0.028499132	0.08165134	0.038545746	0.07451864	0.04141324	0.13701949	0.03163627	0.10264366	0.2828157
a20	0.016806265	0.018409912	0.007602967	0.008289223	0.00935604	0.0061141117	0.007757459	0.0071452623	0.007952123	0.01259538	0.041527845	0.009703031	0.014595934	0.009976911	0.019489385	0.07223592	0.11390416	0.05373586	0.29158032	0.27122185
a31	0.0052187294	0.0065130047	0.0020285128	0.0027977328	0.0028245163	0.0024138524	0.002786968	0.005860821	0.013589856	0.03611905	0.045111172	0.013347479	0.0074359244	0.005311185	0.009992328	0.12709628	0.19917889	0.08868781	0.23417795	0.18950792
a7	0.031389277	0.033892967	0.018916793	0.009636134	0.01596476	0.0054410473	0.010026319	0.005914433	0.010770565	0.024959499	0.045975767	0.022039298	0.025689876	0.019202337	0.031329315	0.07187558	0.09840993	0.056706604	0.17037816	0.29148135
