 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.14451109	0.10080444	0.08132603	0.06261827	0.072815716	0.18280797	0.15127125	0.2038453
a31	0.3019283	0.23008879	0.064706825	0.050654493	0.08001311	0.082908474	0.11218188	0.07751806
a37	0.4534244	0.24787009	0.045722365	0.028267482	0.07806177	0.039752323	0.0687161	0.03818542
a20	0.30108878	0.22932388	0.12474884	0.052945457	0.13579151	0.038835008	0.0751655	0.042101037
a31	0.27196425	0.25728586	0.13145716	0.04034194	0.06468062	0.053146604	0.070761934	0.11036158
a7	0.2977718	0.31862044	0.088340946	0.03039293	0.06047949	0.039334703	0.08492257	0.080137104
a10	0.08972549	0.11342909	0.037458945	0.036503606	0.060279895	0.06374868	0.220455	0.37839934
a41	0.14238462	0.16936609	0.061533254	0.058278125	0.065265484	0.089477025	0.10493014	0.3087653
a37	0.15307727	0.17614447	0.05609905	0.0398998	0.058206342	0.100085765	0.1399497	0.27653757
a14	0.123149306	0.128806	0.050913066	0.04198074	0.038135905	0.06820098	0.21341576	0.33539823
a31	0.062060118	0.040995695	0.027378686	0.021529347	0.02521862	0.058673393	0.37392467	0.39021948
a20	0.09240982	0.0931611	0.014265345	0.0125815375	0.027127622	0.021096313	0.13941716	0.599941
a31	0.015977932	0.011416214	0.0050930777	0.008903094	0.011348938	0.014925308	0.19344684	0.73888856
a37	0.030638196	0.037202127	0.008120867	0.02716643	0.03060346	0.046816416	0.3094484	0.51000404
a7	0.009436155	0.014723223	0.00431238	0.015398651	0.014562242	0.027580345	0.18932629	0.72466075
a10	0.0116577195	0.021539925	0.003780303	0.008999033	0.020077834	0.01594539	0.29993835	0.6180614
a7	0.01438807	0.015739689	0.0022115398	0.0057348805	0.046769217	0.041352015	0.29111502	0.5826895
a39	0.0049587833	0.009792063	0.0033767608	0.013684493	0.05633444	0.053819247	0.29383543	0.5641988
a10	0.002823729	0.0055270987	0.003239991	0.015224606	0.026601717	0.038146377	0.30684894	0.60158753
a32	0.00230521	0.008876029	0.009086797	0.019170381	0.05994179	0.09399941	0.41021967	0.39640075
a19	0.0030062043	0.013798208	0.010901674	0.022470614	0.04338028	0.06225899	0.3887084	0.45547554
a31	0.013864306	0.021363843	0.010425505	0.019377634	0.04044953	0.04818862	0.33988371	0.5064469
</S>	0.0048800246	0.007288547	0.023344813	0.020246003	0.03584663	0.06286894	0.41443607	0.43108904
