 	credo	che	stanno	ancora	svegli	</S>
a31	0.30614817	0.11440685	0.07968887	0.104739055	0.13072413	0.2642929
a20	0.18609017	0.24926347	0.29370436	0.123093575	0.08483436	0.06301405
a21	0.49673298	0.21170993	0.14861703	0.0376288	0.042237572	0.06307362
a31	0.3218006	0.2851536	0.15596028	0.026166527	0.10009448	0.110824555
a37	0.18450187	0.18425	0.17463318	0.08915319	0.18920708	0.17825463
a31	0.18642926	0.189245	0.20582551	0.08071146	0.17995027	0.15783845
a13	0.048923455	0.11446662	0.16586412	0.068638995	0.20567252	0.3964343
a31	0.062124353	0.08443986	0.14405511	0.059593365	0.169044	0.48074335
a20	0.020486707	0.101839416	0.15230793	0.08981765	0.15840176	0.47714657
a31	0.012019555	0.04978043	0.08077056	0.058284886	0.34054342	0.45860112
a39	0.019425105	0.0646942	0.05898324	0.044001643	0.1333067	0.67958915
a18	0.008816732	0.058805548	0.056549802	0.074937515	0.51671314	0.28417727
a33	0.012232699	0.091061935	0.089016356	0.041143935	0.35871732	0.40782773
a39	0.019027054	0.033911888	0.036168814	0.044710286	0.38367754	0.48250443
a31	0.0046196138	0.014632939	0.01470824	0.031440113	0.4608764	0.47372267
a39	0.015326202	0.13070786	0.10104152	0.07895431	0.3442994	0.3296707
a33	0.006078094	0.025023343	0.01057599	0.07969063	0.44249892	0.43613303
a8	0.0027354807	0.020972447	0.023238784	0.27687582	0.36269936	0.31347814
a31	0.0066186185	0.01822601	0.015759826	0.17119965	0.5106231	0.27757275
a7	0.023487385	0.030800454	0.041978206	0.11449959	0.39429858	0.3949358
a31	0.0046801073	0.009413178	0.012793404	0.10825523	0.3460286	0.51882946
a3	0.028435381	0.026271205	0.033340063	0.09280038	0.1992314	0.61992157
a31	0.010361336	0.024525106	0.030978477	0.13398425	0.37479097	0.4253599
a13	0.03309629	0.027193123	0.043336086	0.124501556	0.17938621	0.59248674
a20	0.0148511	0.025522828	0.0419639	0.1593753	0.460725	0.2975619
a7	0.015133345	0.029169938	0.054893404	0.13257615	0.32128742	0.44693977
a35	0.023036966	0.049679287	0.061675448	0.1410957	0.26679176	0.45772085
a31	0.020349573	0.09141698	0.11077306	0.259975	0.25523135	0.2622541
a20	0.0053957063	0.008103708	0.016242614	0.074931495	0.3906792	0.50464725
a31	0.0059459517	0.029628854	0.06145715	0.18912402	0.33685148	0.3769925
</S>	0.010294164	0.011157946	0.02549468	0.097151734	0.3072449	0.5486566
