 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.27886277	0.10051756	0.06511819	0.067287244	0.06883424	0.061417665	0.08364822	0.2743141
a31	0.31245685	0.21183972	0.09470914	0.06254823	0.0801288	0.07077462	0.09522233	0.072320335
a8	0.310445	0.2926701	0.097713284	0.039015584	0.089466736	0.063502386	0.064030334	0.04315661
a31	0.22265798	0.2240796	0.12817813	0.046765584	0.12855077	0.10011177	0.0874985	0.062157735
a17	0.15829349	0.22566469	0.20044743	0.07639156	0.16527669	0.06834472	0.06606778	0.0395136
a18	0.107186496	0.19705822	0.21605025	0.12766318	0.087864995	0.052517537	0.13166064	0.0799987
a31	0.12856495	0.2204771	0.1911976	0.08100199	0.1269877	0.06595597	0.11239117	0.07342347
a17	0.08383313	0.18562193	0.1188483	0.15558411	0.074387215	0.0457097	0.15101576	0.18499985
a30	0.027530584	0.12850207	0.08529483	0.11480711	0.06364847	0.039478313	0.32001925	0.22071941
a17	0.027684575	0.078889266	0.06481645	0.09082352	0.066956066	0.04889383	0.32443258	0.29750362
a39	0.074046955	0.140109	0.09897525	0.14046267	0.07716425	0.050088994	0.14992297	0.2692299
a17	0.06470063	0.15958586	0.12613466	0.08847479	0.083236374	0.041380502	0.27907512	0.15741201
a31	0.061989114	0.1688044	0.1643537	0.07618688	0.07022411	0.038668636	0.27768242	0.14209077
a17	0.034938622	0.07778578	0.042549312	0.0731577	0.019563347	0.026545772	0.19929318	0.52616626
a20	0.013537053	0.062258013	0.062410504	0.093005806	0.021456167	0.038650807	0.2955059	0.41317573
a27	0.025876328	0.07352496	0.08920382	0.06453618	0.06472107	0.08190231	0.33710083	0.2631345
a20	0.020301146	0.04926488	0.054329056	0.05995035	0.061560586	0.06068748	0.46615005	0.22775644
a31	0.036623828	0.0973285	0.090827756	0.074729964	0.04599486	0.07375857	0.28171238	0.2990242
a18	0.025202088	0.08292902	0.05983327	0.06766395	0.024456507	0.03154005	0.13127676	0.57709837
a31	0.010109111	0.035033636	0.030441714	0.02364785	0.008818837	0.027498597	0.19530213	0.6691481
a13	0.036895927	0.06275113	0.07000483	0.06801412	0.01883783	0.043265857	0.16554295	0.5346873
a20	0.0087317	0.039185822	0.041443683	0.04223298	0.0064312518	0.056581326	0.20218152	0.60321176
a31	0.0068101496	0.06414868	0.054709483	0.06582677	0.020906812	0.12469445	0.25526223	0.4076414
a28	0.03474198	0.02894444	0.03241605	0.034869168	0.011535761	0.09562069	0.26937398	0.49249792
a31	0.013442645	0.036807872	0.044386547	0.06394668	0.010839828	0.15513296	0.23274767	0.44269583
a8	0.05642559	0.026377045	0.022011073	0.021828558	0.00690902	0.09584141	0.23220713	0.53840023
a17	0.04565262	0.032142237	0.0335933	0.04636103	0.059084043	0.14417495	0.27022478	0.36876705
a8	0.008424803	0.0289025	0.027927285	0.0696319	0.029994396	0.19536643	0.38368878	0.25606385
a23	0.0014974	0.020166853	0.015697394	0.057702232	0.021003574	0.19260179	0.44772863	0.24360208
a8	0.0023452577	0.007123157	0.010248637	0.03903398	0.012443422	0.102426946	0.4004861	0.42589256
a20	0.008575828	0.017496001	0.018886093	0.026316803	0.014339107	0.05802514	0.45741042	0.39895058
a31	0.011747935	0.024478747	0.023562903	0.030285524	0.021358334	0.11046253	0.40607098	0.3720331
a39	0.025130505	0.012038652	0.011862181	0.02253616	0.011864127	0.047989313	0.2186707	0.64990836
a18	0.0055863843	0.0058135875	0.0063067265	0.015501957	0.005884102	0.14713505	0.37633586	0.43743643
a37	0.0028252031	0.0064905877	0.0038613575	0.015093404	0.0126320245	0.16134138	0.4126271	0.38512892
a31	0.0045106243	0.0096010985	0.0056125913	0.016851947	0.021266071	0.18425861	0.42119494	0.33670408
a8	0.0134157725	0.0061818846	0.005743168	0.007965391	0.0065721907	0.07834421	0.3723508	0.5094266
a23	0.00406237	0.00518408	0.004885791	0.018747555	0.051151678	0.2687342	0.33845225	0.30878207
a37	0.005350756	0.008986657	0.008740588	0.031979874	0.01778498	0.2830748	0.36476308	0.2793192
a8	0.004045463	0.0046375846	0.0033851904	0.01818428	0.008292048	0.13086401	0.47447038	0.356121
</S>	0.0229237	0.017405739	0.014376523	0.018733623	0.017417861	0.019957477	0.20728728	0.6818978
