 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.09917201	0.09183689	0.083201624	0.07617375	0.073875874	0.042746264	0.0150228515	0.03259724	0.07428837	0.13455488	0.27653024
a31	0.19875257	0.16225635	0.10590015	0.0554334	0.06830728	0.04210168	0.07856706	0.057452388	0.07949245	0.081357814	0.07037892
a17	0.23668596	0.19027744	0.07140668	0.056312907	0.057025414	0.017132973	0.046975203	0.01869323	0.13759823	0.119007	0.04888493
a41	0.1620318	0.1937294	0.071639	0.04099261	0.054952975	0.018114524	0.026441125	0.014479369	0.025300793	0.16057253	0.23174587
a31	0.13234174	0.24265577	0.16175304	0.0816559	0.035368234	0.022378381	0.015350192	0.024365645	0.023283543	0.09418739	0.16666023
a38	0.25286648	0.24021365	0.07422543	0.040440038	0.03458192	0.035219118	0.15486741	0.050554987	0.017508367	0.022404687	0.07711791
a31	0.19617163	0.21312395	0.08584369	0.038532335	0.02869301	0.027280534	0.050411988	0.026931878	0.060409673	0.11498502	0.15761639
a17	0.11960392	0.09525198	0.049598277	0.048907295	0.049669065	0.05181572	0.11197765	0.122219756	0.037380703	0.059883796	0.25369188
a31	0.107831486	0.090822585	0.036461208	0.038801122	0.03628548	0.036498956	0.15207273	0.06486858	0.045761734	0.07324861	0.31734753
a39	0.058636867	0.043592595	0.030090174	0.0333153	0.03643229	0.0449146	0.10432404	0.099587604	0.048925154	0.11062866	0.3895527
a35	0.033355508	0.028895535	0.019932928	0.03661246	0.031932935	0.033153247	0.27581486	0.19873117	0.02547946	0.06979065	0.2463013
a31	0.026325831	0.019211987	0.011128218	0.020353727	0.019123536	0.021619784	0.07331568	0.05522735	0.0674515	0.06800032	0.618242
a46	0.018726494	0.01894263	0.018175796	0.019609496	0.020482257	0.02324279	0.052708518	0.06987392	0.08625636	0.27846518	0.39351657
a38	0.011501442	0.009525017	0.007967425	0.012566604	0.0122650135	0.018494714	0.11565717	0.11196732	0.056694333	0.25204822	0.39131278
a13	0.020222796	0.01415202	0.008369935	0.017375454	0.016778579	0.022564227	0.19272183	0.12885922	0.048451826	0.13446756	0.39603654
a11	0.031237582	0.020128246	0.006059276	0.009133781	0.010839349	0.031647634	0.2921281	0.107727975	0.040153172	0.052873198	0.39807174
a13	0.035775654	0.02286626	0.0056460164	0.006314434	0.013000453	0.041364398	0.3559966	0.09921688	0.038602214	0.046481606	0.33473545
a31	0.03436035	0.021839423	0.006157217	0.007162754	0.017766716	0.044554014	0.29314694	0.11055557	0.05461105	0.06515877	0.34468722
a49	0.006071471	0.0050651934	0.004386382	0.0064832526	0.0065479246	0.008673215	0.04608962	0.03212356	0.14219485	0.359342	0.38302243
a13	0.0084370775	0.0052934	0.0026688615	0.0054100524	0.0071149296	0.019385284	0.26722172	0.1414187	0.045941006	0.15986627	0.3372427
a20	0.008174222	0.0063161696	0.0036588574	0.008050919	0.019492263	0.03329544	0.3014369	0.18213253	0.04851892	0.13367888	0.2552449
a31	0.009318012	0.0119368965	0.008709198	0.020610524	0.027822949	0.03686516	0.2666475	0.18548508	0.05392464	0.11105101	0.26762906
a8	0.002944189	0.0040760483	0.004851803	0.007085378	0.0041821147	0.006228365	0.032013223	0.03924031	0.21761566	0.3078428	0.3739201
a31	0.0032588972	0.0039760927	0.0053569158	0.013191944	0.019991072	0.04919343	0.16801958	0.23752616	0.063031904	0.14465259	0.29180145
a45	0.010563033	0.017506521	0.021817507	0.021384891	0.0054604104	0.008289993	0.05562468	0.041067984	0.10810666	0.20029272	0.50988567
a31	0.001874445	0.009698408	0.015482494	0.022821043	0.018342732	0.09223125	0.12910773	0.1402179	0.110756956	0.18272707	0.27673998
</S>	0.01265297	0.016985765	0.015435813	0.0184659	0.0056197667	0.0055720066	0.0821137	0.03748003	0.14435826	0.18567671	0.4756391
