 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.047889937	0.08621887	0.2242902	0.04058547	0.12856889	0.038155954	0.02788491	0.008448712	0.0068707652	0.0071368823	0.007236143	0.01341979	0.04663523	0.06111271	0.25554547
a31	0.05298611	0.043248184	0.01603901	0.19770855	0.011022641	0.22117783	0.014824157	0.05748475	0.1150992	0.03904832	0.030427247	0.020366622	0.025967196	0.1209658	0.033634406
a8	0.033290643	0.034195047	0.03205384	0.1351314	0.025775371	0.14990814	0.014247733	0.037264396	0.067994975	0.019325593	0.018063227	0.008819769	0.016126985	0.30732423	0.10047869
a31	0.052017238	0.04663327	0.017894335	0.19577204	0.011371598	0.21906869	0.0140647255	0.04381248	0.06562623	0.019401295	0.020989694	0.0099223675	0.02004003	0.21635728	0.047028683
a20	0.041601647	0.049093515	0.050584488	0.065608814	0.057964522	0.06605197	0.06554862	0.064413644	0.06464235	0.04695676	0.062093295	0.026562987	0.01035752	0.16870192	0.15981798
a31	0.0667291	0.07728262	0.043189365	0.10722224	0.059554037	0.060170915	0.072417416	0.06989637	0.07493775	0.09814176	0.058515802	0.01576474	0.0032725967	0.123526186	0.06937921
a13	0.07685302	0.058945756	0.037519008	0.08516319	0.05926891	0.060419053	0.07077807	0.055599645	0.04812949	0.14071761	0.039393716	0.041568886	0.014710695	0.16698554	0.04394732
a18	0.07062862	0.07589413	0.040472806	0.08791476	0.057598885	0.05449038	0.06865574	0.05676955	0.056488246	0.10866518	0.043210685	0.023620192	0.0074215718	0.13682038	0.11134887
a31	0.041664165	0.065724224	0.032644995	0.081719324	0.042971235	0.04778765	0.052149903	0.044101413	0.031518217	0.02730128	0.02805571	0.0035395469	0.003758945	0.2325016	0.26456186
a20	0.08673455	0.051376242	0.038520325	0.075802386	0.052457027	0.0521426	0.06111788	0.049912464	0.04764311	0.119611435	0.039817955	0.037791163	0.014987548	0.21667321	0.055412166
a39	0.037043553	0.10800462	0.05326967	0.040625744	0.040577713	0.035545822	0.04009461	0.035197835	0.033625476	0.033847447	0.030053105	0.014875365	0.006213003	0.19135411	0.29967195
a13	0.030269815	0.070774026	0.039452642	0.043407068	0.038160533	0.037565514	0.03473138	0.027252207	0.016750794	0.011352474	0.016666897	0.0039093895	0.004738511	0.22623955	0.39872918
a31	0.04095158	0.13004038	0.064348236	0.04315201	0.042551626	0.035829764	0.028171973	0.022580314	0.013900847	0.0095111905	0.013537323	0.004595253	0.0048409714	0.20747903	0.33850944
a18	0.06771833	0.07791351	0.048135046	0.06785825	0.05591484	0.04839668	0.05932898	0.052205633	0.053576782	0.07903869	0.04312274	0.029039888	0.008843695	0.25051406	0.05839289
a31	0.037888035	0.086382665	0.044824656	0.04531663	0.043698136	0.04097708	0.04749538	0.038846046	0.035805877	0.04758492	0.03122101	0.020183824	0.0071008247	0.21161944	0.26105547
a37	0.045592934	0.03524929	0.028141355	0.06679956	0.051081847	0.0436854	0.05685293	0.043889668	0.037737716	0.09277827	0.027748931	0.026288915	0.018259037	0.35249645	0.073397696
a18	0.034504786	0.04321496	0.02329233	0.05686099	0.04522175	0.04135035	0.05140807	0.041903347	0.036392447	0.07097708	0.028851252	0.024348991	0.010774003	0.26821473	0.22268496
a31	0.035506275	0.04573992	0.022909619	0.05083111	0.038695827	0.035801563	0.044610903	0.03466856	0.03117209	0.040700693	0.022643648	0.010862899	0.013176856	0.2063698	0.36631024
a20	0.05316235	0.030988606	0.03211728	0.06345229	0.04934684	0.046569783	0.054904103	0.0427719	0.03532096	0.10441695	0.029353395	0.03563185	0.023914177	0.33350548	0.06454403
a31	0.026303988	0.02640971	0.014387166	0.049434416	0.0347367	0.029793786	0.03688986	0.034065165	0.03606713	0.062518984	0.028208846	0.028326547	0.018543124	0.3267711	0.2475435
a29	0.02632268	0.024429016	0.037945777	0.049778838	0.058188453	0.04461035	0.04997218	0.043584783	0.03870398	0.063324675	0.036649518	0.04436565	0.06191223	0.2506399	0.16957197
a31	0.021363756	0.015719231	0.012747957	0.038752556	0.026765792	0.02417309	0.026390744	0.03339993	0.045804467	0.05685715	0.04448878	0.06520414	0.028017404	0.27841544	0.28189954
a11	0.016963033	0.025331317	0.05219972	0.04047347	0.06588979	0.039846133	0.04724047	0.03978151	0.038488448	0.04300562	0.04120167	0.04752716	0.08901754	0.20996079	0.20307334
a31	0.012267033	0.015535069	0.019172926	0.0290172	0.027223205	0.024554476	0.02476587	0.03690591	0.0493355	0.035889458	0.05266536	0.090343036	0.039493	0.22109658	0.32173535
a20	0.012862938	0.031275306	0.073480405	0.031733375	0.081617415	0.03005978	0.041906737	0.03222582	0.036412764	0.033382174	0.044568136	0.05231101	0.117376536	0.15642433	0.22436322
a13	0.008401812	0.01939032	0.030752702	0.027348798	0.020721147	0.019433303	0.015511509	0.03548356	0.051272325	0.034338713	0.048776224	0.07200785	0.03932178	0.19491263	0.3823273
a20	0.0076010465	0.0126494365	0.016959053	0.0256676	0.016375635	0.019664235	0.016317245	0.04007622	0.12489614	0.041561276	0.061142866	0.095018074	0.08152463	0.18497187	0.2555747
a31	0.0072202636	0.009928123	0.009952671	0.018521842	0.016437048	0.017036194	0.017507574	0.037814073	0.12561727	0.0567204	0.08971666	0.12906672	0.08769848	0.14710401	0.22965866
