 	avete	cucinato	le	verdure	</S>
a39	0.19970496	0.3151452	0.20457579	0.09807337	0.18250063
a31	0.3148114	0.42731127	0.13338836	0.06544197	0.059046973
a35	0.3993795	0.46379226	0.08744672	0.033479623	0.015901936
a31	0.379381	0.35838896	0.10398626	0.075280175	0.08296364
a20	0.36892864	0.30648082	0.18711826	0.08815031	0.049321905
a31	0.20273605	0.31652883	0.17173626	0.2573615	0.051637363
a20	0.16449344	0.44729933	0.121571116	0.18662494	0.08001119
a39	0.054717783	0.16542844	0.09626583	0.31524605	0.3683419
a28	0.040314026	0.19420287	0.08494988	0.36515042	0.3153828
a31	0.0542332	0.17771392	0.08137275	0.38052273	0.3061574
</S>	0.003601009	0.018369187	0.010915141	0.1327237	0.83439094
