 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.08077992	0.057252042	0.10428215	0.08380764	0.11935247	0.032951467	0.051460844	0.058364358	0.07728347	0.030552922	0.024229744	0.015824562	0.016983107	0.03184652	0.039388966	0.17563975
a31	0.09375605	0.09158954	0.09199474	0.09100656	0.08349648	0.09159705	0.044275377	0.03568334	0.15451929	0.02583987	0.020133091	0.022486117	0.021499302	0.04166042	0.050448626	0.04001412
a37	0.100699745	0.095013514	0.094983645	0.09430392	0.08928748	0.09447049	0.05492195	0.039228674	0.11309562	0.02787553	0.021372354	0.02238488	0.021582454	0.04312824	0.053735916	0.033915542
a31	0.16043662	0.051177863	0.044447355	0.043056905	0.042343147	0.043991208	0.04814829	0.14830633	0.18858315	0.040771473	0.034979213	0.017001806	0.016774064	0.03572887	0.04449498	0.03975871
a24	0.029704433	0.010272048	0.009225709	0.009075106	0.010197652	0.030005328	0.0983294	0.11236242	0.23325808	0.10441029	0.12656507	0.043355696	0.024882516	0.00708443	0.05988866	0.09138315
a46	0.054602697	0.019617531	0.010332603	0.006738444	0.008872763	0.032954417	0.029930321	0.056782667	0.114577316	0.045718126	0.07044247	0.054461695	0.025327569	0.008236423	0.091822684	0.36958224
a31	0.027357414	0.013848595	0.011292736	0.008092273	0.009276676	0.023193857	0.029315785	0.048880104	0.24049473	0.046738308	0.18149866	0.03816704	0.020078713	0.0040482325	0.12542798	0.17228897
a39	0.024997184	0.011631387	0.0076792794	0.006879532	0.008390344	0.02794048	0.063909546	0.07873126	0.17513934	0.07487167	0.10143296	0.054702092	0.025137052	0.012072457	0.06020006	0.26628533
a8	0.0102442205	0.0071480507	0.005952677	0.0048010997	0.007206354	0.024300227	0.023130141	0.03685702	0.14030895	0.044085536	0.14407851	0.107441604	0.0339417	0.0094618015	0.1319157	0.26912642
a3	0.014600584	0.009015799	0.004951443	0.0034918177	0.003959606	0.012920103	0.027506607	0.049711637	0.10865445	0.04692439	0.100069515	0.03309373	0.01067076	0.0113646155	0.21652101	0.34654394
a31	0.018418316	0.009722935	0.0052970434	0.004170657	0.004490816	0.011714841	0.027042625	0.052975778	0.12272782	0.05235479	0.097278796	0.0283353	0.010992839	0.012786158	0.20886229	0.33282903
a10	0.025170067	0.013931516	0.007581427	0.008009754	0.014943495	0.016248174	0.03809729	0.042659666	0.101179674	0.041929215	0.07233329	0.05642821	0.050889928	0.048276838	0.12379936	0.33852214
a3	0.008403868	0.0067125824	0.0032671536	0.0024847942	0.0058477097	0.012640759	0.02171847	0.041902475	0.06534433	0.040163007	0.066899344	0.061710402	0.02798947	0.03889859	0.14531428	0.4507028
a39	0.007954968	0.0060513243	0.0033372485	0.0022591604	0.0045218235	0.013855625	0.018731305	0.04017594	0.064608745	0.039891995	0.067535564	0.06338651	0.020827636	0.030704714	0.18740302	0.42875445
a31	0.010904868	0.005025853	0.0025832793	0.0021432536	0.0031533064	0.0099713355	0.022262255	0.031263787	0.06486051	0.038926378	0.06423508	0.06884033	0.012970185	0.026027111	0.16217345	0.47465912
a27	0.029926104	0.012838693	0.009994512	0.009624007	0.014574617	0.010196575	0.025302786	0.027496768	0.06409635	0.027153838	0.049910318	0.04706506	0.0650271	0.060260367	0.17646176	0.37007105
a7	0.006515422	0.0076407986	0.0029012177	0.0024738894	0.009039754	0.009302714	0.008513284	0.020448726	0.026767183	0.016870765	0.024598438	0.04102145	0.06808781	0.17101657	0.26351666	0.3212853
a31	0.005229813	0.0037086096	0.0014726514	0.001512441	0.006901073	0.008026617	0.011084956	0.024748975	0.032088876	0.025435993	0.03110546	0.07621735	0.057541445	0.10596708	0.14140588	0.46755287
a20	0.010467758	0.009302465	0.0086459	0.008902976	0.024275387	0.011080731	0.021290444	0.023108166	0.052808553	0.02281572	0.042253677	0.057466473	0.056727245	0.08108478	0.2608795	0.30889022
a3	0.0056626205	0.0051309764	0.0026386196	0.0031287202	0.007831807	0.00817409	0.0078013767	0.018772108	0.021112889	0.013666491	0.017188244	0.042042986	0.05870085	0.17058885	0.25540957	0.3621498
a20	0.0031368907	0.0031665855	0.0013276883	0.0017952438	0.005940211	0.008304598	0.006616983	0.015794408	0.017437777	0.018334243	0.019281212	0.061032806	0.122130975	0.18369916	0.1764283	0.3555729
a28	0.0022382238	0.0019956322	0.0011733489	0.0016266345	0.00939355	0.009749774	0.01485957	0.03606491	0.055072047	0.06485688	0.0881384	0.12719716	0.104247496	0.10394515	0.11392538	0.26551586
a29	0.001406608	0.0013050793	0.0010921226	0.0012714652	0.0055975355	0.006335262	0.02434121	0.047040023	0.09879522	0.061779343	0.13771234	0.1298001	0.06017581	0.054522615	0.11404963	0.2547756
a31	0.0014710403	0.0013790202	0.0010847024	0.0014215864	0.0074940547	0.0056322976	0.028194824	0.052690294	0.092092335	0.062132016	0.12348243	0.12580065	0.08095258	0.073125586	0.10808332	0.23496333
a28	0.005304244	0.006783554	0.009149066	0.008232112	0.019307291	0.0061278734	0.006725491	0.012994292	0.016364282	0.011927981	0.01717973	0.041528393	0.03617565	0.18599308	0.3671036	0.24910331
a46	0.0012955625	0.002021208	0.002127697	0.0026435172	0.008261422	0.0054820273	0.005231246	0.015018542	0.018078102	0.021885494	0.026604649	0.10480286	0.1545703	0.18338479	0.21096641	0.23762621
a20	0.0010932346	0.0015187429	0.0015207864	0.0024019657	0.013326122	0.0060622925	0.01383055	0.035595845	0.03918984	0.030763783	0.04127891	0.09834983	0.18010367	0.18673527	0.1800444	0.1681848
a31	0.0010913166	0.0013851108	0.0013867815	0.0025636787	0.022548191	0.0066178655	0.023134345	0.043876637	0.059959337	0.042295586	0.066361286	0.12430486	0.15049273	0.16201033	0.14980301	0.14216891
a37	0.012008944	0.014632776	0.016177379	0.015170959	0.022228183	0.0053979172	0.005173695	0.009647794	0.008519216	0.0089529045	0.013900172	0.022702502	0.03576321	0.2141735	0.3249844	0.27056652
