 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.12206495	0.14659907	0.12570164	0.115080364	0.06603964	0.048638392	0.06573794	0.072545394	0.23759261
a28	0.29338884	0.23444796	0.18109229	0.06218715	0.040273886	0.040840838	0.04248266	0.059757	0.04552935
a31	0.37870607	0.25012082	0.16562887	0.031611294	0.023091752	0.035828974	0.036426317	0.044865575	0.03372036
a8	0.30216503	0.22139154	0.21379696	0.09878817	0.023488237	0.038108375	0.036717474	0.027556337	0.037987873
a31	0.4006171	0.2715231	0.1990278	0.015198359	0.0071359915	0.01172203	0.01480924	0.014808563	0.06515781
a28	0.29452533	0.097138375	0.09225668	0.031136967	0.039680317	0.0690773	0.07370713	0.09628549	0.20619239
a10	0.10295655	0.06354855	0.056510027	0.02764261	0.029694596	0.05036041	0.085591175	0.21886466	0.36483142
a39	0.08163587	0.060811814	0.06237796	0.03354667	0.03459858	0.061247546	0.079948045	0.20456673	0.38126677
a31	0.10162268	0.07832574	0.09271619	0.035772093	0.029876525	0.043337725	0.048416242	0.26009876	0.30983403
a20	0.12209535	0.058224417	0.051248133	0.014375617	0.022512645	0.0198063	0.053498436	0.24939467	0.40884444
a31	0.04681863	0.02219747	0.026159514	0.010232391	0.01489675	0.022967841	0.06445135	0.46753353	0.32474256
a18	0.038830396	0.024080118	0.021780485	0.013841743	0.020767808	0.012880249	0.030839147	0.3142721	0.522708
a41	0.02131491	0.012291395	0.01957946	0.009536001	0.018929662	0.017790668	0.06931065	0.5599485	0.2712988
a7	0.022327937	0.010431932	0.018080141	0.0075662173	0.010457937	0.021704227	0.06409249	0.47252822	0.37281096
a38	0.027273241	0.014841965	0.018522874	0.008784241	0.0084071	0.043134287	0.11512014	0.29403	0.46988612
a10	0.037281495	0.02082212	0.022095527	0.0108285025	0.008204148	0.033362664	0.079152495	0.3244184	0.46383467
a31	0.06289193	0.038923632	0.02544174	0.011359065	0.010866195	0.04195286	0.1276313	0.23998374	0.44094953
a46	0.04207274	0.028556919	0.08966454	0.024856491	0.027053874	0.014750545	0.026376814	0.18176882	0.56489927
a31	0.012245219	0.008284762	0.023636391	0.0054178704	0.0073737158	0.008821231	0.04373973	0.3853191	0.50516194
a24	0.041601904	0.055780806	0.09345527	0.03788572	0.02539306	0.016175583	0.03012357	0.16107975	0.53850436
a28	0.013074583	0.015067275	0.030085066	0.012988273	0.013457055	0.006864713	0.027123583	0.35600007	0.5253394
a24	0.013566502	0.012954098	0.041291423	0.012380179	0.02349602	0.037495196	0.084661454	0.3647836	0.4093715
a15	0.009556758	0.0075614713	0.01863829	0.0041490737	0.0083989175	0.01619614	0.061330713	0.41601166	0.45815694
a24	0.017067278	0.008771136	0.006076357	0.0011398521	0.005397856	0.02565671	0.1212359	0.3076721	0.5069828
a21	0.0090327775	0.006362715	0.0077562355	0.0023120458	0.007238261	0.033182997	0.093493246	0.20655838	0.6340633
a31	0.023212269	0.00887376	0.0074040736	0.0023383757	0.01581576	0.040645074	0.18318047	0.4032629	0.31526732
a20	0.021177204	0.012585355	0.015543549	0.006178919	0.011479105	0.037024915	0.082391985	0.23173322	0.58188576
a31	0.011249844	0.007009561	0.009479843	0.0066911634	0.012257202	0.07413002	0.092116356	0.17241141	0.6146546
a8	0.026943885	0.01894942	0.027431	0.028393887	0.019202186	0.042520907	0.08341678	0.2592336	0.49390838
a31	0.011311203	0.010355366	0.020565435	0.02589197	0.02819997	0.17237327	0.2102546	0.18937463	0.3316735
a20	0.018870024	0.031330533	0.036216263	0.059791937	0.046303686	0.051389668	0.07409642	0.24110377	0.44089767
a31	0.016012877	0.02751215	0.026350485	0.0253832	0.029692432	0.074438535	0.14932297	0.23766783	0.41361955
a20	0.03928536	0.03962519	0.041311696	0.07603901	0.07321759	0.06990467	0.09522391	0.22439955	0.34099302
a31	0.031761933	0.031702742	0.03996953	0.040486526	0.050458122	0.10516067	0.15539907	0.2503532	0.2947082
a8	0.04022531	0.04268678	0.048521295	0.08735831	0.0769828	0.071250714	0.102866985	0.20533673	0.32477102
a31	0.0515899	0.06159356	0.065579176	0.06408907	0.039405715	0.124932386	0.17988952	0.22565688	0.18726374
a49	0.035458703	0.058133617	0.08263564	0.117930785	0.07475227	0.08799918	0.12242027	0.15783367	0.26283586
a18	0.03975082	0.049050927	0.07406549	0.07536008	0.045241524	0.12158252	0.18160057	0.19332014	0.22002794
a35	0.024086626	0.023040647	0.03862539	0.034754954	0.041896436	0.13312823	0.22083658	0.26500887	0.21862225
a17	0.031578764	0.023896262	0.031548128	0.03002728	0.034005556	0.19331245	0.20616268	0.18813528	0.2613336
a8	0.017056359	0.014836476	0.032261945	0.025011431	0.031995207	0.1032003	0.19204111	0.1972651	0.38633206
a20	0.014742745	0.015555883	0.042050198	0.027574632	0.04762749	0.20663095	0.20709988	0.17467299	0.26404524
a31	0.012350406	0.010949321	0.02850966	0.014180192	0.021619365	0.061831437	0.1248539	0.21340953	0.5122962
a20	0.028744195	0.039345022	0.038695835	0.054379385	0.029003253	0.043568324	0.08705449	0.31262237	0.36658716
a37	0.01847751	0.0122876875	0.0227614	0.019140987	0.02198653	0.11998257	0.17227888	0.22980674	0.38327765
a24	0.015723666	0.012402018	0.031819124	0.019747434	0.024738226	0.14499538	0.16719681	0.18520021	0.39817715
a13	0.015454837	0.014579326	0.036622133	0.024372643	0.026412608	0.13192186	0.14802347	0.18848008	0.41413307
a31	0.010195825	0.011326802	0.030320682	0.02458989	0.03097068	0.14433174	0.15561779	0.19501123	0.39763537
a0	0.032456424	0.030528491	0.03861611	0.040199343	0.026701573	0.056759726	0.12522218	0.3372288	0.31228745
a31	0.033136394	0.022650503	0.04185461	0.02790189	0.021406952	0.13736859	0.17580879	0.15987264	0.37999967
a8	0.028568966	0.028458474	0.030780325	0.053168517	0.043228846	0.047132492	0.081327684	0.27713418	0.41020048
a31	0.04109764	0.03571897	0.04183205	0.037567034	0.029174488	0.14088777	0.22845623	0.17813204	0.26713377
</S>	0.029613923	0.035124116	0.04415419	0.07272535	0.062032185	0.058361694	0.09003994	0.24175633	0.36619225
