 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.14683649	0.07783694	0.062136497	0.14444727	0.090354	0.102794744	0.18093455	0.19465953
a20	0.05519671	0.048496578	0.045685083	0.053560834	0.06530014	0.19086388	0.25923696	0.2816598
a31	0.27657992	0.21253332	0.039866976	0.026621459	0.040900763	0.05622042	0.17732264	0.16995451
a29	0.20949696	0.17294154	0.036727138	0.023132836	0.044200085	0.06705124	0.28728783	0.15916236
a31	0.1585545	0.25878742	0.10201222	0.044253297	0.063363396	0.032120917	0.11883063	0.22207761
a20	0.19037473	0.2596698	0.09368534	0.03806905	0.09568912	0.07580777	0.10748353	0.13922063
a31	0.09618216	0.2121846	0.05811755	0.020641385	0.0642761	0.015611688	0.08494071	0.4480458
a18	0.13956222	0.17895299	0.093323916	0.037570644	0.09845838	0.095645584	0.12926036	0.22722596
a20	0.08370528	0.17008321	0.041283887	0.021065451	0.0992861	0.0105346795	0.18977356	0.38426778
a31	0.05249835	0.089949585	0.02796661	0.013149003	0.03268691	0.010481465	0.15029332	0.6229747
a28	0.14350395	0.2435884	0.14424394	0.029154528	0.08354704	0.118111506	0.064956486	0.17289424
a31	0.07336521	0.1387787	0.038374852	0.012834192	0.06817169	0.022781162	0.2729244	0.37276977
a11	0.14524376	0.16816698	0.11086433	0.03159916	0.07819042	0.18029983	0.079194754	0.20644075
a24	0.05810954	0.088487744	0.046747703	0.015412753	0.06396534	0.056078143	0.38585898	0.2853398
a38	0.04102196	0.09522814	0.026971355	0.0074523455	0.045739576	0.034184806	0.3235008	0.42590103
a31	0.06495244	0.150051	0.030595124	0.007581273	0.055149574	0.03947479	0.23359935	0.41859648
a46	0.079564475	0.078917414	0.04868133	0.019855656	0.038621753	0.090459116	0.26617107	0.37772924
a20	0.03624776	0.046492893	0.03063504	0.0131165655	0.034408025	0.23124686	0.2619402	0.34591264
a31	0.049692556	0.075471774	0.025394127	0.008107001	0.103046805	0.18495451	0.2626506	0.2906826
a46	0.0123551395	0.014536439	0.007970838	0.008657281	0.008284574	0.02470344	0.36179838	0.56169397
a31	0.01404307	0.024963945	0.010637464	0.014058765	0.017480617	0.15272221	0.2400444	0.5260495
a8	0.020375691	0.02097702	0.010119421	0.024164258	0.006157177	0.02046578	0.42320153	0.4745391
a31	0.012640405	0.02057892	0.014906975	0.040464852	0.015318305	0.25972518	0.29372308	0.34264234
</S>	0.01842681	0.024557302	0.012232148	0.03536377	0.009595858	0.028097438	0.38372284	0.48800388
