 	il	muro	vuole	uno	specchio	</S>
a23	0.09779016	0.129734	0.19399965	0.15087904	0.27907	0.14852719
a20	0.2582496	0.22093505	0.052382432	0.10310155	0.15960446	0.2057269
a31	0.409209	0.19946092	0.05378791	0.069694184	0.12197011	0.1458778
a24	0.39552122	0.3615932	0.09591435	0.02605944	0.061976112	0.058935698
a31	0.4680784	0.28536183	0.13737035	0.012293461	0.04417261	0.05272325
a13	0.42794243	0.28704125	0.082713105	0.01841502	0.05204748	0.1318407
a39	0.27826825	0.21312134	0.118776016	0.013335397	0.14040361	0.23609541
a20	0.23498072	0.1973028	0.11403234	0.009223673	0.14647095	0.29798955
a31	0.1997268	0.16540629	0.07260089	0.012687776	0.15979728	0.38978094
a24	0.25376403	0.15571654	0.024087245	0.04015373	0.15851235	0.36776614
a8	0.069810204	0.044194378	0.013229437	0.023690008	0.14172554	0.7073505
a31	0.078852974	0.043443143	0.010688887	0.011793309	0.27460942	0.58061224
a20	0.02519815	0.01803777	0.012213632	0.036173552	0.21190843	0.69646853
a31	0.013209526	0.0088298395	0.0020135122	0.027504189	0.121161625	0.82728136
a29	0.00647655	0.0123152705	0.014594494	0.1242514	0.15916896	0.68319327
a31	0.007181526	0.0108129755	0.0032995958	0.06293738	0.2111693	0.7045992
a8	0.004946819	0.012858148	0.017394705	0.13517042	0.23952746	0.59010243
a20	0.0022594947	0.0042163734	0.014075452	0.16901842	0.460469	0.34996128
</S>	0.0025179584	0.00837629	0.009983197	0.09572034	0.34557575	0.5378265
