 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.15834846	0.10249368	0.13479383	0.058726057	0.040774006	0.034962676	0.02420839	0.020639263	0.053754125	0.11125673	0.26004273
a14	0.060067702	0.051168	0.055730272	0.04683877	0.08728838	0.11813238	0.06984865	0.027007073	0.08413048	0.19702461	0.20276368
a11	0.1514168	0.06654884	0.052193273	0.05131847	0.054227658	0.07415823	0.06618257	0.04051356	0.07112725	0.22673127	0.14558206
a31	0.20111209	0.082749344	0.016576532	0.012781901	0.01493431	0.037938762	0.08968096	0.030855387	0.060018618	0.1830042	0.27034786
a46	0.09010061	0.04046934	0.021229832	0.02319928	0.038500376	0.034726888	0.029280862	0.048467737	0.020637808	0.08798766	0.56539965
a33	0.055354405	0.034408342	0.013959757	0.012203328	0.01134479	0.017847532	0.037540454	0.02099496	0.021441296	0.1296942	0.6452109
a23	0.062348515	0.024411522	0.014066848	0.01609717	0.035441943	0.03847431	0.08704524	0.016809773	0.07268897	0.24140972	0.391206
a31	0.082264595	0.039459728	0.0324933	0.070726916	0.08777178	0.087899804	0.14986934	0.03363325	0.069538556	0.09383308	0.25250968
a21	0.11889393	0.05561503	0.032570556	0.03617153	0.024835605	0.028064886	0.031595957	0.019810535	0.06509873	0.28465813	0.30268508
a24	0.017191548	0.016957149	0.011220857	0.010324961	0.008859185	0.011512994	0.014013637	0.010598688	0.027872806	0.16187848	0.7095697
a46	0.031341106	0.03277721	0.024891574	0.023642488	0.02281758	0.024984552	0.03164982	0.008668209	0.037426334	0.16054289	0.6012582
a20	0.03825893	0.0416813	0.026402801	0.026015101	0.044433624	0.027773997	0.07261895	0.01170834	0.048837107	0.15445292	0.507817
a31	0.04335446	0.048354484	0.023441166	0.02638355	0.043507043	0.031109069	0.09439855	0.021375135	0.056567002	0.17396446	0.43754506
a7	0.044593018	0.033182193	0.021939466	0.01662982	0.019303773	0.017229749	0.01101499	0.015935825	0.033278376	0.14310199	0.6437908
a10	0.017409302	0.013323197	0.009486813	0.0086661	0.022609439	0.021976987	0.011521643	0.035155065	0.074414015	0.30711755	0.4783199
a31	0.019652106	0.015942533	0.008530257	0.008994818	0.022033243	0.018286524	0.02143408	0.03683691	0.04624909	0.11299949	0.68904096
a0	0.025436115	0.011706998	0.0073856376	0.005813266	0.009465054	0.00786707	0.004684172	0.026066542	0.06819388	0.22411492	0.60926634
a31	0.007868621	0.006034315	0.0033806	0.0029843866	0.010065211	0.015252916	0.0063552014	0.029567935	0.11292337	0.3732967	0.43227074
a37	0.028846493	0.011055033	0.011428335	0.008235997	0.011392868	0.010659832	0.006427222	0.059876014	0.08496243	0.30026057	0.4668552
a20	0.013078928	0.007242055	0.0039518843	0.0044830823	0.007284464	0.011200472	0.010683532	0.058374733	0.12115891	0.44646955	0.3160724
a37	0.008643226	0.0047987304	0.002484582	0.0037523117	0.018045237	0.021600863	0.030034931	0.06271784	0.14502302	0.33820048	0.3646988
a13	0.013090052	0.004104643	0.0025862353	0.009658208	0.032794386	0.031369593	0.027906543	0.08263743	0.13765268	0.39588198	0.26231834
a39	0.006287959	0.0028257805	0.0025559703	0.01006099	0.03799635	0.02901146	0.0196895	0.072124496	0.12352195	0.42951432	0.2664112
a17	0.0049347314	0.002759383	0.0037435167	0.014593357	0.04608985	0.030164028	0.024962831	0.07017819	0.15147316	0.3952146	0.2558864
a28	0.004760147	0.0031677983	0.005020894	0.014068418	0.050263472	0.034382157	0.027071968	0.07703515	0.14592244	0.36226037	0.2760471
a31	0.005674467	0.0039634756	0.006483322	0.013665576	0.05222533	0.04274767	0.027076041	0.096814685	0.13531291	0.29509768	0.32093886
a0	0.007177367	0.006726603	0.008545307	0.0039801565	0.0064756456	0.007968787	0.021809747	0.06772909	0.11944542	0.32194802	0.4281939
a13	0.00500736	0.0033657076	0.0039799823	0.007066554	0.018991578	0.010317224	0.028519098	0.06405998	0.182865	0.31667233	0.3591552
a31	0.00402316	0.0029480981	0.004370048	0.008623353	0.022610959	0.011894797	0.024351206	0.056540966	0.19534177	0.33446473	0.33483085
a37	0.017870206	0.017609967	0.010937231	0.0051974957	0.0038503238	0.0044763596	0.03830971	0.050775927	0.14275856	0.3055269	0.40268722
a8	0.011305834	0.0077799587	0.0057746065	0.0081201615	0.014652329	0.009197558	0.050209362	0.07513942	0.1517289	0.2756038	0.39048806
</S>	0.007033644	0.008273942	0.008199637	0.019658087	0.021599034	0.027285483	0.037885483	0.11552088	0.24198855	0.22889903	0.28365624
