 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.15649904	0.10956625	0.17314653	0.14346173	0.08904358	0.112916686	0.21536617
a23	0.03963519	0.060809225	0.055275165	0.27779135	0.30212423	0.17981197	0.08455287
a31	0.026302475	0.056316577	0.039640196	0.31397903	0.29101968	0.18489784	0.08784418
a17	0.14704825	0.114363305	0.20024337	0.15144771	0.124351345	0.15601063	0.10653539
a31	0.19383231	0.19882268	0.18856955	0.18396619	0.023114463	0.16137981	0.05031503
a10	0.05336893	0.16804452	0.08535176	0.06611738	0.078756526	0.34774914	0.20061171
a20	0.047539853	0.16738126	0.08640022	0.06364246	0.13918829	0.25485677	0.24099115
a8	0.040092573	0.0700025	0.045867812	0.05484852	0.07554898	0.54614824	0.16749138
a17	0.049985297	0.082672454	0.06436471	0.1610559	0.05839594	0.25625715	0.3272686
a13	0.046527095	0.114689715	0.06664748	0.19382526	0.10581336	0.25276485	0.21973221
a20	0.035630397	0.14996251	0.07106919	0.041817985	0.11142799	0.25847974	0.33161226
a31	0.033329535	0.11139343	0.06308215	0.03377974	0.10771215	0.16214119	0.48856184
a37	0.045524623	0.107243165	0.071325004	0.08851103	0.14475259	0.26465955	0.27798408
a31	0.021363836	0.08154562	0.040342577	0.030923704	0.091598876	0.23847896	0.49574646
a0	0.023323586	0.051082864	0.044170722	0.24129136	0.20537363	0.19783111	0.23692669
a31	0.011400025	0.04987049	0.046236057	0.050093476	0.089230806	0.25967565	0.49349347
a10	0.030159611	0.06914293	0.07298933	0.2306148	0.049772672	0.13384531	0.41347533
a39	0.0095460685	0.08190139	0.044039138	0.11637018	0.056673404	0.30401704	0.38745275
a46	0.012939922	0.060423855	0.036035456	0.040674113	0.032711457	0.387965	0.42925024
a8	0.0073287995	0.031199563	0.016600024	0.012666569	0.040643774	0.41064167	0.48091963
a20	0.0019982976	0.027111994	0.013233145	0.06309452	0.21002483	0.39277452	0.2917627
a8	0.002844546	0.03134914	0.019981654	0.021778028	0.08959571	0.36297318	0.47147772
a46	0.0044368575	0.03655192	0.029008212	0.13690636	0.26513532	0.29656118	0.23140015
a8	0.0051319543	0.019921405	0.013686761	0.09688297	0.19959682	0.32453424	0.34024587
a31	0.018939082	0.045722913	0.03495433	0.14035495	0.16742243	0.17055234	0.42205387
a20	0.013796199	0.0061119264	0.007750453	0.045696013	0.10835482	0.21500546	0.6032851
a31	0.0031067322	0.0046380013	0.0050394214	0.03271799	0.09548197	0.27895352	0.5800624
a28	0.014957573	0.015412111	0.01616143	0.036308926	0.06353566	0.23394966	0.6196747
a46	0.005277068	0.009232081	0.007025309	0.031973287	0.16279614	0.2318711	0.55182505
a23	0.0053232135	0.017289616	0.018038698	0.049978737	0.32872212	0.26081052	0.3198371
a39	0.0032015475	0.01973588	0.020220807	0.1050347	0.35344243	0.25840008	0.23996454
a31	0.002406813	0.023874354	0.017851055	0.046766263	0.1980453	0.35809124	0.35296497
</S>	0.008368824	0.008012863	0.00696695	0.025315698	0.069541	0.21701224	0.66478246
