 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.06459712	0.09028362	0.12871459	0.061436508	0.035085477	0.01892399	0.011345218	0.010297544	0.011790861	0.010798782	0.012807747	0.0132600805	0.03258484	0.0536838	0.051357877	0.086679004	0.10786458	0.19848841
a31	0.15914252	0.22780232	0.15163958	0.032404255	0.030483864	0.030015511	0.029955273	0.029318321	0.030004157	0.03349694	0.030899556	0.028318273	0.029493496	0.028117413	0.0292496	0.028570442	0.030349173	0.04073938
a5	0.12812166	0.36689794	0.12703341	0.032792423	0.025617236	0.025083965	0.02497491	0.024332272	0.024102796	0.024573697	0.024561385	0.02283841	0.02414047	0.022655651	0.023349201	0.023377204	0.025484407	0.030062927
a7	0.063923486	0.31958318	0.11239019	0.116594166	0.021228531	0.02311276	0.014788887	0.012442333	0.02080704	0.028015152	0.027949465	0.008291322	0.029659549	0.012551386	0.024713414	0.03062823	0.038200203	0.095120735
a37	0.010988968	0.044475954	0.013577406	0.031813703	0.0070274724	0.013093235	0.017411089	0.015603973	0.02579677	0.020300345	0.041970827	0.008142574	0.056071844	0.0074840123	0.03822201	0.051807906	0.21055943	0.38565257
a7	0.013342579	0.05728632	0.0065866327	0.019455833	0.006144384	0.0116254985	0.017000224	0.016016888	0.036698867	0.023911446	0.06256085	0.016291827	0.08069701	0.016579663	0.06948533	0.08808135	0.20784815	0.2503872
a20	0.011419613	0.051216252	0.006123463	0.016066724	0.005038759	0.009407409	0.009072059	0.009702836	0.029570758	0.01976118	0.042211052	0.023823345	0.0801542	0.009252448	0.05495818	0.07764354	0.23936592	0.30521223
a31	0.0139971655	0.0498601	0.008973388	0.020409668	0.007441604	0.006957032	0.011851545	0.011051934	0.024003357	0.018895887	0.04771527	0.010122363	0.061556615	0.008332516	0.023861382	0.041590452	0.35579532	0.27758443
a17	0.0071358955	0.040167052	0.0055219205	0.014012506	0.0059850374	0.0062674396	0.005982589	0.0060842903	0.009041035	0.007519699	0.016957156	0.028305104	0.06950789	0.072202444	0.03740202	0.08995097	0.35816273	0.21979421
a29	0.0033587678	0.013538123	0.0016791748	0.003722768	0.0036113597	0.0053012827	0.0057419427	0.0058657024	0.012590891	0.011878538	0.031319395	0.038214993	0.081634164	0.028872646	0.033335716	0.12990025	0.33679157	0.25264275
a39	0.006288553	0.03299311	0.0029784166	0.009456952	0.0061391103	0.0073788697	0.007483967	0.008052421	0.018494494	0.017035432	0.033109482	0.03855584	0.10689413	0.012587267	0.04153813	0.08765997	0.18494593	0.37840798
a31	0.009199221	0.04957935	0.0058165696	0.01878714	0.010446252	0.00967131	0.00838385	0.009568984	0.020783177	0.013034133	0.033197053	0.025894372	0.09747029	0.012118535	0.045438807	0.081090674	0.2088836	0.34063676
a3	0.007945873	0.033618003	0.005498396	0.011842354	0.0050196373	0.0050753066	0.0048378203	0.004912166	0.006917118	0.005636866	0.013112892	0.023116976	0.06013332	0.07350318	0.03808146	0.07298697	0.296391	0.33137068
a29	0.0018129965	0.011402626	0.0010825468	0.0031206529	0.0029903676	0.0020810326	0.0021162124	0.0026537061	0.0065589095	0.004525434	0.015795674	0.016628962	0.04963196	0.060359985	0.029638661	0.19206244	0.42852712	0.16901071
a20	0.0017512266	0.010644185	0.0014627624	0.0047763344	0.006000984	0.0040020924	0.006512733	0.007391631	0.006901355	0.005504906	0.01597424	0.022758417	0.03946871	0.01910623	0.026253944	0.13188028	0.40454084	0.2850691
a31	0.0041854335	0.02457378	0.004008161	0.013875927	0.0077539114	0.0049828333	0.0071197823	0.007958468	0.007724766	0.0049333367	0.01576213	0.015805382	0.041761305	0.030296005	0.035667904	0.20212187	0.2612108	0.31025824
a13	0.005410708	0.023782777	0.00394112	0.00974935	0.0037267434	0.003882443	0.0033516358	0.0035003906	0.0075541874	0.0039183996	0.016941985	0.02033604	0.059304725	0.053042125	0.029168371	0.050402742	0.21607071	0.48591554
a29	0.0024528273	0.011726719	0.0015248859	0.0047814245	0.0026186642	0.0018821784	0.0019955528	0.0024715902	0.004588104	0.002140985	0.009443363	0.010534765	0.029524934	0.042535856	0.02063576	0.11725156	0.42054594	0.31334493
a41	0.0028470068	0.012185939	0.0020397697	0.0061563035	0.0022977896	0.002131095	0.0021776953	0.0023498102	0.004070362	0.002293177	0.008269561	0.0093827285	0.017783679	0.05151532	0.03149637	0.18619739	0.48319837	0.17360763
a10	0.0027108623	0.013553071	0.0031432044	0.009347051	0.0035588073	0.0029423886	0.00359768	0.003705202	0.003004153	0.0026295083	0.0062200795	0.009111124	0.016741844	0.034306463	0.021770237	0.13200536	0.505497	0.22615595
a24	0.0028016244	0.015203901	0.0039035166	0.010754424	0.0039684647	0.003353342	0.0050073196	0.0050125876	0.0027550962	0.0028849354	0.004625933	0.008416829	0.01602714	0.024473395	0.019084333	0.11326522	0.48393077	0.27453116
a31	0.0015779289	0.006125733	0.0020063422	0.0047105695	0.0015099152	0.0017033655	0.0019698858	0.0020007999	0.0014976714	0.0013811182	0.00270717	0.00516846	0.008550818	0.026692292	0.013230968	0.09595094	0.64529514	0.1779209
a13	0.0019271177	0.011696497	0.0024167842	0.011942856	0.0032925233	0.0030072518	0.001784056	0.0023021856	0.005616239	0.003242009	0.008859869	0.017714264	0.031451255	0.022113249	0.012607262	0.048588093	0.30936822	0.50207025
a8	0.0011148413	0.0056441	0.0013323983	0.006277589	0.0018676632	0.0027753997	0.0019141602	0.0022159514	0.0031618725	0.0039057042	0.0056672357	0.013570019	0.027936546	0.04004405	0.025145972	0.110695034	0.3853116	0.3614199
a31	0.0013033769	0.014127751	0.0019352471	0.0047277356	0.0026827098	0.0017532522	0.0054813335	0.0063470877	0.0021547526	0.0049761203	0.003377235	0.01490186	0.014700042	0.03421486	0.040898427	0.24808915	0.330793	0.26753604
a13	0.0039575994	0.017085535	0.007015789	0.036532093	0.016496113	0.017053692	0.007124447	0.010366125	0.021804418	0.01864696	0.024875617	0.05928751	0.04437987	0.042430967	0.029932896	0.067939065	0.1523162	0.42275512
a46	0.0012221057	0.008685146	0.0017810223	0.016879119	0.009055629	0.0101239635	0.008601212	0.012563767	0.009056458	0.021026038	0.013320074	0.043214835	0.032731462	0.038019747	0.04224864	0.09169077	0.18234661	0.45743343
a24	0.0006577206	0.005205674	0.0008747594	0.0073334025	0.0032059452	0.0050303442	0.0050610974	0.00693452	0.0057489187	0.012118381	0.00705819	0.036221974	0.02288244	0.031099241	0.027491724	0.074266806	0.26670355	0.48210523
a31	0.0005926328	0.0063498477	0.0009582778	0.0114526255	0.002370634	0.004613044	0.0052598175	0.0065224003	0.005880094	0.011289988	0.00527609	0.04340281	0.022656977	0.03216656	0.025114829	0.079470366	0.2525252	0.48409778
a24	0.0033638712	0.03876021	0.011693531	0.08912864	0.053661764	0.022545347	0.015318178	0.018037856	0.015066575	0.031379018	0.021569543	0.051294584	0.03752572	0.050158337	0.032558434	0.08402212	0.13703492	0.28688136
a31	0.0013833359	0.022567248	0.0035080924	0.050006494	0.025437003	0.017556569	0.018545046	0.022174597	0.013716989	0.03745857	0.019477366	0.05465387	0.04120761	0.055115003	0.061586905	0.102802806	0.13947737	0.31332508
a13	0.007427139	0.054854736	0.04464917	0.0828788	0.076443836	0.041823994	0.015964707	0.015268319	0.015844824	0.028356798	0.022503618	0.052331805	0.038798787	0.052568972	0.032422792	0.07143318	0.09164229	0.25478616
a31	0.001701789	0.030108005	0.0127092665	0.039096348	0.03412849	0.019476166	0.026647454	0.032385904	0.021267653	0.04065197	0.025738794	0.05139069	0.04328255	0.053571925	0.08179218	0.10126364	0.12188847	0.26289868
a37	0.010998619	0.060298115	0.058663655	0.07470036	0.0727446	0.04803812	0.017077122	0.015078505	0.01612444	0.026143929	0.020520074	0.051338166	0.04239903	0.049560092	0.029284993	0.07236514	0.089997426	0.2446676
a31	0.0023262354	0.026378212	0.017661033	0.038265776	0.03761159	0.0215572	0.0327177	0.0390949	0.026343726	0.044600602	0.030420233	0.052820664	0.046037927	0.05475299	0.09021619	0.106115445	0.119124815	0.2139548
a20	0.013650146	0.06070137	0.06234133	0.07201751	0.07115069	0.048922982	0.017253572	0.015009804	0.016407691	0.025928877	0.020521566	0.05093999	0.045270048	0.048663065	0.02855252	0.07221458	0.08963117	0.24082306
a31	0.0029591061	0.01977018	0.015709529	0.0318209	0.031336784	0.027157564	0.041656513	0.04475105	0.035545975	0.056830343	0.03379628	0.055185784	0.042379137	0.05835599	0.08951565	0.09901125	0.11863805	0.19557986
a20	0.014480265	0.059709933	0.062369626	0.0717906	0.072481595	0.046084244	0.016697172	0.01556548	0.017475197	0.026552571	0.022988996	0.051032864	0.04696318	0.050799273	0.03289899	0.07063653	0.087464154	0.23400936
a31	0.0035972765	0.017233364	0.017460296	0.033784434	0.033890225	0.03143786	0.04820291	0.048249606	0.039095722	0.060220107	0.035297338	0.05424342	0.041139465	0.057397287	0.088349715	0.09728103	0.11944656	0.1736733
a20	0.014573373	0.057486087	0.059965882	0.070212364	0.07423629	0.043924846	0.016754255	0.01664567	0.018995862	0.026589416	0.024381982	0.050123774	0.046931125	0.051185004	0.03645809	0.069610685	0.08835045	0.23357485
</S>	0.0037874451	0.016388273	0.018565161	0.036688205	0.035853054	0.036862407	0.052651085	0.05027248	0.043100346	0.0646043	0.0359557	0.056115374	0.039588097	0.059568185	0.085930586	0.09392007	0.11546818	0.15468113
