 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.11413259	0.1100788	0.11581018	0.26642516	0.10053763	0.05568841	0.036140975	0.06752381	0.13366243
a31	0.036195967	0.32568946	0.25422397	0.03547462	0.20368977	0.072335	0.025622126	0.030195944	0.016573137
a37	0.09018599	0.2660863	0.24739389	0.056468714	0.10146996	0.11196873	0.08867234	0.017149065	0.020605046
a20	0.10493964	0.36429694	0.11076122	0.099696554	0.11563335	0.0700986	0.028243108	0.07713778	0.0291928
a28	0.11575399	0.16122541	0.08061657	0.1094776	0.14711444	0.10886824	0.028191902	0.08270068	0.16605121
a37	0.088242985	0.10964244	0.106470704	0.120174825	0.12825023	0.119590335	0.04552748	0.12154312	0.16055784
a18	0.07292658	0.08950407	0.08796871	0.1301866	0.16980577	0.1138626	0.07365657	0.12914552	0.13294362
a31	0.05096327	0.07428377	0.07255609	0.13543381	0.21154429	0.11554641	0.10416076	0.11381397	0.12169767
a0	0.01943582	0.09000576	0.05540006	0.17511241	0.25804198	0.17220286	0.10210062	0.06134825	0.066352226
a13	0.010471833	0.06706767	0.05261132	0.11489843	0.34823123	0.09102758	0.07357004	0.057261422	0.18486042
a31	0.013719176	0.073158026	0.055677358	0.1123565	0.2979864	0.094237015	0.06339484	0.049542237	0.23992842
a41	0.011879052	0.26114926	0.03502787	0.05086798	0.2458388	0.05627414	0.05878138	0.075651936	0.20452951
a24	0.0043182946	0.12823191	0.01641124	0.053570073	0.42716888	0.051798943	0.044957172	0.06815364	0.20538986
a37	0.0053806207	0.07743102	0.021091979	0.052611984	0.3901132	0.050767504	0.027824745	0.05855253	0.3162264
a31	0.004615568	0.03223553	0.014489704	0.0895817	0.3203235	0.1126872	0.05139067	0.043563183	0.33111292
a28	0.0045676236	0.4421713	0.012678198	0.031328633	0.08735881	0.013540302	0.07338616	0.09216017	0.2428088
a11	0.0012434196	0.17620502	0.005432847	0.028135382	0.08890379	0.029963572	0.041048564	0.23116755	0.3978998
a39	0.00097206613	0.082042076	0.006247145	0.025339141	0.11404779	0.072093844	0.07600384	0.24301049	0.38024357
a46	0.001035414	0.072168015	0.0060924836	0.011821887	0.09035727	0.037928514	0.09257909	0.25454944	0.43346792
a49	0.0056396513	0.05396849	0.019839872	0.0075060013	0.03708353	0.022832178	0.022945227	0.2563772	0.57380784
a31	0.0022885306	0.028717637	0.020426529	0.0068581873	0.07210959	0.018893609	0.06547276	0.24853562	0.53669757
a33	0.00093439734	0.042079322	0.0014870549	0.030979691	0.013252993	0.008746252	0.06467964	0.15763314	0.6802075
</S>	0.0005519161	0.006474568	0.000843105	0.016685901	0.012572062	0.009754105	0.036976703	0.09785508	0.81828654
