 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.20058808	0.2002814	0.20632191	0.039893948	0.042093128	0.025625028	0.017118832	0.020631408	0.02018675	0.054841094	0.026236547	0.03778911	0.10839271
a28	0.096445695	0.14982028	0.07620081	0.039674472	0.060694773	0.06011566	0.067081675	0.0705255	0.04022256	0.039145265	0.083090015	0.10474853	0.11223483
a15	0.44071615	0.13081565	0.06773848	0.0155154755	0.017195543	0.015864255	0.016107775	0.017718097	0.021990132	0.026437376	0.08157835	0.10401086	0.044311848
a31	0.07899404	0.21008795	0.042160276	0.025334436	0.03900214	0.022309741	0.0018472403	0.00511575	0.03148155	0.043423116	0.027578525	0.2560458	0.21661937
a20	0.025926542	0.08707305	0.026294036	0.053687155	0.052875496	0.031652585	0.023434665	0.041117862	0.16550575	0.13500111	0.044673327	0.12885678	0.18390156
a31	0.013241906	0.053076733	0.021182014	0.035658523	0.040030558	0.025939433	0.012680956	0.055747442	0.09438329	0.07493814	0.11203057	0.2316836	0.2294068
a35	0.08023617	0.028144939	0.014510809	0.017205613	0.015072855	0.014193528	0.017521257	0.03598932	0.09796543	0.15567972	0.20654716	0.118766285	0.1981669
a8	0.026905324	0.016787224	0.013416371	0.013076646	0.014633111	0.013754685	0.0066864616	0.018942801	0.04020328	0.051247735	0.11108658	0.45062205	0.22263777
a31	0.07447371	0.042880718	0.040248666	0.050402403	0.07117322	0.07147243	0.0077417805	0.008294193	0.018999122	0.021925895	0.017754389	0.16250476	0.41212872
a29	0.21791877	0.06667623	0.064447515	0.047867313	0.034584124	0.025652055	0.0123891095	0.0125107495	0.054598395	0.07665802	0.059168022	0.16371657	0.16381314
a41	0.17213705	0.032323472	0.02790728	0.023674482	0.00950338	0.008326733	0.011490741	0.019487586	0.03969497	0.044233292	0.06803753	0.29495117	0.2482323
a37	0.04756132	0.009647703	0.0076924837	0.0073596216	0.0053723464	0.005124737	0.0062206895	0.018887276	0.03374694	0.04946779	0.30444443	0.37446642	0.13000818
a24	0.019736927	0.0056033107	0.0036753102	0.004231927	0.0039633457	0.0035849954	0.004574667	0.014377443	0.026804036	0.05786909	0.39712247	0.30019096	0.15826552
a28	0.029032242	0.006794093	0.0047426363	0.005218229	0.005157366	0.004508363	0.0056272824	0.015101631	0.028458098	0.058785543	0.4003293	0.25730535	0.17893985
a31	0.036930446	0.007926433	0.005917472	0.008070635	0.009694464	0.008152198	0.009742369	0.020011038	0.04101807	0.076295026	0.35102838	0.23782836	0.18738513
a20	0.3658157	0.050359696	0.050466448	0.046504132	0.013539629	0.0149450665	0.01996517	0.011738958	0.023501005	0.026253888	0.0227837	0.14151426	0.21261236
a24	0.07451032	0.007694028	0.0057158573	0.006152945	0.002004755	0.0022766301	0.006599157	0.013593286	0.021928469	0.042524807	0.24111713	0.42380527	0.15207745
a31	0.0962021	0.010411031	0.007521178	0.009510621	0.0050441194	0.0044596526	0.013027127	0.015734019	0.03881511	0.06285102	0.19295073	0.33553514	0.20793816
a13	0.13781385	0.06374324	0.06868827	0.09021145	0.046421986	0.085270904	0.043661218	0.018427847	0.010843362	0.019693945	0.016691111	0.103354774	0.29517803
a18	0.18809478	0.022471018	0.026752748	0.03556493	0.010338848	0.022538016	0.03743304	0.011133581	0.027635146	0.06841577	0.07631235	0.28145278	0.19185697
a31	0.16033462	0.018556096	0.018923212	0.045339648	0.017027196	0.034720406	0.06408426	0.016754925	0.043193117	0.09342852	0.079007566	0.16883038	0.23980014
a11	0.07502528	0.062315848	0.046919852	0.05637586	0.04898328	0.08001829	0.06829244	0.056736164	0.0118638445	0.02137821	0.031908013	0.106924996	0.33325794
a31	0.121329285	0.028115893	0.033965785	0.066111244	0.05115345	0.13551454	0.11378543	0.017506603	0.018406037	0.051022206	0.057887483	0.09954052	0.20566154
a46	0.04174986	0.05761276	0.035955817	0.036666714	0.043711547	0.06484318	0.07778586	0.06407889	0.021458589	0.043582696	0.04808638	0.15516108	0.30930662
a31	0.04008103	0.11769719	0.058999863	0.101147905	0.16788146	0.14749166	0.08199649	0.030923173	0.017167082	0.026380856	0.041277215	0.06958529	0.099370725
a8	0.023141114	0.045858365	0.03114658	0.032713488	0.057758477	0.08460293	0.09695562	0.06888332	0.029814582	0.059766885	0.06304722	0.1538611	0.25245032
</S>	0.07366083	0.07939891	0.119712286	0.15019664	0.15767755	0.06822423	0.07131264	0.050184254	0.012725601	0.0149686085	0.045382112	0.07362466	0.08293166
