 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.21981414	0.21605444	0.1853109	0.07529738	0.09926836	0.019141987	0.0387258	0.03742713	0.019100584	0.089859255
a3	0.19742073	0.12478938	0.045195166	0.036240634	0.06733321	0.077495255	0.14694946	0.089829154	0.08785015	0.12689692
a39	0.41998348	0.2880254	0.029560618	0.013333218	0.014529617	0.01640036	0.0673674	0.04268863	0.044789832	0.06332141
a3	0.11922714	0.11761343	0.053158667	0.0034387703	0.0027109368	0.0048730685	0.008637177	0.029970378	0.13005917	0.5303112
a10	0.03460946	0.036482174	0.03160759	0.009580933	0.006701602	0.03191663	0.033241086	0.08918962	0.21113549	0.51553535
a38	0.03946972	0.044327136	0.04056377	0.041257933	0.034081828	0.20465563	0.059591945	0.1343612	0.17280567	0.22888516
a37	0.04147257	0.04382264	0.043819867	0.036525507	0.033611342	0.1356554	0.051342778	0.23502311	0.24382092	0.13490583
a24	0.04906413	0.04757557	0.053973168	0.037849125	0.034159	0.09343999	0.046061717	0.2623492	0.21639223	0.1591359
a31	0.047150634	0.04574691	0.051696137	0.03515568	0.033106692	0.08691102	0.043666728	0.27961558	0.21037187	0.16657874
a3	0.052775927	0.06906072	0.051429152	0.014044876	0.008445854	0.020244403	0.07178391	0.29853025	0.24904364	0.16464122
a20	0.009466625	0.015288413	0.008855275	0.008840773	0.014892769	0.057215534	0.077207424	0.40861827	0.2452996	0.15431528
a31	0.016035534	0.02332286	0.016447213	0.019418348	0.016801285	0.04246568	0.05390243	0.40871644	0.26674974	0.13614051
a11	0.19627896	0.2280695	0.06118472	0.04785673	0.06082296	0.033028856	0.07353032	0.033018835	0.032391727	0.23381737
a7	0.032040156	0.04594313	0.015728591	0.010538179	0.012063633	0.05036424	0.079109155	0.18139876	0.22245522	0.3503589
a31	0.015242523	0.021550182	0.012635471	0.0359197	0.020904787	0.057006497	0.05542625	0.2062512	0.3081598	0.26690358
a24	0.092002064	0.100948334	0.060061723	0.083538234	0.077328615	0.0428552	0.086206846	0.04043158	0.051391605	0.3652358
a46	0.082657695	0.096120775	0.033801682	0.052226562	0.04529574	0.04909359	0.06083989	0.049451213	0.1487276	0.38178524
a39	0.08003799	0.09388986	0.029564857	0.10549482	0.079674385	0.04827863	0.084705375	0.03881151	0.1974652	0.24207747
a31	0.06920307	0.084297396	0.06609622	0.13822259	0.04456403	0.04121884	0.055801123	0.05337267	0.18091875	0.26630527
a14	0.041038513	0.03680523	0.015690446	0.048749786	0.055474997	0.045110676	0.17683478	0.116075054	0.10755806	0.35666245
a38	0.055586614	0.06424375	0.022784129	0.12495144	0.16314809	0.040066585	0.123638526	0.050180554	0.10761992	0.24778044
a31	0.07840481	0.09496211	0.043951306	0.1418311	0.120129116	0.032578096	0.10972956	0.058296382	0.09687653	0.22324105
a37	0.019630626	0.015418483	0.009120568	0.031516876	0.036484566	0.052351456	0.21700706	0.12751898	0.15134159	0.33960986
a20	0.039559565	0.048272524	0.024464026	0.15055285	0.15037239	0.039788105	0.18715125	0.061830126	0.08461025	0.21339893
a39	0.0669843	0.1006622	0.08184966	0.18033545	0.10283054	0.030036204	0.11254374	0.06109291	0.06903589	0.19462909
a20	0.06872819	0.11198723	0.08867664	0.1730953	0.10203373	0.030134851	0.1274087	0.06792308	0.06502869	0.16498356
a35	0.07714386	0.1393731	0.08807546	0.16083829	0.08512729	0.029249739	0.12352175	0.06691298	0.06760518	0.16215242
a20	0.11782166	0.13846155	0.064056076	0.17628387	0.115429215	0.06102759	0.11799465	0.08877108	0.06553548	0.05461884
a31	0.050484058	0.07366357	0.0828026	0.19191283	0.13356578	0.036109436	0.16268922	0.082688324	0.0771898	0.10889429
a24	0.010004811	0.013242818	0.014720486	0.068270296	0.13129984	0.06237096	0.29860392	0.09744276	0.09213496	0.21190919
a31	0.019426513	0.028001701	0.050202284	0.18934289	0.13799599	0.04165015	0.21428883	0.09081577	0.068693414	0.15958247
a8	0.0066484427	0.013687099	0.014288267	0.030126182	0.030956494	0.052570622	0.26860046	0.124624744	0.16745655	0.29104114
a31	0.012462491	0.025275767	0.028153718	0.07913602	0.12820531	0.09238687	0.16821018	0.22101206	0.05118949	0.19396807
a41	0.006379399	0.015181253	0.018379165	0.035298854	0.03103921	0.06496984	0.20651296	0.1216401	0.24503912	0.25556013
a8	0.008030802	0.021571243	0.026706856	0.07011519	0.09173641	0.08823055	0.29701996	0.09803414	0.09169337	0.2068615
a31	0.015629243	0.030920943	0.039821945	0.15305753	0.18035567	0.068282075	0.16018578	0.1699654	0.03980601	0.14197546
</S>	0.0045302087	0.013641552	0.016818987	0.034806997	0.023199957	0.06857825	0.21979488	0.12380819	0.23634389	0.25847703
