 	il	morto	vuole	pianto	</S>
a31	0.5352473	0.1520897	0.050962478	0.106037565	0.15566291
a28	0.15299492	0.6507274	0.09556856	0.059473824	0.04123527
a17	0.3811081	0.37054485	0.0726506	0.072237596	0.10345891
a31	0.30534285	0.32073325	0.04468809	0.18916206	0.1400737
a20	0.12534091	0.41150728	0.11330897	0.16900289	0.18083996
a0	0.058589466	0.24266623	0.11340563	0.16530707	0.42003164
a31	0.10384524	0.19187629	0.08714295	0.20797461	0.4091609
a13	0.025818296	0.5054548	0.05258095	0.10272184	0.31342408
a6	0.030614471	0.37372524	0.09187771	0.11537687	0.3884057
a31	0.0326889	0.2491567	0.052539553	0.24493374	0.42068118
a46	0.010326795	0.288169	0.021256678	0.16887791	0.51136965
a37	0.004644072	0.11915695	0.025004523	0.38147193	0.4697225
a31	0.005445133	0.09713345	0.026665986	0.40277636	0.4679791
a46	0.0077623897	0.14353092	0.020934273	0.2724623	0.55531013
a31	0.0026276552	0.05500659	0.019141793	0.36703154	0.55619246
a46	0.00936437	0.09403023	0.02438028	0.17030369	0.7019214
a8	0.0032581708	0.057073228	0.037283104	0.23782896	0.6645565
a31	0.0014321092	0.061819542	0.12964658	0.43915653	0.36794522
a8	0.004754909	0.07486697	0.052257508	0.23713894	0.6309816
</S>	0.0012342694	0.026131496	0.08976	0.4734544	0.40941986
