 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.19431396	0.117326565	0.095822364	0.107124954	0.08532709	0.07224106	0.04376784	0.06329525	0.22078094
a20	0.14684497	0.119967334	0.117500424	0.21659727	0.059505783	0.12590957	0.09585072	0.080075435	0.03774853
a31	0.17882922	0.09557849	0.08472121	0.129874	0.052639466	0.09767941	0.15279192	0.15482745	0.053058777
a8	0.17055346	0.16172397	0.15423158	0.1684257	0.13461265	0.07084786	0.035451487	0.06267651	0.0414769
a20	0.1808639	0.09383432	0.07515064	0.23830125	0.08474016	0.08333772	0.035294343	0.10253151	0.10594609
a31	0.093742326	0.05870462	0.04298918	0.24960865	0.0886905	0.20156263	0.026719986	0.12928095	0.108701184
a24	0.051201858	0.09572492	0.0804852	0.17222601	0.061808012	0.04814597	0.072581075	0.24721357	0.17061347
a46	0.032811508	0.04899316	0.03610691	0.19814427	0.040272854	0.08265694	0.108569816	0.3010427	0.15140189
a10	0.0364501	0.046132535	0.03887494	0.2566308	0.06411862	0.0940377	0.096645445	0.23355071	0.13355918
a8	0.036347244	0.041672327	0.044902075	0.2641342	0.07970149	0.08681894	0.07971302	0.24605522	0.120655455
a31	0.037949637	0.02610932	0.01952422	0.14448556	0.05080727	0.07752265	0.041744005	0.4158849	0.18597245
a46	0.018440735	0.01574131	0.012026559	0.1443795	0.026361385	0.048778195	0.043756183	0.36270276	0.3278134
a3	0.008831462	0.012728507	0.009866726	0.15581356	0.018005902	0.08325966	0.051258255	0.38389957	0.2763364
a18	0.009001795	0.011182105	0.010167133	0.11184497	0.024459498	0.03583479	0.09614433	0.49629998	0.20506546
a31	0.010886036	0.012032489	0.010155189	0.10585187	0.025336264	0.025024364	0.050641283	0.42864376	0.3314287
a10	0.01458927	0.011841747	0.009398458	0.2136713	0.03397423	0.22383247	0.07863817	0.19351763	0.22053671
a20	0.0047871927	0.0079002	0.016308295	0.15064341	0.03090388	0.07136141	0.14126217	0.29575017	0.28108335
a35	0.0021478143	0.003099533	0.006673	0.026465591	0.013803283	0.013008399	0.057318885	0.5994719	0.27801156
a8	0.002533115	0.0019122105	0.0029897373	0.03795754	0.011267398	0.03849436	0.1588999	0.22901654	0.5169292
a31	0.0071878913	0.009374449	0.013323695	0.06126404	0.024739204	0.031456362	0.20626234	0.2547412	0.3916509
a24	0.017881773	0.019871911	0.021217147	0.11827824	0.040203817	0.15120298	0.094420455	0.20455284	0.33237085
a8	0.0040917913	0.003644135	0.007242029	0.04356887	0.015703594	0.0358585	0.041358367	0.26900905	0.5795237
a0	0.0011121895	0.0025540038	0.00335572	0.0193512	0.0059876745	0.06863264	0.19029087	0.20763582	0.5010799
a31	0.00058457383	0.0010452349	0.00183439	0.021751413	0.0051670047	0.03909211	0.22834226	0.28594515	0.41623786
a18	0.028140202	0.027279733	0.031990137	0.04860945	0.03901291	0.04197493	0.050154522	0.17068475	0.5621534
a31	0.0033861669	0.003983232	0.006499947	0.017988026	0.008253024	0.030050647	0.11676938	0.26255435	0.55051523
a17	0.030588502	0.052242782	0.03770291	0.025199255	0.025606522	0.03132156	0.10237351	0.19596756	0.4989974
a8	0.009325802	0.012283003	0.011269644	0.022921555	0.0128316125	0.047081117	0.12373895	0.3268402	0.4337081
a31	0.013436626	0.00782627	0.006642305	0.013381899	0.015473343	0.13421395	0.2710225	0.23449315	0.3035099
</S>	0.04331685	0.06574834	0.026574424	0.02128311	0.019910138	0.033883173	0.10090977	0.18242948	0.50594467
