 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.15835343	0.14229202	0.1499572	0.112346254	0.14261644	0.06608107	0.08820679	0.1401468
a21	0.1143268	0.11210102	0.1502053	0.11447788	0.12715499	0.20579864	0.13762623	0.038309146
a37	0.13577321	0.026426623	0.2766079	0.14280625	0.047500487	0.06338246	0.1637072	0.1437959
a31	0.16450347	0.045351688	0.21338128	0.17041007	0.12853333	0.07696619	0.14739564	0.05345837
a17	0.035097744	0.01655885	0.13320048	0.059969857	0.043420076	0.108295836	0.4157698	0.18768746
a20	0.05572853	0.024469325	0.12049065	0.07651218	0.081112765	0.15303156	0.3338545	0.15480056
a41	0.05652677	0.024537226	0.098500624	0.068324514	0.1494941	0.11499381	0.3066306	0.18099236
a31	0.06283036	0.027264502	0.088008545	0.076596275	0.12328888	0.1062511	0.38220528	0.13355502
a46	0.013155595	0.007316851	0.10139839	0.035810255	0.010926201	0.10084558	0.18993591	0.5406112
a31	0.009991775	0.011069619	0.07759698	0.023713686	0.017044451	0.15285608	0.32787094	0.37985644
a13	0.013230283	0.014504052	0.114731565	0.020357156	0.011247488	0.042723067	0.124255575	0.65895087
a41	0.006373561	0.009041753	0.06282052	0.015087086	0.008678717	0.061657622	0.22340018	0.6129406
a31	0.0070441435	0.00932827	0.07061657	0.01885605	0.014654283	0.16247451	0.30515125	0.41187483
a33	0.013793723	0.012424045	0.049005903	0.019006599	0.019674718	0.05152226	0.23969209	0.5948807
a31	0.0067313765	0.005007434	0.021405373	0.019358117	0.050680377	0.23714335	0.37305743	0.28661662
a28	0.010428195	0.0044187703	0.01083528	0.007884157	0.0077744294	0.04581861	0.24754092	0.6652997
a20	0.008599294	0.0062590707	0.030190013	0.03321284	0.06883858	0.15884225	0.33224726	0.36181068
a8	0.0055394648	0.0042327424	0.029419798	0.018931149	0.034104366	0.112087935	0.32717896	0.46850562
a31	0.0016421423	0.0013331089	0.010236835	0.0068763182	0.010119463	0.0985435	0.25341606	0.61783254
a39	0.008031243	0.006771685	0.01561018	0.02925045	0.038341373	0.12712616	0.21336918	0.5614998
a41	0.0069906814	0.004211773	0.01426606	0.016429897	0.029256774	0.13786328	0.27271584	0.5182657
a13	0.0010930857	0.00049489504	0.005474046	0.0032754345	0.011606223	0.05751558	0.34544995	0.5750908
a31	0.00033823427	0.00016374988	0.003086687	0.0050438493	0.005651114	0.03000863	0.29980835	0.6558994
a35	0.009842487	0.010154142	0.018637728	0.034996334	0.055866707	0.12597795	0.19844656	0.54607815
a31	0.0026303944	0.0046316646	0.009483377	0.021806475	0.098830186	0.1108451	0.2188168	0.53295594
a21	0.022395395	0.013934042	0.017581629	0.04164433	0.099251874	0.18555373	0.19236323	0.4272757
a31	0.005259392	0.0044465424	0.0067220456	0.012933285	0.068449885	0.1662606	0.26864386	0.46728444
a10	0.02526164	0.012474894	0.01683172	0.03904495	0.12044556	0.19559997	0.1733415	0.4169997
</S>	0.007346489	0.0062897024	0.013137911	0.017699383	0.08241881	0.19970064	0.27546227	0.39794478
