 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.13662021	0.14930096	0.21261553	0.037340216	0.037328634	0.02654472	0.06010664	0.01840376	0.055505898	0.08602216	0.18021126
a20	0.117832474	0.11892262	0.13369723	0.12244972	0.08573563	0.040897932	0.14523746	0.054250862	0.05891329	0.06308131	0.058981467
a31	0.18167378	0.17071967	0.13163851	0.13311727	0.028455729	0.029801743	0.03350076	0.0621061	0.0709538	0.0841761	0.07385654
a39	0.09222556	0.0810096	0.037913926	0.11064529	0.07022461	0.024090642	0.15848245	0.015904693	0.08071767	0.2622041	0.06658149
a31	0.20396341	0.110281564	0.021126175	0.050358295	0.044878203	0.044039235	0.09781653	0.006770334	0.03448711	0.21418837	0.17209074
a46	0.08140453	0.051521633	0.027240975	0.04367149	0.058975283	0.09516758	0.104774885	0.04096524	0.026055431	0.04129957	0.42892337
a37	0.04516511	0.038742736	0.016446197	0.03974419	0.01940944	0.031587854	0.14952236	0.0073531102	0.016746765	0.1115704	0.5237118
a31	0.09297604	0.07672477	0.022319347	0.047205206	0.025221309	0.025172168	0.21898268	0.0034870363	0.02722687	0.18909892	0.2715857
a13	0.0356529	0.031872876	0.05475435	0.0400001	0.0402268	0.07209664	0.116878435	0.047975123	0.030845074	0.03985651	0.48984113
a11	0.027290873	0.024554916	0.017165385	0.03626543	0.019765798	0.045221318	0.23114713	0.015625732	0.015632385	0.13126548	0.43606552
a31	0.050113227	0.04518003	0.014647296	0.03852878	0.01761578	0.028410478	0.20217285	0.004705819	0.033745877	0.28605172	0.27882817
a20	0.05364031	0.07477702	0.09999674	0.04323721	0.030886099	0.05441426	0.13845886	0.04736548	0.027454408	0.03978303	0.3899865
a31	0.021746796	0.023051826	0.019399669	0.023555707	0.020395916	0.053461816	0.23350944	0.038543735	0.024441931	0.17856194	0.3633312
a41	0.030346323	0.03590287	0.06305307	0.022920882	0.038031984	0.05525285	0.12715055	0.056600027	0.054928377	0.067224	0.44858906
a31	0.009902644	0.012481907	0.022566982	0.0143001275	0.018819323	0.07000982	0.25724673	0.036544017	0.0186594	0.1020606	0.43740845
a24	0.027606282	0.02513727	0.04731568	0.018890332	0.041035447	0.058761835	0.14354143	0.08052524	0.085981555	0.11795518	0.35324982
a31	0.011091671	0.01358919	0.023242604	0.010241832	0.020967573	0.08390065	0.17778857	0.05235355	0.029920101	0.12826647	0.44863784
a10	0.021404233	0.020582968	0.046191525	0.0135381	0.032874517	0.06340576	0.14802308	0.1322015	0.12597772	0.15915617	0.23664443
a31	0.014753554	0.01809963	0.021773508	0.008415821	0.019459648	0.06875513	0.16083995	0.07188904	0.09643781	0.14178208	0.37779382
a46	0.01087778	0.018191697	0.05136648	0.011370949	0.02899053	0.09453062	0.13700052	0.1352848	0.12612651	0.19759583	0.18866429
a20	0.01649155	0.01520825	0.018784076	0.007213999	0.029195163	0.06373664	0.08534675	0.08273707	0.19641797	0.18066955	0.30419895
a46	0.009159268	0.0102689415	0.011803894	0.010567153	0.02532048	0.044332746	0.07536976	0.12860316	0.19748598	0.25117093	0.23591761
a31	0.0027657743	0.0042480244	0.007655302	0.007517109	0.017641433	0.08515543	0.20828074	0.11219435	0.049877826	0.1903469	0.31431714
a7	0.008479199	0.015098263	0.04031964	0.0070189657	0.013685018	0.04015925	0.060663003	0.06385168	0.116099514	0.3205775	0.31404796
a31	0.0029988396	0.0043429313	0.0062495805	0.004122618	0.008613867	0.022419909	0.038759433	0.1250387	0.18656637	0.32653442	0.27435336
a39	0.035795733	0.06812558	0.057907164	0.009035587	0.015378981	0.038432002	0.04265227	0.048890308	0.09514821	0.28154263	0.30709156
a31	0.009684272	0.01614971	0.017949438	0.0064407317	0.010670733	0.01838132	0.02722979	0.1258199	0.22253905	0.3209808	0.22415432
a15	0.062374886	0.08000525	0.054178663	0.0095274905	0.019072557	0.029902956	0.03310402	0.04146665	0.08944614	0.25006068	0.33086064
a20	0.030186843	0.03942076	0.03993297	0.008113248	0.01255295	0.017798726	0.02874559	0.11423539	0.23593014	0.28622234	0.18686105
a35	0.0048465515	0.006530383	0.010702084	0.009961333	0.013943177	0.034974266	0.10728701	0.17805727	0.23396815	0.21735421	0.18237558
a28	0.0033507494	0.0075139524	0.02769627	0.010673699	0.029636579	0.03569362	0.15016696	0.1810431	0.28546062	0.15003452	0.11872994
a31	0.0015227986	0.0040326007	0.023492835	0.011415171	0.038868066	0.13651389	0.2421093	0.15906489	0.0767746	0.14701699	0.15918884
a0	0.017772565	0.025765983	0.018322589	0.005252086	0.008003225	0.02000235	0.018894266	0.09392078	0.13829653	0.29619038	0.35757926
a31	0.012157607	0.020759322	0.023533715	0.0068679424	0.01912425	0.039951354	0.10746493	0.11682279	0.17924353	0.24288237	0.23119225
a20	0.0252877	0.03069213	0.02056121	0.0062186974	0.010904517	0.0141961975	0.013122527	0.055674978	0.17690161	0.36035866	0.28608176
a41	0.017368024	0.023694081	0.020995585	0.006823085	0.013914782	0.028576149	0.08060402	0.11566095	0.18325624	0.23627523	0.27283186
a39	0.0068802815	0.010069946	0.018589927	0.007379803	0.027260145	0.058209904	0.13479693	0.116787635	0.20807749	0.22302543	0.18892252
a31	0.0056635705	0.01248745	0.033805028	0.009913961	0.03225856	0.09406155	0.18252552	0.13191113	0.16185936	0.17355928	0.1619546
</S>	0.02049633	0.025707092	0.016558453	0.005723857	0.008080289	0.020821147	0.020429248	0.08905001	0.13307385	0.27665794	0.38340175
