 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a20	0.03535200615	0.00015630131615	0.0002324606	0.0076006863	0.045460525	0.02551104	0.0661441675	0.082428824	0.0793060125	0.12768772	0.199943495	0.114069725	0.17850072	0.0376063685
a31	0.03815391705	0.00016383967205	0.000240525556667	0.00921199163333	0.0698989116667	0.0385961466667	0.0771195475	0.0999137246667	0.0939310391667	0.13698464	0.181254481667	0.0942068383333	0.130684021667	0.0296404035
a10	0.01901034535	6.76355090167e-05	0.000109378062222	0.00630514051111	0.0840596705556	0.0470059145556	0.0887899658333	0.109105591556	0.103083188056	0.139144706667	0.168100697222	0.0883433127778	0.113079802222	0.0337946525
a17	0.01085513645	3.02596010056e-05	5.6846121074e-05	0.0054732735037	0.100517093519	0.0410260571852	0.0888929286111	0.115707008519	0.102779337685	0.135081932222	0.155529915741	0.0790968109259	0.130160554074	0.0347928565
a20	0.00822684615	1.72485096685e-05	3.67989106913e-05	0.0059782750679	0.105044876506	0.0313751650617	0.075565811537	0.120661484173	0.089103795895	0.122717407407	0.14912359858	0.072973243642	0.186408454691	0.0327670205
a31	0.00694968061667	1.53231802228e-05	2.83637392304e-05	0.0047058174893	0.102973437502	0.0248605756872	0.059177910179	0.0974655157243	0.0741383202983	0.124521989136	0.18827184286	0.084268621214	0.20561354823	0.0270090758333
a0	0.00486833687222	1.34254227409e-05	2.23408710768e-05	0.00394382329643	0.111464945834	0.0242725515624	0.0557738610597	0.0893495595748	0.0674383984328	0.120927275045	0.195391680953	0.086051262738	0.21093436941	0.0295481646111
a7	0.00600433505741	1.05338999136e-05	2.29582126923e-05	0.00441525276548	0.0894745176113	0.0178421478541	0.0552373636866	0.113044871525	0.0686704244776	0.112310998682	0.171208610318	0.0700760099127	0.260027729803	0.0316542338704
a20	0.0079340576858	1.03124853045e-05	2.36948542308e-05	0.00399791342183	0.0649693082038	0.011846011618	0.0452442922289	0.115645512175	0.0608846131592	0.108594869894	0.183787216773	0.0664736366376	0.304236993268	0.0263515812901
a23	0.00729327756193	1.03934054348e-05	2.40434507436e-05	0.00314380867394	0.0590352177346	0.0126585315393	0.042320691743	0.103971184058	0.0534759323864	0.105123988631	0.201580818924	0.0721207022125	0.312394057756	0.0268473440967
a31	0.00487716815398	1.02408811449e-05	2.07967799145e-05	0.00251676542465	0.102023217578	0.0177831588464	0.0429749339143	0.0718959613527	0.0485178654621	0.103344477544	0.201540772975	0.0798590907375	0.296716652585	0.0279188393656
a8	0.00349831958466	8.9311395483e-06	1.78377813048e-05	0.00232543527488	0.111188202526	0.0170355236155	0.0421346966381	0.0750896971176	0.0468630468207	0.101886643848	0.201688004325	0.0777082902458	0.292232140862	0.0283231994552
a31	0.00276393329489	7.53993468277e-06	1.58084614349e-05	0.00217962192496	0.105108400842	0.0144318893718	0.0400553008794	0.0783791123725	0.0432486472736	0.0951739479493	0.193126578108	0.0748923417486	0.320890520287	0.0297263381517
a8	0.00221494253163	6.72952789426e-06	1.48264004783e-05	0.00198803330832	0.100129578947	0.0130375249573	0.0377159436265	0.0746655907908	0.0407092707579	0.0939306326498	0.201314956036	0.0766259405829	0.329143256762	0.0285027710506
a31	0.00196063901054	6.10997949809e-06	1.40042844928e-05	0.00185837350277	0.0941169249823	0.0116623919858	0.0357346445422	0.0742819489303	0.038098087586	0.0905100075499	0.201064978679	0.076304291861	0.345877102254	0.0285105436835
a10	0.00133239363685	4.76975349936e-06	1.20740003309e-05	0.00193770260092	0.0884660549941	0.00890700009527	0.0304947635141	0.0844005416434	0.0357342315287	0.0886192691833	0.19249529956	0.0672943139537	0.375257224085	0.0250444018945
a31	0.00103259179228	3.84125573312e-06	1.0837825277e-05	0.00181465003364	0.0754062816647	0.00647144469842	0.0269726941714	0.0925857832145	0.0325379745096	0.0837944730611	0.186030239853	0.0614931346512	0.407630631362	0.0242154466315
a8	0.000629649644093	3.35760014437e-06	8.10795842567e-06	0.00162940387788	0.0752404588882	0.00626618596614	0.0258812723905	0.0889300084048	0.0284257581699	0.078357317687	0.190811346618	0.0620823965504	0.415784410454	0.0259503338772
a10	0.000858790148031	3.37614694812e-06	9.03422880856e-06	0.00140265349263	0.0489290632961	0.00477937708871	0.0226694907968	0.0954120224683	0.02911855539	0.0903813878957	0.251760495539	0.0636589871835	0.370645313485	0.0203714669591
a29	0.00113951331601	3.79274174937e-06	1.22582452695e-05	0.00116428047754	0.0366947197654	0.00481514962957	0.0228522552656	0.0806746578228	0.0313924084633	0.100348494632	0.28580861518	0.0748717757278	0.343709907828	0.0165121743197
a31	0.00086146437867	3.51978604979e-06	1.14427677565e-05	0.00127782270585	0.0550151832551	0.00644091287652	0.0268476740885	0.0730890046076	0.0300108478211	0.0890820792107	0.238152891727	0.0779378352426	0.378426152609	0.0228431374399
a18	0.000729978666223	2.92176538326e-06	1.21202249188e-05	0.00140634556862	0.055765761085	0.00537720459217	0.0238046270295	0.0823949615359	0.027026907607	0.0864514740702	0.244777237242	0.0649098667475	0.38502962087	0.0223109731466
a24	0.00107768798874	3.22307536109e-06	1.57453766396e-05	0.00114547868954	0.0362227523617	0.00607629149739	0.0250408306765	0.0821167171786	0.0313474705357	0.103106331357	0.309735945747	0.0751992472492	0.311864576957	0.0170477267155
a31	0.00088327164958	3.23583768703e-06	1.31981513132e-05	0.00129910539651	0.0547395627872	0.0089025061658	0.0327241508922	0.0757790007262	0.0332911201786	0.0953521137857	0.260064835249	0.0846425110831	0.328592815652	0.0237125559052
a13	0.000743136736527	2.88229106234e-06	1.30732102044e-05	0.00151518883217	0.0550205349291	0.0068370033886	0.0280623114641	0.0831300919087	0.0299279303929	0.0927475812619	0.263498798416	0.0679591746944	0.348523325217	0.0220189226351
a20	0.00120156347884	3.00587612078e-06	1.85230964015e-05	0.00133313427739	0.0280293159764	0.0034128385962	0.0184356686547	0.0888556806362	0.0278772744643	0.105993545087	0.347986812805	0.0562333155648	0.308041961739	0.0125773293784
a31	0.00101966261295	2.69175420693e-06	1.57224561338e-05	0.00123074635913	0.0378753609921	0.00346102033207	0.0181476528849	0.0819472235454	0.0251566468214	0.095537033029	0.307774407602	0.0575450755216	0.355327253913	0.0149595162928
a7	0.00059276445765	2.24481536898e-06	1.58135740446e-05	0.00160190991971	0.0415832279974	0.00338592781069	0.017919721295	0.0928854278485	0.0234665572738	0.086787542343	0.255922832534	0.0521115185072	0.407463507971	0.0162609927643
a39	0.000917723319217	2.73870392299e-06	2.39025753482e-05	0.0017879671399	0.0216835713325	0.0019760730369	0.0141800030983	0.103298672616	0.0247849004246	0.101101695448	0.323165730845	0.0439053591691	0.35274110599	0.0104304980214
a31	0.000909718773072	3.07274297433e-06	1.98756334494e-05	0.0015472489133	0.0378411801108	0.00349846474563	0.0177357000328	0.080191881872	0.0258427201415	0.102201711816	0.326371490282	0.0541350213897	0.338457548663	0.0112443451071
a20	0.000515740324357	2.47844815811e-06	1.99268184831e-05	0.0017773908711	0.0424913610369	0.00388304184854	0.0178456906776	0.095051371624	0.0244523563805	0.0924113456053	0.268518483427	0.0522309561299	0.387139282888	0.0136605857024
a37	0.000587958531452	2.3319027527e-06	2.6253623161e-05	0.00183314615703	0.0199580490123	0.00200569611618	0.0120521865592	0.116881377208	0.0224796247935	0.0961602068684	0.307344024476	0.03943049371	0.370210760963	0.0110278731008
a10	0.000749091800484	2.4816085509e-06	2.45052367203e-05	0.00166755608568	0.0127197186708	0.00137958350539	0.0101724558531	0.120012055736	0.0224739745978	0.100781927623	0.340007811492	0.03583420057	0.344932873654	0.00924173956693
a35	0.000721254466828	2.49759588363e-06	2.20047215734e-05	0.00171138989523	0.0103964385569	0.00110237446846	0.00921789428437	0.118709975245	0.0214396025326	0.0992164412077	0.346534737164	0.0338499268567	0.348494011218	0.00858146998898
a37	0.000667990255609	2.59813759454e-06	2.16801708578e-05	0.00161662209841	0.00924351051897	0.000997217989487	0.00796785776146	0.107870845082	0.0193544035109	0.0976135637359	0.365222912388	0.0333747402856	0.347876597073	0.00816947512966
a8	0.000607214085203	2.69643009818e-06	2.07612872859e-05	0.0014338310328	0.00835517140632	0.000919564963162	0.00691830668715	0.0922302190273	0.0174881361703	0.0969038345786	0.393152190796	0.0347503547619	0.339772679024	0.00744504147655
a20	0.000544707408401	2.74350319939e-06	2.03661800953e-05	0.00138797171093	0.00880975770211	0.000981554587721	0.00652285486238	0.0892030870091	0.0167171297234	0.0941051015262	0.388372216932	0.0366185565873	0.347847486341	0.00886649259218
a31	0.000390155309467	2.8619058998e-06	1.59570682651e-05	0.00136363437031	0.0152851395674	0.00111037602924	0.00608148425413	0.0754699336697	0.0139249445745	0.0763006738421	0.307029958977	0.0377204471958	0.45544716878	0.00985725776406
a7	0.000322119209822	3.4010076666e-06	1.84691969884e-05	0.0015539461901	0.0178785805225	0.00122546507641	0.00558994738471	0.0626698692232	0.0115644505248	0.065817344614	0.276304846326	0.0372624667319	0.508653989593	0.0111350741547
a20	0.000391775556607	3.75156238887e-06	2.50004059961e-05	0.00181795046337	0.0147206435075	0.0013814512588	0.00555427432824	0.0765529864077	0.0124475056749	0.0698787398713	0.294302368775	0.035987895244	0.471957463198	0.0149781837182
a17	0.000391175725536	3.65585666296e-06	1.94613994987e-05	0.00165096595446	0.0117438279358	0.00115142375293	0.00445598507608	0.0635147508026	0.010229386225	0.0647283809571	0.315237729592	0.032157832748	0.481885021066	0.0128303915727
a6	0.000378088321845	3.67392335432e-06	1.45849409996e-05	0.00137904361815	0.00803772941193	0.00083850756431	0.00329669475869	0.0457866922675	0.00745550010833	0.0566334446524	0.334735969864	0.0279225892493	0.504788140355	0.0087293303909
a31	0.000298963593948	4.49650855144e-06	1.13079333999e-05	0.00124776137272	0.00825867380398	0.000650718211437	0.00259782298623	0.0298152540892	0.00537451023611	0.0428736032175	0.264039703288	0.0244679674164	0.614132330118	0.00622688936363
a20	0.000318023404649	6.50162635048e-06	1.90746835333e-05	0.00188871519091	0.0121351666013	0.00122584168048	0.00325482229541	0.0294317366964	0.0054133360787	0.0349384044058	0.195565577763	0.0258372408055	0.679046983373	0.0109185878212
a31	0.00033077636155	7.96467495016e-06	2.23430975111e-05	0.0019936066303	0.0127465275338	0.00136669372683	0.00325220716514	0.0284944548988	0.0050466411929	0.0299857116353	0.163831532588	0.0240437862685	0.716792917791	0.0120848574404
a8	0.000251744397183	7.45512311672e-06	1.44929685037e-05	0.0013510724101	0.0096875270446	0.000895555342277	0.00220469712171	0.0194574756329	0.00342195629763	0.0230719960451	0.136047694196	0.0203403487562	0.77459950593	0.0086485276468
</S>	0.000248513673591	6.73981325836e-06	1.33596857519e-05	0.00126060135505	0.0085486548223	0.000972450821138	0.00217006356085	0.0213178528165	0.00345552924882	0.0239039160226	0.144729737098	0.0226732553781	0.760538052965	0.0101613393234
