 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.000239824902	0.15867461	0.2102693	0.197904565	0.205504303	0.13032422	0.0944761265	0.00260705615
a31	0.000266115597333	0.259519956667	0.251382296667	0.168853878333	0.147736573	0.100606144667	0.0676777531667	0.00395730788333
a8	0.000137067025778	0.303452268889	0.280630395556	0.158291029444	0.118160094333	0.079567182889	0.0536571593889	0.00610481862778
a31	7.8247933926e-05	0.27707078963	0.311433655185	0.162506806481	0.120562054778	0.069511640963	0.0535665081296	0.00527031707593
a23	4.55786473087e-05	0.235773736543	0.334536981728	0.19135960216	0.118277011593	0.0662991819877	0.0500165937099	0.00369136932531
a31	2.48599904362e-05	0.177208662181	0.357311490576	0.237086867387	0.118153863864	0.0628637123292	0.04450137357	0.0028492111951
a10	1.56021356121e-05	0.14045356406	0.351183266859	0.278249535796	0.120989601288	0.0667127807764	0.04073319019	0.0016624887517
a31	7.8990805707e-06	0.10911594802	0.317268062286	0.339474325265	0.123861160429	0.0797167819255	0.0293129030633	0.0012429304839
a24	6.2017946569e-06	0.0789453960067	0.273403707429	0.370802275088	0.145861740143	0.102068852309	0.0269665626878	0.0019452828613
a31	8.89133611897e-06	0.0675439446689	0.24232507581	0.373421335029	0.170851200048	0.113259204103	0.0301042905626	0.0024860694871
a18	9.27863870632e-06	0.0630666708896	0.24068685527	0.384534788343	0.167702830016	0.113831468034	0.0284404578542	0.00172761926237
a31	7.54086856877e-06	0.0609863159632	0.235208131757	0.384036419448	0.173000760005	0.117438696011	0.0280112882847	0.00131078978746
a8	6.47318462292e-06	0.0509191593211	0.235002573919	0.390353539816	0.179125926668	0.116001237337	0.0275798245949	0.00101121387915
a31	5.78078380764e-06	0.0488933587737	0.238294821306	0.389349533272	0.174388072223	0.119765287779	0.0284666706983	0.000836458466383
a29	5.52581276921e-06	0.0490474569246	0.238676203769	0.394551627757	0.168714859074	0.120098395926	0.0282040672328	0.000701858512128
a31	4.8489940564e-06	0.0483229783082	0.23836047459	0.398861575919	0.167670214691	0.119613111975	0.0265624207443	0.000604371170709
a21	4.64264748547e-06	0.0491942634361	0.23666484153	0.403988645306	0.163984733564	0.119907220658	0.0257129295814	0.00054274402357
a31	4.13729602849e-06	0.049564757812	0.23717586051	0.407424155102	0.160390626521	0.120682443553	0.0242946678605	0.00046336702119
