 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.000587288055	0.0214268785	0.5864527	0.077251325	0.00745457345	0.2906812175	0.0161459785
a31	0.000687114991667	0.0206908835	0.635699813333	0.0681159583333	0.00783718545	0.249848480833	0.0171205188333
a6	0.000419197545556	0.00862256596667	0.534851484444	0.0564785277778	0.00852311115	0.368083266944	0.0230217866111
a31	0.000333191996852	0.00382609017222	0.454097321481	0.0364363435926	0.00528717958333	0.482607858981	0.017411949537
a37	0.000280986647951	0.00165403445407	0.417034473827	0.0235269378642	0.00348382986111	0.542721832994	0.0112978728457
a31	0.00013476471165	0.000929016941357	0.331432314609	0.0189131509547	0.0031654853537	0.636194834331	0.00923043694857
a17	9.78978518833e-05	0.000752410157119	0.265073771536	0.0217212659849	0.00340996685123	0.699266434777	0.00967826264952
a31	7.79412052944e-05	0.00082547131904	0.244253865512	0.0248572123283	0.00403374875041	0.715483861592	0.0104679108832
a17	7.22619767648e-05	0.00133633963968	0.349115103504	0.0378690897761	0.00423114045014	0.597585687197	0.00979039322773
a31	0.000152814783922	0.00198648327989	0.455921997835	0.0622966799254	0.00616755551671	0.463744545732	0.00972990800924
a8	0.000188932647974	0.00305851682663	0.533886139278	0.0701445946418	0.00669281240557	0.376934391911	0.00909457933641
a31	0.000279124675991	0.00371484780888	0.608711889759	0.0781324162139	0.00531804720186	0.296427947304	0.00741570944547
a28	0.00030702123533	0.00490996146963	0.64479343992	0.0775235354046	0.00517308740062	0.259680720768	0.00761218531516
a0	0.000167480461777	0.00724952248988	0.78952384664	0.0635504841349	0.00342415326687	0.128341057256	0.00774340560505
a41	0.000134568237259	0.00843990649663	0.83049954888	0.0561921413783	0.00333307398896	0.092036047752	0.00936468886835
a39	0.00014173267242	0.00910700433221	0.817716799627	0.0546458464594	0.00496373609632	0.0993472692507	0.0140775746228
a31	0.000545100490807	0.00918218661074	0.759763683209	0.0773566404865	0.00571411716544	0.13422052975	0.0132177233743
a39	0.000746030330269	0.0105237468702	0.730697094403	0.0831318834955	0.00619435852181	0.154559426583	0.0141474682914
a31	0.00124439757676	0.0133044809567	0.735296931468	0.0752908061652	0.0059857288406	0.154607642194	0.0142700075305
a18	0.00151322254559	0.0143736866522	0.691661043823	0.0709192863884	0.0071010892802	0.196490394065	0.0179412802768
a31	0.0021468695352	0.0183438262174	0.676440747941	0.0632398481295	0.00749892826007	0.213062674688	0.0192671004256
a18	0.00248472454507	0.0189665870725	0.621638059314	0.0582509860432	0.00823382658669	0.270196021563	0.0202297468085
a31	0.00309277248169	0.0228688313575	0.593307109771	0.0524143046811	0.00871518819556	0.298828320521	0.0207734592695
a39	0.00347646326056	0.0238161997858	0.55064165659	0.0484287948937	0.00874798006519	0.346265983507	0.0186229580898
a41	0.00227572528685	0.0144279519286	0.412864892197	0.0367184339646	0.0119716626884	0.495334987836	0.0264063853633
a8	0.00212402579562	0.0118086263095	0.359035570732	0.0324894329882	0.0131180722295	0.553570489279	0.0278538267878
a31	0.00392176976521	0.0249690451032	0.440319363577	0.0380279343294	0.0111672220765	0.461139253093	0.0204554145959
a46	0.0045322675884	0.0286283610344	0.448998777859	0.0395919614431	0.0109532000255	0.449425091031	0.017870320532
a8	0.00329100452947	0.0171361083448	0.350847749286	0.0338938781477	0.0134013930085	0.558751373677	0.0226784881773
</S>	0.00313049326474	0.0148483301724	0.332112324643	0.0327404155739	0.0139547665042	0.579753501839	0.0234601575886
