 	il	muro	vuole	uno	specchio	</S>
a46	0.185871125	0.01503500945	0.002658533652	0.111710225	0.65645157	0.0282735035
a31	0.0911455526667	0.00565769783	0.000916822238667	0.105809385	0.777032803333	0.0194377167
a24	0.0372070904556	0.00203805325	0.000324734301889	0.0991247033333	0.843463477778	0.0178419211
a37	0.0163979953852	0.000889302876667	0.000145851266296	0.112250542778	0.837131835926	0.0331844280333
a18	0.0143833437951	0.00112067012556	0.000244823818765	0.146726044259	0.781573211975	0.0559518740111
a20	0.0287423275984	0.00388227700852	0.00117127653959	0.197033718086	0.692868090658	0.0763023326704
a41	0.0353014378661	0.00583139566951	0.00190074007986	0.250386352695	0.619909316886	0.0866707808901
a31	0.0216219749554	0.00401706342317	0.00130155874662	0.306086530898	0.588382388962	0.0785904869634
a11	0.0100103639851	0.00196342976439	0.000662634848873	0.332915523633	0.583734779654	0.0707132736545
a31	0.0114225876617	0.00334930101146	0.00113621079629	0.344014451211	0.583968126551	0.0561093158848
</S>	0.0166783668308	0.00535156200573	0.00172037029814	0.357926690605	0.579062313275	0.0392606729424
