 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.7872853	0.00135383015	0.0071747444	0.002451493775	0.162278589	0.006696266125	0.021475722585	0.0095268745	0.001757143175
a24	0.91311268	0.000877462983333	0.00365294753333	0.00108957329167	0.064883475	0.00274893129167	0.008237485785	0.00380078703333	0.00159659050833
a31	0.956530126667	0.000701278341111	0.00236171075778	0.000634125077223	0.0312890679	0.00138188747389	0.00374704423833	0.00186328622444	0.00149136284278
a20	0.905666795556	0.00100914402704	0.00374404136593	0.000744206722408	0.0739506328667	0.00181459136796	0.00502342485611	0.00266097982148	0.00538608252093
a0	0.765981878519	0.00152122530901	0.00635161345531	0.0011918150408	0.181787357622	0.00336091468932	0.0142672986187	0.00843449100716	0.017103359507
a31	0.66770868284	0.00190387786967	0.00719347781844	0.0015568232136	0.265292382541	0.00364444489644	0.0213642782062	0.0132921846691	0.0180438544023
a20	0.465649967613	0.00177667378989	0.00737598660615	0.00146479598787	0.454655677514	0.00440275699881	0.0313468164021	0.016598884223	0.0167284707008
a11	0.280375342538	0.00120211002996	0.00724680776872	0.00104947672262	0.628979492505	0.00535894393294	0.038982323134	0.0175615580743	0.0192439649003
a20	0.333441204179	0.00110838667665	0.00829273782291	0.00108874001754	0.592128097502	0.00514098987765	0.0318066457113	0.0133343433581	0.0136588606334
a39	0.510299034726	0.00128723752555	0.00988062294097	0.00133922380585	0.437021232501	0.00404206465922	0.0202032529038	0.00819268231937	0.00773466524447
a10	0.656422444909	0.00151514570852	0.0108598018137	0.00159350473528	0.3061102775	0.00271863021974	0.0118872317679	0.00479684113979	0.00409613861482
a31	0.50309562497	0.00156744870284	0.0087593895379	0.00147595544509	0.4470694925	0.00285988593991	0.0209687067226	0.0099848375466	0.00421864770494
a20	0.273512978323	0.00128876240095	0.00770955661263	0.00157131751503	0.6498191975	0.00478011644664	0.0339717009075	0.0182143708489	0.00913200056831
a31	0.175663799441	0.00128826353365	0.00717572187088	0.00161073660501	0.748810665833	0.00512943941555	0.0337609483025	0.0171138739496	0.00944658298944
a11	0.0943047954803	0.00124786011122	0.00463852642363	0.001244922435	0.843364655278	0.00357536037185	0.0300381484342	0.0145658776499	0.00701990379648
a20	0.102163650827	0.00136486490374	0.00536708027454	0.00201931321167	0.812047085093	0.00379056722395	0.0368137944781	0.0237245002166	0.0127091845988
a39	0.168919733609	0.00264523446791	0.00892332109151	0.00389676593722	0.718054628364	0.00458676474132	0.0455583021594	0.0317344367389	0.0156807948663
a20	0.223970011203	0.0039868060893	0.0128859870305	0.00589090697907	0.647653109455	0.00514501158044	0.0494575327198	0.034999428913	0.0160111599554
a31	0.205917227068	0.0059779394631	0.0138486710102	0.00555990415969	0.688825336485	0.00430328729348	0.0371548341399	0.0263069128377	0.0121058545851
a46	0.182552012356	0.0090639874877	0.0153208430034	0.00677074855323	0.731006745495	0.00334364806449	0.0263944679466	0.0173974018126	0.00815012079503
a31	0.175245324119	0.0131021121626	0.0200055193345	0.00864155535108	0.735813248498	0.00327267405483	0.0226520160822	0.0144125883709	0.00685495107501
</S>	0.151040492059	0.0155695620813	0.0224299196672	0.00802208642554	0.774961524249	0.00279301927742	0.0134701181911	0.00798655933545	0.0037267142525
