 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.00710477465	0.0160368968	0.06610677	0.154453395	0.276381035	0.324143985	0.0371857053	0.01123731735	0.097098802	0.01025127725
a28	0.01909628655	0.0292275266	0.0774959466667	0.159052948333	0.255692088333	0.292754571667	0.0449941974333	0.0153040221167	0.0939087953333	0.0124735974167
a24	0.02178485385	0.0320538252	0.0657797742222	0.159260296111	0.243052209444	0.277508980556	0.0303355821444	0.0166701847056	0.132052465111	0.0215018048056
a28	0.0130576462833	0.0241771890667	0.0518526967407	0.163345148704	0.256469123148	0.301278650185	0.0177715708815	0.0143157075685	0.134865283704	0.0228669557019
a31	0.00751885579443	0.0168338603556	0.0495209755802	0.175715746235	0.297747487716	0.332842626728	0.00947981812717	0.00696619375617	0.093423626568	0.00995081613397
a20	0.00404811046481	0.0110065820185	0.0432876085267	0.162231360412	0.309449629239	0.380804785576	0.00573131007572	0.00374617531872	0.0746828711893	0.00501155687799
a31	0.0026815083216	0.00780953607283	0.0316511771756	0.145042358471	0.31858992308	0.424650168525	0.00357780059191	0.00246702450624	0.0609372960631	0.00259318085933
a13	0.00163748964053	0.00503686745761	0.0253476733919	0.13056620949	0.318703117693	0.454182762842	0.00297376626397	0.00248450753541	0.057155401021	0.00191219505311
a31	0.00125754226018	0.00368294368587	0.0199644701306	0.118914536497	0.317798582564	0.476484887614	0.00264682472132	0.0024693325118	0.0552016926737	0.00157919145104
a41	0.00114656370006	0.00285070096196	0.0167246867102	0.111181058832	0.310054567521	0.494504495871	0.00262505650711	0.00308392420393	0.0560071195579	0.00182186635035
a33	0.00113214829002	0.00175633788732	0.00962757737007	0.085925392944	0.29847075584	0.558861208624	0.00215793956904	0.00380072940131	0.036246906186	0.00202106391678
a8	0.00069761475334	0.00106368277244	0.00622437752336	0.0682403493147	0.29816446528	0.593888166208	0.00152340435635	0.0025527376671	0.0262021587287	0.00144308697226
a24	0.000781871084447	0.00104786986748	0.00593358444112	0.0652384481049	0.29462654176	0.607873542069	0.00143569875212	0.00223834498903	0.0196028379096	0.00122126472409
a37	0.00116063139482	0.00122839782249	0.00689524214704	0.065448186035	0.289470907253	0.614795414023	0.00151152165071	0.00226863472968	0.0158468296365	0.00137423494136
a5	0.00218459613161	0.00153847684083	0.00798333971568	0.063504625345	0.275893945751	0.624137738008	0.00183329058357	0.00314237847656	0.0169961235455	0.00278550981379
a31	0.0021337893372	0.00168512078028	0.00891631590523	0.071514940115	0.286564798584	0.590108566003	0.00226596802786	0.00314545520552	0.0308041571818	0.00286092613126
a20	0.00153641710573	0.00123524266009	0.00699519856841	0.0713260540383	0.283829849528	0.584906018668	0.00242481017595	0.00396366321517	0.0400894637273	0.00369330423709
a31	0.00133284344858	0.000913323176697	0.00501928678947	0.0642381370128	0.275992283176	0.604890636223	0.00221039192532	0.00410442987172	0.0374093049091	0.00388935940236
a8	0.00094745996286	0.000771676382232	0.00382591196316	0.0541909766709	0.264427891059	0.626296965408	0.00189193174177	0.00269411169057	0.0415641389697	0.00338891745745
a31	0.000868093120953	0.000702079294077	0.00284300042105	0.0450215048903	0.24416741702	0.649725021803	0.00165149288059	0.00218138234019	0.0496077146566	0.00323230509248
a20	0.00100018670698	0.000838600164692	0.00287789594035	0.0438052852968	0.232887455673	0.617359907268	0.00256926069353	0.0041961396234	0.0830779815522	0.0113873383042
a24	0.00147972550233	0.00102150108823	0.00308401061345	0.0411535904323	0.219664771891	0.598214102423	0.00379138516451	0.00775738654113	0.103455431851	0.0203781131014
a31	0.00138324883411	0.00098438434941	0.00293344843782	0.0409458074774	0.22516016063	0.630894084141	0.00300002368817	0.00574955024038	0.0756824452837	0.0132668443671
a37	0.0013188338447	0.00119401383647	0.00343093514594	0.0423382784925	0.21512937021	0.590205778047	0.00357967802939	0.00568104347346	0.117776748428	0.0193452844557
</S>	0.00150476707235	0.00146985291823	0.00413283407297	0.0428551472463	0.200381620105	0.526909289023	0.00494575966469	0.00827129123673	0.177638534214	0.0318908372279
