 	il	morto	vuole	pianto	</S>
a46	0.02281470585	0.81043055	0.0020957899	0.15952795865	0.005130949925
a23	0.0242908791167	0.690860383333	0.00156603632333	0.275478642883	0.00780403664167
a20	0.0100776101722	0.744358461111	0.000824736697777	0.237797240961	0.00694193854722
a31	0.0043001527574	0.86635583037	0.000798013699259	0.124491347654	0.00405467174907
a21	0.00212354742913	0.922045853457	0.000786857833086	0.0721490975513	0.00289463931636
a11	0.000964259796377	0.953761051152	0.000772430877695	0.0415981765171	0.00290403610545
a10	0.000851443408792	0.973506517051	0.00131292419256	0.0219947175057	0.00233434593515
a27	0.0013422785696	0.975491239017	0.00187756283085	0.0181677211686	0.00312117271172
a17	0.00148966148987	0.973223389672	0.00237145361028	0.0188549720562	0.00406053657057
a31	0.000858360989957	0.978761239891	0.00205302460343	0.0148122083521	0.00351517285686
a37	0.000914785889986	0.95376314663	0.00873366293448	0.0243591584507	0.0122292142856
a31	0.000952807109995	0.935390215543	0.0109635051782	0.0355040688169	0.0171893687619
a37	0.000982215216665	0.885363805181	0.0258996659261	0.0592990556056	0.0284552319206
a17	0.00119981165556	0.84663541506	0.039296385642	0.0764669592019	0.0364013666402
a31	0.000870743235187	0.87724453502	0.022149033514	0.077853813734	0.0218818477134
a10	0.0010365820784	0.87123652834	0.0211313498047	0.089908804578	0.0166867717378
a7	0.00157136535947	0.811867886113	0.0444746639349	0.117080141526	0.0250059479126
a31	0.00154756801982	0.801999288704	0.0392096199783	0.134194957175	0.0230485426375
a33	0.00155820533994	0.851756512901	0.0236069069928	0.110722400725	0.0123559078792
a29	0.00184749381331	0.869124037634	0.0284470489976	0.0906178652417	0.00996347429307
a41	0.00196953133777	0.861026612545	0.0342814246659	0.0916561150806	0.0110663017644
a31	0.00181167954592	0.865372937515	0.0262328134886	0.0972149603602	0.00936761932147
a39	0.00185531781531	0.868951945838	0.0248886607629	0.0963717921201	0.00793225050716
</S>	0.00215118440766	0.857284272919	0.0359605418814	0.09498708606	0.00961684475358
