 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.204892355	0.053632006	0.17571068	0.192856	0.184323585	0.01808596425	0.0833005665	0.0685526115	0.0186462495
a28	0.247695305	0.0766153086667	0.166448946667	0.17503592	0.155836255	0.0269038500833	0.0575178431667	0.0703602081667	0.0235863938333
a31	0.193544988333	0.0642228618889	0.219025132222	0.192944443333	0.130769858333	0.0321726803611	0.0757531077222	0.0658442650556	0.0257227309444
a8	0.205726046111	0.047382512963	0.228339577407	0.185061064444	0.114097397778	0.0318522474537	0.0856304202407	0.0751956940185	0.0267150693148
a31	0.212839650704	0.0380715959877	0.233847932469	0.184961374815	0.106043118926	0.0296253364846	0.0931243177469	0.0766668546728	0.0248198251049
a28	0.249912758901	0.0285113003292	0.226100714156	0.178346764938	0.102010960975	0.0221270523615	0.0844241349156	0.0889330282243	0.0196332857016
a10	0.317138399634	0.0227560531097	0.211839381385	0.156834828313	0.101553420325	0.0108341453205	0.0504410339719	0.110212449408	0.0183902710672
a39	0.245994293211	0.0224965080366	0.291182120462	0.182520266104	0.100526628775	0.00712522444017	0.049561570324	0.0851181404693	0.0154752448557
a31	0.205788917737	0.0183527493455	0.306098973487	0.185969755368	0.108405071592	0.00804287181339	0.0747334424413	0.0770480691564	0.0155601686186
a20	0.230510332579	0.0126682051152	0.252514901162	0.192185041789	0.145326490531	0.00667145590446	0.0684001504804	0.0787570147188	0.0129664525395
a31	0.22238312086	0.0089879320384	0.232619410387	0.198893030596	0.169114436844	0.00392263160149	0.0674224231601	0.0844844749063	0.0121725721798
a18	0.223087706953	0.0062151658128	0.220165720129	0.193777066865	0.173550592281	0.00296660464383	0.0668586863867	0.101560976635	0.0118174845599
a41	0.207689952318	0.00861787907093	0.23195616671	0.248177908955	0.183199954094	0.00142437323794	0.0324627987956	0.0800102082117	0.00646074001997
a7	0.158897937439	0.0121306620236	0.266131138903	0.307330076318	0.186471511365	0.000954399679313	0.0206911805985	0.0437986380706	0.00359441623999
a38	0.14601437248	0.0137227890079	0.268872422968	0.329202782106	0.191555010455	0.000757055813104	0.0148383568662	0.0324219680235	0.00261523381333
a10	0.152723380827	0.0131574086693	0.263431824323	0.326459620702	0.196593733485	0.000661633137701	0.0126394862887	0.0318673803412	0.00246554153778
a31	0.147726506942	0.00975392155643	0.270655648108	0.286338436901	0.189832624495	0.00208790891257	0.0450446510962	0.0434235257804	0.00513678227926
a46	0.158940695647	0.00805632651881	0.252363862703	0.2634105423	0.202521984832	0.00257385337086	0.0559068076987	0.0501779169268	0.00604803969309
