 	avete	fatto	già	le	verdure	</S>
a6	0.00935130385	0.40473025	0.30474394	0.148690585	0.128093795	0.0043900938
a46	0.0109493332833	0.598851393333	0.217599436667	0.0949966383333	0.0712645383333	0.00633865593333
a21	0.00702282582777	0.676313477778	0.167077302222	0.0801702694444	0.0625388217778	0.00687729611111
a20	0.00388454100926	0.665877189259	0.199407044074	0.0711113698148	0.0558321729259	0.0038876836237
a24	0.00278141266975	0.552410739753	0.264031371358	0.0849930732716	0.0919204543086	0.00386297266123
a31	0.00260663232325	0.397597049918	0.309067470453	0.128560407757	0.157085291436	0.00508316178708
a14	0.00241570637442	0.373142673306	0.347635390151	0.129547872586	0.143716838479	0.00354156546236
a41	0.00266684125814	0.310995274435	0.444651776717	0.119973467529	0.119729967493	0.00198269625412
a37	0.00265732881938	0.166880391478	0.565683338906	0.135269225843	0.128146169164	0.00136353218471
a31	0.00202255967313	0.153457373826	0.552068956302	0.146192478614	0.144261453055	0.0019971710949
a6	0.00169688979104	0.170743477942	0.537840328767	0.144571522871	0.142914599352	0.0022331713983
a46	0.00167402166368	0.136718689314	0.650637592922	0.115169365624	0.0946752581173	0.0011250520761
a31	0.00119138818789	0.129308163105	0.655660360974	0.117052083208	0.0955716127058	0.0012163840687
a17	0.000639939595963	0.151915914368	0.649823200325	0.106528001069	0.0898752109019	0.00121771358957
a20	0.000396847398654	0.162212141456	0.717252833442	0.0702943926897	0.0492649163006	0.000578842686523
a31	0.000265698439551	0.191308100485	0.687171077814	0.0707170012299	0.0499978627669	0.000540259838841
a17	0.00012956247585	0.214295793495	0.675528659271	0.0632087110766	0.046334596589	0.000502658712947
a20	8.38570046167e-05	0.238833341165	0.67704767309	0.0489143273589	0.034581059863	0.000539746240982
a31	7.17320368722e-05	0.295214517055	0.63152206103	0.041293570453	0.0313650662877	0.000533092900327
a20	7.43066142907e-05	0.342739199018	0.581284170343	0.037359947151	0.0378470084292	0.000695409496776
a17	8.91268514302e-05	0.373608479673	0.539363946781	0.0400520163837	0.0459045261431	0.000981932665592
a31	9.08663604767e-05	0.454972986558	0.482047785594	0.0295599357946	0.0326601570477	0.000668300781864
a23	0.000127185053492	0.471397515519	0.448324258531	0.0324565422649	0.0470135106826	0.000681042953955
a31	0.000142705919831	0.536607805173	0.379852002844	0.0319125404216	0.0508133972275	0.000671551149318
a8	0.000145591441944	0.604253521724	0.325670710948	0.0258833791405	0.0435563860758	0.000490378097773
a31	0.000153266697315	0.654857727241	0.281106453649	0.0231045560468	0.0403480786919	0.000429900379258
a28	0.000174462879105	0.652060275747	0.265359767883	0.0253143336823	0.0565598928973	0.000531245589753
a21	0.000232554553035	0.504038641916	0.355282419294	0.0421075878941	0.0974079442991	0.000930857629918
a31	0.000214760297678	0.573050397305	0.318431209765	0.0341674866314	0.073398933433	0.000737219949973
</S>	0.000174861343839	0.693649098652	0.244263079883	0.0203940773157	0.0411022747165	0.000416589534987
