 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.1943562	0.194596	0.043568965	0.0550392715	0.13007315	0.36092739	0.0214390585
a28	0.16018705	0.134924732	0.0253552356667	0.0271213415	0.160872393333	0.462605736667	0.0289335278333
a11	0.14685104	0.069064011	0.0118238213889	0.0183480665	0.163581504444	0.545782178889	0.0445493586111
a31	0.16975352	0.107497935333	0.0169656332963	0.0383080265	0.146827174815	0.472369102963	0.048278584537
a37	0.188547953333	0.122628220778	0.0193575613321	0.0465917845	0.135148834938	0.443513224321	0.0442124145123
a31	0.184694274444	0.119957245926	0.025630459344	0.0682045738333	0.130625744979	0.42907137144	0.0418163388374
a20	0.143689631481	0.114090421642	0.0298107832813	0.0843109379444	0.12513357166	0.466697307147	0.0362673896125
a46	0.18767032716	0.110791793547	0.0334590779271	0.0656154873148	0.0946370005533	0.482216249049	0.0256100905375
a31	0.216630392387	0.136333691182	0.0514057826424	0.109938073772	0.0959240201844	0.369152003016	0.0206160078458
a20	0.128475696462	0.102563009394	0.0532383918808	0.154455891257	0.130255650061	0.403556631005	0.0274546929486
a0	0.129917771154	0.134800965465	0.0720951549603	0.144993500419	0.11612361802	0.374741627002	0.0273273546495
a31	0.133982747051	0.150846771822	0.0873784216534	0.19576696014	0.116506450673	0.295917295667	0.0196013625498
a20	0.0753424643503	0.0889740629407	0.0662520512178	0.22395914338	0.159643370224	0.352438468556	0.0333904681833
a15	0.0665650867834	0.0955382833136	0.0736872777393	0.18006539446	0.153930076741	0.381507352852	0.0487065580611
a31	0.0736859979278	0.105882349771	0.0842548179131	0.253730791487	0.154786492247	0.293656720951	0.0340028185204
a18	0.0535838193093	0.0674924519237	0.060978797971	0.275814930496	0.183915394082	0.31059914365	0.0476154333401
a31	0.0559513561031	0.0538707793079	0.049878502657	0.292264370165	0.184473898027	0.311818111217	0.0517429854467
a20	0.052481030701	0.042728579936	0.0386503198857	0.281660196722	0.200264886009	0.334188913739	0.0500260861489
a18	0.034403363567	0.0313929704787	0.0256817172952	0.163645853907	0.22485479867	0.446064781246	0.0739564987163
a46	0.039444111189	0.0535617624929	0.0465552340984	0.157741849636	0.21054001289	0.423184823749	0.0689721795721
a8	0.0437518747297	0.0798069874976	0.0874787146995	0.238069533212	0.171002620963	0.32998270125	0.0499075331907
a20	0.0382381092432	0.0990694458325	0.133555051567	0.317206457737	0.135963324988	0.240229380417	0.0357382083969
a31	0.0458423997477	0.0860908952775	0.115860870522	0.313355105912	0.164879599663	0.248660266806	0.0253108394656
a46	0.0486206309159	0.0735769250925	0.0976529835073	0.307968978637	0.182329563221	0.266298325602	0.0235525591552
a31	0.0425009626386	0.0682331623642	0.0921975605024	0.308214906212	0.18358766774	0.280506678534	0.0247590490517
a24	0.0383781398795	0.0553916881214	0.0612911815008	0.246249945404	0.217392445913	0.344251379511	0.0370452390172
a31	0.0312896899598	0.0557833850405	0.0565277958336	0.212825521801	0.222247345304	0.375118579837	0.0462077060057
</S>	0.0315847884799	0.0514119460202	0.0521664029168	0.2241216909	0.218540867652	0.383863239919	0.0383110675029
