 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.00589961487	0.0036595246	0.081758485	0.361021665	0.161756275	0.352714615	0.033189805
a13	0.00734925355667	0.00366302303333	0.0640727703333	0.402137118333	0.164831601667	0.327034678333	0.030911546
a24	0.00444483318556	0.00169003215111	0.0416069787778	0.365269326111	0.186351360556	0.362853346111	0.0377840803333
a41	0.00351066029519	0.00118098119037	0.0442609729259	0.343027298704	0.206825540185	0.35970737537	0.0414871167778
a31	0.0034119518984	0.00117913053012	0.0698267029753	0.376707376235	0.187377440062	0.33140808179	0.0300892729259
a41	0.00299210626613	0.00125915757671	0.0802740813251	0.401624898745	0.169616243354	0.320446820597	0.023786676642
a46	0.00714198158871	0.00447538612557	0.100155242108	0.423669439582	0.156573104451	0.286485113532	0.0214997805473
a31	0.00744029969624	0.00519280947519	0.110499209036	0.404552223194	0.141270571484	0.312534687844	0.0185102665158
a20	0.00501309806541	0.00395617469173	0.102997290012	0.401460557731	0.123111573828	0.345508489281	0.0179528625053
a15	0.0126811540218	0.0147652243306	0.168841965337	0.411363552577	0.090869519276	0.284652373094	0.0168262418351
a31	0.0130844759606	0.0165620643202	0.175377685112	0.366543757526	0.0859275177587	0.328306234365	0.0141982852784
a20	0.00662920067353	0.00868489031673	0.139458608371	0.348890362509	0.0883771992529	0.388845658122	0.0191140557595
a31	0.00443065603118	0.00598573167891	0.137329464457	0.353582817503	0.0801301664176	0.399617692707	0.0189234534198
a23	0.00206077401706	0.00250913489964	0.143324443152	0.365186492501	0.0733298454725	0.398366040902	0.0152233053066
a31	0.00123504970902	0.00127046127321	0.145813557717	0.379060604167	0.0652976998242	0.394570680301	0.0127519811022
a27	0.000953739539673	0.000680003077737	0.159590095906	0.379024518056	0.0654176126081	0.3802389001	0.0140951033674
a35	0.00152869971322	0.000773055005912	0.202919795302	0.370708516019	0.0660676642027	0.335872930033	0.0221292767891
a31	0.00138222785774	0.000671671961971	0.193670088434	0.37294614534	0.0583652884009	0.355752043344	0.0172124952964
a39	0.00146381890591	0.00052524631399	0.180858332811	0.380109745113	0.0635663811336	0.356097207781	0.0173792374655
a41	0.0021038051353	0.00075863927133	0.182444360937	0.343392228371	0.0832515090445	0.356693462594	0.0313559714885
a24	0.0026421623451	0.00137968635711	0.207678856979	0.312322199457	0.0887273550148	0.346131074198	0.0411186631628
a41	0.00302227254837	0.0031640788857	0.251381218993	0.283061129819	0.0855425783383	0.328472491399	0.0453562313876
a3	0.00283824681612	0.00513777319523	0.283171039664	0.252630616606	0.0839131261128	0.326502837133	0.0458063641292
a31	0.00285843387204	0.00413497343174	0.306638376555	0.323928148869	0.0686442087043	0.262516285711	0.0312795693764
a0	0.00275678102401	0.00294968864391	0.290045402185	0.35564911629	0.0746698229014	0.24721376857	0.0267154091255
a20	0.00238366164134	0.00411109691464	0.288329434062	0.289303178763	0.0944523043005	0.286343222857	0.0350770897085
a31	0.00266450191378	0.00350486445488	0.276100281354	0.349984732921	0.0784931747668	0.265384674286	0.0238677518028
a20	0.00265103587126	0.00270352396829	0.244893740451	0.373628444307	0.0832260949223	0.270021014762	0.0228761341676
a31	0.00290288632375	0.00250020498943	0.217031063484	0.385674514769	0.0841768443074	0.285262894921	0.0224515839225
a37	0.00297726837458	0.00193978446314	0.177136107828	0.403767628256	0.0865954041025	0.310083614974	0.0175002048408
a46	0.00229307245819	0.00256456688771	0.204202542609	0.330915872752	0.103395098034	0.334710771658	0.0219180939469
a31	0.0029198057194	0.00244137346257	0.207540717536	0.374674197584	0.081742740678	0.314998373886	0.0156828005823
</S>	0.0036066801097	0.00182735523128	0.173422623768	0.440625898792	0.064819162339	0.305996986943	0.00970130469115
