 	avete	cucinato	le	verdure	</S>
a20	0.71686336	0.13681347	0.033382729	0.09469547575	0.018244949
a31	0.807163006667	0.0993698333333	0.0191498343333	0.0624091990833	0.011908149
a37	0.766298122222	0.0979433577778	0.0170609987778	0.0973452496944	0.0213523073333
a10	0.611354567407	0.0859940092593	0.0207666779259	0.231795356565	0.0500894257778
a20	0.355689852469	0.0749712797531	0.030855013642	0.460902752188	0.0775811052593
a28	0.187695600823	0.0642543339177	0.0363629958807	0.615969537396	0.0957175104198
a20	0.0970834691077	0.0500988083059	0.0358559109602	0.718382479132	0.0985793368066
a33	0.0381005082026	0.032403960102	0.0350243496534	0.810957439711	0.0835137656022
a8	0.0186578834009	0.0232962413673	0.0359540225511	0.85773842657	0.0643534358674
</S>	0.0124247682004	0.0190803761837	0.0362806477755	0.879739133285	0.0524750759337
