 	che	vende	buon	pane	</S>
a17	0.348856675	0.04131250175	0.103791268	0.39449284	0.11154676
a31	0.419906651667	0.0330198760833	0.04735812	0.385544823333	0.114170573333
a11	0.269243198889	0.0289980728611	0.0323266383333	0.503427977778	0.166004157778
a39	0.144424747963	0.0192999184537	0.0408478957778	0.508852052593	0.286575409259
a35	0.0887113459877	0.0340922171512	0.106723145259	0.434160397531	0.336312899753
a39	0.120085815329	0.0694153170504	0.194398481753	0.331916529177	0.284183866584
a31	0.111658055776	0.0627184100168	0.196820083918	0.439172266392	0.189631188861
a24	0.0830034092587	0.0320236033389	0.138527357973	0.533219782131	0.213225826287
a18	0.12548968642	0.0511884397796	0.169362189324	0.41302032071	0.240939338762
a31	0.117682265473	0.0519633202599	0.181987116441	0.471503106903	0.176864169587
a13	0.062278972491	0.0359451310866	0.176888218814	0.553463485634	0.171424156529
a31	0.061000471497	0.0310669210289	0.181722282938	0.548525978545	0.177684338843
a46	0.0572830600323	0.0349343686763	0.227412037646	0.523604059515	0.156766486281
a8	0.0231013248774	0.0617233995588	0.386397212549	0.411531476505	0.117246577427
</S>	0.0145075954387	0.0741696297794	0.467188706275	0.352547423252	0.0915866317135
