 	possono	essere	ancora	svegli	</S>
a31	0.68775785	0.00183069989	0.05431912115	0.235413435	0.02067886875
a20	0.807150783333	0.000795732703333	0.02165736635	0.160090031667	0.0103060910833
a23	0.741731914444	0.000513936737778	0.0163922043167	0.222373317222	0.0189886120278
a31	0.666021771481	0.000376100055926	0.0146119609722	0.296560669074	0.0224294783426
a20	0.683962890494	0.000597397771975	0.0316667715241	0.243903639691	0.0398693277809
a11	0.741604253498	0.000856963390658	0.0494142971747	0.15150863223	0.0566158492603
a20	0.831296274499	0.000845704996886	0.0404638100582	0.0855094477433	0.0418847430868
a31	0.650272364833	0.00172207246563	0.0960740910194	0.195511757248	0.0564197443623
a37	0.412764614944	0.00215847462188	0.163908547006	0.315741489083	0.105426901454
a31	0.299340581648	0.00287195990729	0.233004405669	0.342821056361	0.121961988485
a11	0.148598129883	0.0027660647291	0.248942358556	0.48280779212	0.116885624162
a46	0.072834570961	0.0013539194697	0.183694849519	0.630332330707	0.111784333054
a31	0.141780831987	0.00571320495657	0.153669186506	0.620761476902	0.078075331018
a46	0.155216870662	0.00735539941886	0.126935647502	0.652683092301	0.057809014006
a31	0.249310156887	0.0133235939063	0.108065774501	0.578521707434	0.050778805002
a20	0.280862934296	0.0165352946354	0.102015469834	0.543891192478	0.056695123334
a28	0.164596596765	0.0111396798785	0.0980717516113	0.656497577493	0.0696943931113
</S>	0.177180553382	0.0114065784392	0.0974769858057	0.646144588747	0.0677913095556
