 	credo	che	stanno	ancora	svegli	</S>
a31	0.175449995	0.106938757	0.31266454	0.162931295	0.210591285	0.0314241775
a20	0.239547835	0.122708632333	0.254242883333	0.144399711667	0.202682215	0.0364187601667
a21	0.314135555	0.0925955674443	0.215674997778	0.123538477222	0.223335878333	0.0307195383889
a31	0.252982055	0.115553195815	0.231735002593	0.129335885741	0.240585889444	0.0298079627963
a37	0.270257488333	0.113121553605	0.234116037531	0.122015631914	0.235915896481	0.0245733782654
a31	0.278165449444	0.0733245162017	0.295478089177	0.124168893971	0.211323975494	0.0175390544218
a13	0.286051543148	0.0600500827339	0.320885179726	0.118379161324	0.200632238498	0.0140017608073
a31	0.290095901049	0.0530517349113	0.329809946575	0.117664370441	0.196988679499	0.0123893246024
a20	0.291809837016	0.0492286683038	0.324658165525	0.11279788848	0.209545819833	0.0119596155341
a31	0.292456475672	0.0387033394346	0.314743598508	0.10729725116	0.235423153278	0.0113761985114
a39	0.288548698557	0.0357263118115	0.316775349503	0.105086430387	0.242845877759	0.0110173348371
a18	0.388614096186	0.0259421359372	0.239732106501	0.077630475129	0.256333909253	0.0117472779457
a33	0.375170532062	0.0285592793124	0.244421708834	0.0726952767097	0.267547963084	0.0116052346486
a39	0.438178890687	0.0344102754375	0.230506922945	0.0599307385699	0.227672231028	0.00930094454953
a31	0.399118370229	0.0331848821458	0.286795097648	0.0762140558566	0.197551890343	0.00713572841651
a39	0.35538286341	0.0276494790486	0.310124412549	0.0868665632855	0.212097630114	0.00787912603884
a33	0.433914477803	0.0358571670162	0.257625337516	0.0604870597618	0.204136026705	0.00797999434628
a8	0.469377749268	0.0568921266721	0.250823035839	0.0457112012539	0.171211807235	0.00598408564876
a31	0.388567399756	0.049636121224	0.305219501946	0.0675342010846	0.184343870745	0.00469887541625
a7	0.369290616585	0.0299157540747	0.297599343982	0.0799439070282	0.215345400248	0.00790492180542
a31	0.368197358862	0.0241252233582	0.290940667994	0.0797284336761	0.228110810083	0.00889748006847
a3	0.296705082954	0.0204097391194	0.307718615998	0.091475310892	0.271213930028	0.0124773248228
a31	0.282604530985	0.0187679487065	0.309006935333	0.0913234052973	0.285015346676	0.0132818148743
a13	0.251022920328	0.0169485022355	0.314869911778	0.100356908432	0.302213578892	0.0145881552248
a20	0.256532480109	0.0144165650785	0.237855560593	0.112341879477	0.351551186297	0.0273023434083
a7	0.208369496703	0.0143587316928	0.213779500198	0.131309969826	0.390825102099	0.0413572441361
a35	0.170274462234	0.0230178288976	0.227360346733	0.141273859942	0.390113907366	0.0479596330454
a31	0.207211577411	0.0277854692992	0.282479405578	0.122651029981	0.327726669122	0.0321458641151
a20	0.211846569137	0.0208820227664	0.283828381859	0.12351547666	0.333641683041	0.0262858611384
a31	0.235654953046	0.0174081485888	0.26134277062	0.122528860553	0.338746394347	0.0243188813128
</S>	0.302750916523	0.0178250282944	0.27521084531	0.101848662776	0.288821297174	0.0135432820564
