 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.0037089693	0.00155293758	0.0547345585	0.35503038	0.21478301	0.0189474065	0.111409365	0.2067483575	0.033085072
a46	0.00208906586667	0.000837675333333	0.0511002678333	0.413171366667	0.190383186667	0.0181313091667	0.0988870783333	0.203305074167	0.022095051
a31	0.00136617985556	0.000405923947778	0.0373779676111	0.357413655556	0.232713815556	0.0200388413889	0.121661279444	0.216714394722	0.012308002
a27	0.000936579231853	0.000219659144593	0.0267309962037	0.330645851852	0.241769495185	0.0182105261296	0.121634086481	0.251159614907	0.00869321666667
a41	0.000466041157284	0.000219100606864	0.0168625535679	0.298060683951	0.186760658395	0.0152694087099	0.0954830554937	0.368085138302	0.0187933518889
a1	0.000718916719095	0.000880907848955	0.0165712830226	0.257681967984	0.154013026132	0.0133613172366	0.0784726084979	0.438528672767	0.039771294963
a21	0.0027505790397	0.00345731201632	0.0200056260075	0.222946999328	0.142674382044	0.0144369074122	0.072507576166	0.462387347589	0.0588332736543
a31	0.00326067654657	0.00400455030544	0.0330626083358	0.187988743109	0.224821787348	0.0193935381374	0.0954595253887	0.37674289253	0.0552656338848
a13	0.00212951524886	0.00300554560181	0.0378940844453	0.18357340437	0.260607042449	0.0227091477125	0.103896951796	0.32877659751	0.0574076619616
a31	0.00201502784962	0.0030581567006	0.0528745511484	0.192677378123	0.260409537483	0.0209370845708	0.0958988255987	0.30827890917	0.0638505119872
a41	0.00156061264987	0.00238051473353	0.0651596960495	0.213917586041	0.260235299161	0.0205982555236	0.0920220151996	0.26411274639	0.0800132839957
a35	0.00150132381662	0.00255808534451	0.0507473136832	0.24401347868	0.204089853054	0.0228075211745	0.0800203400665	0.294895448797	0.0993666546652
a31	0.00226212747221	0.00317577554817	0.0880507572277	0.23741906956	0.218060161018	0.0191867993915	0.0761219766888	0.260647872932	0.0950754515551
a14	0.0021564159574	0.00287207824939	0.109249299076	0.251739269853	0.216029043673	0.0225109541305	0.0796978272296	0.208596900977	0.107148193852
a28	0.00137891335247	0.00288538668313	0.0816092863587	0.281867943284	0.185589561224	0.0357590147102	0.0915637074099	0.201819446992	0.117526734617
a31	0.00469058355082	0.00447093336104	0.133404815453	0.258317204428	0.167755047075	0.0302421329034	0.0828631018033	0.179590018997	0.138666151539
a0	0.00594184871694	0.00459533548701	0.154230595151	0.241961811476	0.161938432358	0.0293703496345	0.0957561832678	0.163513049666	0.142692348846
a31	0.0115312097723	0.00590052259567	0.144974478384	0.230345657159	0.168025907453	0.0306494102115	0.110112377756	0.171026953222	0.127433447949
a46	0.0135415370241	0.00635426353189	0.143257251128	0.235811959053	0.173729292484	0.0277990667372	0.122563165919	0.170480381074	0.10646307265
a17	0.00657040790803	0.00483393484396	0.106972265376	0.271780086351	0.182320394161	0.0339417565791	0.156359011973	0.166002177025	0.0712199308833
</S>	0.00539324815402	0.00515878742198	0.099898732688	0.277844743176	0.18442266708	0.0343839682895	0.164809305987	0.166963573513	0.0611249204417
