 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a31	0.152693365	0.12391988	0.1353101825	0.1554565	0.103348795	0.1772331	0.00105102647	0.029871751	0.00022820896	0.052318072	0.047352439	0.015580243	0.00563640275
a41	0.116143568333	0.119945501667	0.132522054833	0.107550098667	0.0726621606667	0.272343323333	0.00077301142	0.042095367	0.00017552189	0.0814837273333	0.02520927	0.0218271493333	0.00726922491667
a37	0.101456021444	0.090995798889	0.0645083422777	0.064010624889	0.0459573718889	0.414912774444	0.00052852665	0.0542558983333	0.00010234297	0.103822499111	0.0176470396667	0.0323267227778	0.00947601963889
a24	0.0833794044813	0.0718961452963	0.0478826597592	0.0644413002963	0.0426249232963	0.394405688148	0.000433802133333	0.0682385161111	0.00010246365	0.119731359704	0.0372668738889	0.0509831392593	0.0186137118796
a28	0.101918696827	0.0902442407654	0.0595257689197	0.103842402099	0.0551607877654	0.320258369383	0.000423051541111	0.0689315587037	9.72332706667e-05	0.0952290082347	0.0394793726296	0.0462295779198	0.0186599316265
a17	0.131577365609	0.132025636922	0.0870761996399	0.1665736007	0.0686180309218	0.255200726461	0.00038708736037	0.0540935272346	6.27460832222e-05	0.0520719334116	0.0207845508765	0.0228283438066	0.00870024154217
a31	0.118184553536	0.122301908974	0.0790552415466	0.188762233567	0.0849355786406	0.186309322154	0.00042795407679	0.0382712660782	6.41796600741e-05	0.0536069968039	0.104830715626	0.0166196746022	0.00663035698072
a39	0.153782352845	0.109915776325	0.0602566755155	0.176620281189	0.0855287962135	0.194244197385	0.000515823622263	0.0313458733594	5.60321246914e-05	0.0442783699346	0.128171388209	0.0106569595674	0.00462746019357
a31	0.167775267615	0.0986852601083	0.0512461168385	0.168679770396	0.0839819887378	0.209492959128	0.000672055354088	0.0289047054531	6.65426962305e-05	0.0430088043115	0.136077572403	0.0080259185558	0.00338303333119
a17	0.159876829205	0.0929060213694	0.0497350639462	0.194253583465	0.0924670895793	0.193921779709	0.000778616618029	0.025797294151	6.81603420768e-05	0.0419865187705	0.138533727434	0.0068127091186	0.00286261027706
a18	0.238553693068	0.125282007123	0.0561077459821	0.228568864488	0.0929713898598	0.168524339903	0.000666411382676	0.0202354250503	3.62568000256e-05	0.0172038964902	0.047486347178	0.00309803664953	0.00126562161569
a24	0.273590124356	0.146189155708	0.0698634613274	0.245773464829	0.0964316912866	0.124002821968	0.000902625570892	0.0154662000168	4.32581006752e-05	0.0083750600634	0.0168660270593	0.00179072202651	0.000705426928563
a18	0.290915518119	0.151547225236	0.0731019364425	0.246780704943	0.100427408429	0.108980959323	0.00105249602363	0.0131919226723	4.92911295584e-05	0.00537398005447	0.0067028715531	0.00134239560884	0.000533320476188
a31	0.244376750706	0.111087021745	0.0468928318142	0.227387054981	0.121579069476	0.150645829774	0.00132839900788	0.0184213372241	0.000103751264519	0.0264813770515	0.0460012997844	0.00413751666961	0.0015577898254
a17	0.172068894902	0.089541943915	0.0405081756047	0.24410020166	0.134235076492	0.194479463258	0.00145828554596	0.0229670807414	0.000123107777173	0.0339822306838	0.0592816426615	0.00524957808987	0.0020043439518
a20	0.194534998301	0.106973579972	0.0423003352016	0.25878460722	0.128159925497	0.212502107753	0.00102391029199	0.0158568785805	6.8650163391e-05	0.0135713710613	0.0221221589538	0.00275851442996	0.00134297309393
a17	0.189419349434	0.105810403657	0.0387820384005	0.27651215574	0.150657281832	0.206523049251	0.000903865230663	0.0119420835268	4.9212409797e-05	0.00659777075377	0.0098522951846	0.00186399124332	0.00108649561131
a31	0.123187148811	0.0748316185523	0.0298810388002	0.283240361913	0.178895183944	0.25042706975	0.00117650694355	0.0279731468423	5.18120732657e-05	0.0155550681513	0.0113930929282	0.00246115341444	0.00092680228377
a17	0.0734776352703	0.0478698251841	0.0252108306001	0.265138323971	0.168216344648	0.34349904325	0.00117076151452	0.0345904829474	5.92970457552e-05	0.0209971920504	0.0145464936427	0.00373312157148	0.00149066026126
a31	0.0517300630901	0.0363208963947	0.0212156405334	0.24602334799	0.162943471549	0.417649271083	0.00081317088484	0.0325610116491	3.98577145851e-05	0.0152494350168	0.0108083682142	0.00323319709049	0.00141226586042
a0	0.0328126146967	0.0259674567982	0.0232199321778	0.24292094933	0.162498400516	0.439348080361	0.000691939094947	0.0329834442164	4.6776726195e-05	0.0182319150056	0.0148295414047	0.00446986193016	0.00197907672681
a31	0.0247543458989	0.0215187357327	0.0225373952259	0.22919712311	0.159095213505	0.475953426787	0.000541145251649	0.0274191094055	4.63472313983e-05	0.0168423603352	0.0153403568016	0.00463859134339	0.00211584562227
a8	0.0163933717996	0.0133070983776	0.0156335645753	0.216364251037	0.155426261168	0.519301618929	0.000378717837216	0.0249123374685	3.49279787994e-05	0.0161183111117	0.0160070989339	0.0043238180478	0.00179861418742
a46	0.0148556127665	0.0136892681259	0.0226749988584	0.268322287012	0.159598733723	0.432176849643	0.000430458615739	0.0189030903228	7.88514452665e-05	0.0250733583706	0.034659619978	0.00668215724927	0.00285470672914
a39	0.0169747432555	0.0172208517086	0.0329477886195	0.322291312337	0.189143657908	0.306639109881	0.00069797628858	0.0164156552743	0.000143245365089	0.0319208254569	0.0542061516593	0.00790616241642	0.00349252150971
a8	0.0190727414185	0.0179319609029	0.0337182885398	0.327736207446	0.203131459303	0.27663474996	0.000868778129527	0.0148830230914	0.000171782238363	0.031795417819	0.0633258888864	0.00744060067214	0.00328911093657
a20	0.0193393524728	0.0200905579676	0.0397707518466	0.338540169149	0.210316496434	0.238989999987	0.00105183487651	0.0153207360305	0.000213658472788	0.0341734786063	0.0703853796288	0.00802967825738	0.00377788377886
</S>	0.0188770107364	0.0237554649838	0.0503106209233	0.362667354575	0.216395103217	0.182649594993	0.00120782943826	0.0166619395152	0.000255104201394	0.0382334743032	0.0748764898144	0.00941354937869	0.00469640608943
