 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.00118239165	0.0370731485	0.0391070635	0.180380095	0.170885375	0.17935651	0.323499025	0.0685163575
a3	0.00166720675	0.0380501745	0.0428400355	0.265963838333	0.220199675	0.161993643333	0.215582321667	0.0537030795
a17	0.00134891631667	0.0250785378333	0.0361596935	0.286521152778	0.258064488333	0.183424104444	0.163214400556	0.0461887268333
a28	0.00099834473889	0.0221462159444	0.0327108395	0.235442084259	0.241033999444	0.202593658148	0.217308246852	0.0477666482778
a20	0.00140382261296	0.0287244699815	0.0279080775	0.177501374753	0.185232089815	0.173328962716	0.362369482284	0.0435317504259
a24	0.00142058458765	0.0360371649938	0.0245842608333	0.132148214918	0.146057056605	0.154117737572	0.461125474095	0.0445095214753
a46	0.00130477897922	0.0426318063313	0.0213578469444	0.0958508816393	0.113285292202	0.132654149191	0.551367571365	0.0415476751584
a19	0.00124025351307	0.0415030807771	0.0172045363148	0.0776680272131	0.0965396740673	0.120302393064	0.610034140455	0.0355079210528
a46	0.00116099942436	0.0362030955924	0.0140324947716	0.0675421377377	0.0868218540224	0.112611791021	0.650527030152	0.0311006493509
a31	0.000956725761453	0.0301815048641	0.0154479792572	0.0677690562459	0.100838017341	0.151951837007	0.603168243384	0.029686666117
a7	0.000907241140484	0.0223815019547	0.0149000462857	0.073444857082	0.11238355578	0.170276899002	0.577201547795	0.0285043427057
a27	0.00122707664683	0.0204293003182	0.00908907639523	0.050539728694	0.0724539119267	0.106311771334	0.722413615932	0.0175355005686
a11	0.00101154628228	0.0186959814394	0.00661530639841	0.0344132902313	0.0502211206422	0.0777968501113	0.799009761977	0.0122361428562
a18	0.000677834394093	0.0152980834798	0.00521435716614	0.0280232397438	0.0431324958807	0.0707601013704	0.827458877326	0.0094350032854
a31	0.000383687958698	0.00989659349327	0.00511423558871	0.0441962419146	0.0879855076269	0.15276194379	0.688726992442	0.0109347697618
a27	0.000226298503566	0.00665640093109	0.00495295899624	0.0493591726382	0.106412353876	0.191553771263	0.629280710814	0.0115583325873
a31	0.000171432585855	0.00510331157703	0.00424751519875	0.0453063295461	0.106721365959	0.202612487088	0.626713950271	0.00912363619577
a20	9.3024783285e-05	0.00320511659234	0.00372202226625	0.044292461182	0.11369579532	0.226613682363	0.600561136757	0.00781676053192
a11	9.06905277617e-05	0.00375866209745	0.00369249755542	0.0296495220607	0.0801194101067	0.181899590788	0.693349615586	0.00743998281064
a31	0.000109816145921	0.00335607366582	0.00420524598514	0.0344949643536	0.0965835717022	0.222420380263	0.632110655195	0.00671927510355
a20	0.000121033405307	0.00348763495527	0.00486656059505	0.0387323004512	0.111117523901	0.250730736754	0.583110518398	0.00783367403452
a31	0.000227241595102	0.00368104835176	0.00501736879835	0.0454631058171	0.1268017513	0.271400342251	0.539022259466	0.00838687121151
a39	0.000310202198367	0.00340547905059	0.00576267106612	0.0572110872724	0.1480690171	0.296251994084	0.478753506489	0.0102360599372
a31	0.000461684366122	0.00338759858353	0.00593439368871	0.0678905777575	0.171385002367	0.313406031361	0.426159652163	0.0113750554124
a8	0.000617751212041	0.00301720202784	0.00482335402957	0.0854086459192	0.216598704122	0.349426270454	0.330147134054	0.0099608995708
</S>	0.000598682091021	0.00330964441392	0.00471898121479	0.0920191329596	0.229598552061	0.345608665227	0.313324217027	0.0108220952854
