 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.00774219535	0.00110412561	0.0003185885225	0.406123625	0.302734695	0.259159565	0.022817212
a31	0.00788641355	0.00123942215333	0.0003808711975	0.508115375	0.210992711667	0.243465688333	0.0279195273333
a4	0.00371969251667	0.000625333334443	0.000206682340833	0.530428315	0.172876301889	0.263685712778	0.0284579747778
a46	0.00245477557222	0.000536642578148	0.000285638375278	0.484021941667	0.169106961963	0.304656564259	0.0389375005926
a31	0.00234488772407	0.000543892816049	0.000311094535093	0.443340583889	0.230513830654	0.27995794142	0.0429877775309
a28	0.00143560321336	0.000255182688683	0.000133098375031	0.41675079463	0.261147786885	0.290787493807	0.0294900225103
a27	0.000806501086453	0.000136265779561	8.1791191677e-05	0.346266281543	0.301329968962	0.322512557936	0.0288666535034
a31	0.000626147458818	9.95173145203e-05	5.33092703923e-05	0.309495013848	0.367611376321	0.299020942645	0.0230937281678
a49	0.000286586991606	4.84476905068e-05	2.79557836308e-05	0.316311717949	0.346477298774	0.323076814215	0.0137712179559
a23	0.000539291515869	0.000100139004502	4.75200248769e-05	0.292548809316	0.358331899591	0.331368488072	0.0170638918853
a31	0.00067724610529	0.000128345116167	5.33236117923e-05	0.264063583105	0.430099539864	0.285543742691	0.0194342177951
a29	0.00034725525843	8.9037933389e-05	6.44397474308e-05	0.285821661035	0.387033219955	0.31082590423	0.0158184330984
a17	0.000588973909477	0.000172676004463	0.00012314684581	0.292720153678	0.356739219985	0.33077411141	0.0188816976995
a20	0.00115394160316	0.000269631714821	0.000159943598603	0.283443347893	0.352918286662	0.340804903803	0.0212499695665
a17	0.00142934930105	0.00028805350494	0.000141692347868	0.273682532631	0.370759035554	0.335677881268	0.0180214631888
a31	0.00102553995368	0.000215216778313	8.2890030956e-05	0.25334255421	0.444387178518	0.288294590423	0.0126520351629
a20	0.00045730633456	0.000149132506104	0.000110546400319	0.25071963807	0.397350099506	0.338323703474	0.0128896054876
a31	0.00025129628152	0.000114105915368	0.000115221377106	0.259842309357	0.347412216502	0.381104374491	0.0111605211625
a3	0.000148316007173	5.89561261227e-05	4.39731313687e-05	0.241577093119	0.339015072167	0.41325837483	0.00589825005417
a31	0.000155585329058	4.27020063742e-05	2.03503962896e-05	0.225674544373	0.307514170722	0.462711524943	0.00388115385139
a8	0.000186980839686	3.63440021247e-05	1.17190105965e-05	0.213259194791	0.291648320241	0.492476508314	0.00238095291713
</S>	0.000185993334843	3.43549910624e-05	1.07323722983e-05	0.192078297396	0.28133377012	0.524281604157	0.00207525115856
