 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.00646912085	0.11343468	0.153282085	0.22672543	0.20025234	0.13420752	0.001712846128	0.014722142	0.145167527	0.004026308885
a24	0.00766429818333	0.126294253333	0.177570201667	0.17273925	0.155770026667	0.11265064	0.00187167644267	0.025865514	0.211238082333	0.00833609306167
a16	0.00842380272778	0.195937337778	0.248104577222	0.156869056667	0.127882968889	0.0798948733333	0.00082699456089	0.024067667	0.150032016444	0.00796074648722
a28	0.00937507224259	0.260370065926	0.272215059074	0.173279398889	0.130875376296	0.0641919451111	0.000396519626963	0.0143478766667	0.0707298984813	0.00421880929574
a31	0.0087935109142	0.252968068642	0.252459483025	0.200493632963	0.157999735432	0.076199369037	0.000428330635654	0.00982572512223	0.0382344534938	0.00259770609858
a37	0.0074555244714	0.249310792881	0.246082877675	0.217581337654	0.169986528477	0.0773980530123	0.000376213085218	0.00670173290741	0.0233370711646	0.00176987699953
a24	0.00881144849047	0.24748822096	0.216377659225	0.234488499218	0.193813706159	0.0770867776708	0.000358823735073	0.00431162260247	0.0157717875549	0.00149144996651
a46	0.00907891903016	0.210479836987	0.151792419742	0.260323779739	0.253477532053	0.102011304557	0.000417043735024	0.00251105298082	0.00894767645163	0.000960439515503
a31	0.00759562897672	0.199757598996	0.148429279914	0.277951019913	0.258301824018	0.099993953519	0.000278271465008	0.00189661944027	0.00523198391721	0.000563819165168
a10	0.00581941109224	0.217844969665	0.171166156638	0.284022633304	0.234809418006	0.079312941173	0.000170776615003	0.00188242048009	0.0044420228724	0.000529229388389
a11	0.00423356203075	0.222163889888	0.141625467546	0.290483187768	0.258709209335	0.0782881020577	0.000133715135001	0.00126750984003	0.00270126597413	0.000394047012796
a31	0.00382500657692	0.204989846629	0.148718034515	0.300659045923	0.258226073112	0.0792007290192	0.000109155725	0.00131844746001	0.00258600620804	0.000367611420932
a0	0.00314243895897	0.20732933221	0.172695361505	0.307776821974	0.238147827704	0.0658286286731	8.3337567e-05	0.00155287072	0.00294880983601	0.000494558306977
a31	0.00258421408632	0.204062480737	0.185178447168	0.313341307325	0.229618689235	0.0600787452244	6.8852181e-05	0.00162537530667	0.00291279347867	0.000529081485659
a39	0.00208283062877	0.201504640246	0.207545495723	0.325758985775	0.206899773078	0.0499067927415	4.54829653333e-05	0.00211338130222	0.00338886212622	0.000753726878553
a29	0.000881259692923	0.208794273415	0.196465215241	0.350860721925	0.202314857693	0.0346845792472	2.59571557778e-05	0.00220252406741	0.00290998630874	0.000860620776184
a41	0.000394757757641	0.210727137805	0.165120881747	0.374103757308	0.215879665898	0.0298127417491	1.69662339259e-05	0.0016175112558	0.00176197337958	0.000564641015395
a35	0.000202960952547	0.207239405935	0.127395127249	0.390053672436	0.242276608633	0.030735148583	1.2548987642e-05	0.000939105751933	0.000857893116527	0.000287550661798
a20	0.000134310419182	0.217617365312	0.0968937857497	0.399899190812	0.253631112878	0.0308197065277	1.13640085473e-05	0.000476727257311	0.000384315244176	0.000132137212599
a31	0.000257910551394	0.214811238437	0.126203651917	0.400976690271	0.226975350959	0.0285451648426	1.04454021824e-05	0.0010658370591	0.000888367906725	0.000265339212866
a37	0.000274387029465	0.215775092812	0.144664147306	0.421538336757	0.19217288032	0.0227777256142	8.95830872747e-06	0.0013438456197	0.00110564953557	0.000338926837622
a2	0.000239793688822	0.222515447604	0.150742912435	0.435594088919	0.169798536773	0.0175488182047	8.19348590916e-06	0.00181561907323	0.00134986324519	0.000386709779207
a20	0.000240958219607	0.258613699201	0.164624514145	0.42274824964	0.134539457591	0.0140426814016	8.24811696972e-06	0.00254498335774	0.00202512931506	0.000612139026402
a0	0.000123593279869	0.3044918264	0.134892271382	0.441162946547	0.105769116197	0.0094175894672	1.00732131566e-05	0.00187724735258	0.00170114833835	0.000554266052134
a31	0.000221282699956	0.3103539188	0.145049380461	0.424227795516	0.106253497066	0.00930166015573	1.01487135522e-05	0.00238752865086	0.00178911861278	0.000405674884045
a16	0.000316484896652	0.365972872933	0.163815013487	0.360942451839	0.0897407143553	0.00883296215191	1.43714881841e-05	0.00496519725029	0.00401232320426	0.00138756345135
a31	0.000337499712217	0.406560320978	0.162227287829	0.330547543946	0.0799824614518	0.00826696048397	1.6147613728e-05	0.0058439870501	0.00452594326809	0.00169183160378
a20	0.000388731324072	0.452326483659	0.16548413261	0.287929691315	0.0724050551506	0.00749297549466	1.97484049093e-05	0.00631822515003	0.00617336128936	0.00146156658793
</S>	0.000388529232036	0.50199732683	0.161755981305	0.253148460658	0.0577427475753	0.00634451124733	2.72686144546e-05	0.00754080157502	0.00912321789468	0.00193109629396
