 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.0071054383	0.00268142245	0.053402608	0.092650865	0.28223192	0.078300065	0.054725232	0.085712435	0.105936282	0.20024918	0.0370045965
a31	0.00542355616667	0.00261789761667	0.044474108	0.0997392016667	0.26657077	0.0709644816667	0.055181473	0.101071225	0.152555760667	0.177601426667	0.0238001381667
a17	0.00267686338889	0.00119247574222	0.0345785626667	0.0857082372222	0.256410746667	0.0915506005556	0.0549171913333	0.0919392216667	0.165558953556	0.188381805556	0.0270853477222
a41	0.00178119886296	0.000581021237407	0.0301371108889	0.0640946417407	0.244779595556	0.0951918418519	0.0559164574444	0.0823420915556	0.153979454519	0.236484571852	0.0347119839074
a31	0.00182940095432	0.000402559059136	0.0418120936296	0.0599008145802	0.283157588519	0.120294715617	0.0485176068148	0.0583247355185	0.10528382284	0.243774293951	0.0367023359691
a38	0.00205503618477	0.000395439759712	0.0443225525432	0.0607327711934	0.28755891284	0.125337768539	0.0486221699383	0.0560039058395	0.09598211228	0.23904700465	0.039942305323
a31	0.00273608546159	0.000520253443237	0.0524776488477	0.0633705720645	0.272998787613	0.13224779618	0.0518340243128	0.0561409886132	0.09183083076	0.229552288217	0.0462907437743
a17	0.00272705125386	0.000495703317746	0.0550229762826	0.0645914040215	0.270640145871	0.140862725393	0.0483883561043	0.0528787028711	0.0883032902533	0.225906036072	0.0501836499248
a31	0.00411418378462	0.000848033365915	0.0667013187609	0.0671013313405	0.259807621957	0.142536195131	0.0486044850348	0.0515145292904	0.0870140120844	0.218285878691	0.0534724493083
a39	0.00416277307821	0.000889077411972	0.0652503462536	0.0594979064468	0.271561903986	0.122275777377	0.0388076050116	0.0421478897635	0.0740224260281	0.273873879564	0.0475104344361
a35	0.00183153504274	0.000396868907324	0.0293689544179	0.0345617441489	0.283620024662	0.0603052397923	0.0220022233372	0.0406513075878	0.0930847653427	0.399327703188	0.034849616812
a31	0.00263232201425	0.000453844849108	0.0322600971393	0.0386076347163	0.312044448221	0.0806511215974	0.0217085887791	0.0352054285293	0.0728750757809	0.365946171063	0.0376152322707
a46	0.00275361884475	0.000444262955036	0.0310637212131	0.0372578669054	0.311011929407	0.0828290608658	0.019280196593	0.0300088168431	0.0589244725936	0.389161750354	0.0372642447569
a38	0.00107308932825	0.000204325922012	0.0142790339044	0.0219223753018	0.269020706469	0.0331665271553	0.00911054939767	0.028926615281	0.0690163641979	0.528798016785	0.0244823455856
a13	0.00052353499275	0.000142384869004	0.0102375106348	0.0183860201006	0.251681728823	0.0148188581518	0.00547456993256	0.030239847427	0.070350888066	0.581404028928	0.0167406031952
a11	0.000420171947583	0.000177996236335	0.0125840858783	0.0203921167002	0.245121672941	0.0084812418506	0.00471654824419	0.0346529691423	0.0702725026887	0.591068546309	0.0121121230651
a13	0.000691408889194	0.000409702362112	0.0236612196261	0.0258220289001	0.23659581098	0.00672273978353	0.0052915220814	0.0395457570474	0.0660796575629	0.585793362103	0.00938674235503
a31	0.00110680426306	0.000521077277371	0.0269099732087	0.0273134896334	0.28591058366	0.0156261978612	0.00655023802713	0.0327527790158	0.0480853498543	0.538021854034	0.0172016224517
a49	0.000892699837687	0.000345846182457	0.0171954464029	0.0223140515445	0.26987752122	0.0173355392537	0.00548828337571	0.0271254883386	0.0379678952848	0.581676761345	0.0197804539506
a13	0.000525695795896	0.000369913627486	0.014715181801	0.0193139428482	0.177829527073	0.00844149115123	0.00339699575857	0.0295373864462	0.0402069344283	0.692832640448	0.0128302764502
a20	0.000624763265299	0.000654432909162	0.0172241869337	0.0189219182827	0.147810705691	0.00878196481708	0.00430428638619	0.0270896551487	0.0365682394761	0.723617510149	0.0144023324834
a31	0.00107189918843	0.00100665243639	0.0210154389779	0.0243137880942	0.183023951897	0.00948672227236	0.00520841476206	0.0232200777162	0.029018556492	0.686734323383	0.0159001634945
a8	0.00172367356281	0.0016892488788	0.0249194806593	0.0287823363647	0.202769260632	0.0116859337575	0.00507006135402	0.0234653559054	0.0292677934973	0.655035041128	0.0155918144982
a31	0.0022571608876	0.00229435522627	0.0343369155531	0.0344995454549	0.236329850211	0.0130820429192	0.00615871545134	0.0244270536351	0.0298656578324	0.603031107043	0.0137176118327
a45	0.00286826656253	0.00302626080876	0.0415991291844	0.039986613485	0.272056096737	0.0116418946397	0.00736152315045	0.0300006088784	0.0460843212775	0.534472645681	0.0109026741109
a31	0.00309314432084	0.00335210850292	0.0508703730615	0.0452903161617	0.276593738912	0.0116996992132	0.00968559471682	0.0343021672928	0.0524917777592	0.502630125227	0.00999101353697
</S>	0.00293642476042	0.00305275390146	0.0614366790308	0.0520921305809	0.300228979456	0.0111270781066	0.0117143978584	0.0316064421464	0.0368048648796	0.479710452613	0.00928986826848
